================================================================================
Experiment Configuration
================================================================================
Dataset: rm-500
Model Family: gpt4all-j
Model Version: nomic-ai/gpt4all-j
Answer Mode: index-desc
================================================================================
Experiment Appendix
================================================================================
>> QUESTION #1     | Ground Truth: 0 | Answer: 1 | ✘
-- Log Inverse-Perplexity: [-15.2479, -15.5323, -16.3366, -15.5785]
>> QUESTION #372   | Ground Truth: 1 | Answer: 1 | ✔
-- Log Inverse-Perplexity: [-20.1833, -16.5356, -17.9661, -16.7018]
>> QUESTION #373   | Ground Truth: 0 | Answer: 2 | ✘
-- Log Inverse-Perplexity: [-16.2684, -16.6859, -16.0205, -16.3521]
>> QUESTION #374   | Ground Truth: 3 | Answer: 1 | ✘
-- Log Inverse-Perplexity: [-17.9782, -14.4845, -14.7783, -16.8257]
>> QUESTION #375   | Ground Truth: 0 | Answer: 0 | ✔
-- Log Inverse-Perplexity: [-11.9015, -13.7986, -14.5087, -15.7681]
>> QUESTION #376   | Ground Truth: 3 | Answer: 3 | ✔
-- Log Inverse-Perplexity: [-15.4624, -17.8971, -15.4121, -15.2772]
>> QUESTION #377   | Ground Truth: 3 | Answer: 0 | ✘
-- Log Inverse-Perplexity: [-14.2419, -17.1059, -16.7241, -15.3354]
>> QUESTION #378   | Ground Truth: 2 | Answer: 3 | ✘
-- Log Inverse-Perplexity: [-16.8119, -16.5985, -16.3194, -15.2312]
>> QUESTION #379   | Ground Truth: 3 | Answer: 0 | ✘
-- Log Inverse-Perplexity: [-14.7899, -15.5243, -15.359, -15.9851]
>> QUESTION #380   | Ground Truth: 0 | Answer: 0 | ✔
-- Log Inverse-Perplexity: [-13.3762, -13.4339, -14.7436, -13.8971]
>> QUESTION #381   | Ground Truth: 2 | Answer: 0 | ✘
-- Log Inverse-Perplexity: [-14.5953, -17.2112, -16.5364, -16.1493]
>> QUESTION #382   | Ground Truth: 3 | Answer: 3 | ✔
-- Log Inverse-Perplexity: [-18.1446, -16.8063, -16.2539, -14.863]
>> QUESTION #383   | Ground Truth: 2 | Answer: 0 | ✘
-- Log Inverse-Perplexity: [-14.2244, -15.636, -16.0952, -16.3971]
>> QUESTION #384   | Ground Truth: 3 | Answer: 0 | ✘
-- Log Inverse-Perplexity: [-13.5557, -16.9469, -17.8095, -18.8956]
>> QUESTION #385   | Ground Truth: 1 | Answer: 0 | ✘
-- Log Inverse-Perplexity: [-14.0224, -15.4161, -14.6483, -15.7708]
>> QUESTION #386   | Ground Truth: 3 | Answer: 0 | ✘
-- Log Inverse-Perplexity: [-13.3539, -17.6166, -13.6095, -14.3334]
>> QUESTION #387   | Ground Truth: 3 | Answer: 2 | ✘
-- Log Inverse-Perplexity: [-17.0866, -17.2737, -16.589, -17.4662]
>> QUESTION #388   | Ground Truth: 1 | Answer: 2 | ✘
-- Log Inverse-Perplexity: [-13.316, -14.3142, -13.0505, -13.6223]
>> QUESTION #389   | Ground Truth: 3 | Answer: 0 | ✘
-- Log Inverse-Perplexity: [-17.0374, -19.0224, -21.2391, -20.2079]
>> QUESTION #390   | Ground Truth: 2 | Answer: 0 | ✘
-- Log Inverse-Perplexity: [-14.1564, -15.5029, -15.1192, -14.4949]
>> QUESTION #391   | Ground Truth: 3 | Answer: 0 | ✘
-- Log Inverse-Perplexity: [-12.922, -15.2296, -15.8263, -16.5025]
>> QUESTION #392   | Ground Truth: 3 | Answer: 0 | ✘
-- Log Inverse-Perplexity: [-13.8607, -15.8218, -17.2751, -14.6158]
>> QUESTION #393   | Ground Truth: 2 | Answer: 0 | ✘
-- Log Inverse-Perplexity: [-14.1037, -14.5579, -14.2705, -15.0509]
>> QUESTION #394   | Ground Truth: 3 | Answer: 1 | ✘
-- Log Inverse-Perplexity: [-16.0231, -15.1155, -16.0252, -16.1156]
>> QUESTION #395   | Ground Truth: 3 | Answer: 2 | ✘
-- Log Inverse-Perplexity: [-17.9138, -20.6021, -16.7324, -17.282]
>> QUESTION #396   | Ground Truth: 3 | Answer: 1 | ✘
-- Log Inverse-Perplexity: [-17.3196, -15.2179, -17.3897, -16.9637]
>> QUESTION #397   | Ground Truth: 0 | Answer: 3 | ✘
-- Log Inverse-Perplexity: [-16.1206, -15.8523, -17.4628, -15.6969]
>> QUESTION #398   | Ground Truth: 2 | Answer: 0 | ✘
-- Log Inverse-Perplexity: [-11.4012, -17.7409, -16.642, -15.3827]
>> QUESTION #399   | Ground Truth: 1 | Answer: 3 | ✘
-- Log Inverse-Perplexity: [-17.3036, -16.3418, -18.1731, -14.8814]
>> QUESTION #400   | Ground Truth: 2 | Answer: 0 | ✘
-- Log Inverse-Perplexity: [-14.6911, -14.9893, -15.7427, -15.946]
>> QUESTION #401   | Ground Truth: 0 | Answer: 3 | ✘
-- Log Inverse-Perplexity: [-18.2978, -17.3539, -18.1231, -17.0197]
>> QUESTION #402   | Ground Truth: 0 | Answer: 1 | ✘
-- Log Inverse-Perplexity: [-15.8238, -15.7356, -16.6643, -16.7181]
>> QUESTION #403   | Ground Truth: 3 | Answer: 3 | ✔
-- Log Inverse-Perplexity: [-17.0592, -16.8609, -18.154, -16.6478]
>> QUESTION #404   | Ground Truth: 1 | Answer: 3 | ✘
-- Log Inverse-Perplexity: [-18.1041, -18.8212, -18.6063, -17.7533]
>> QUESTION #405   | Ground Truth: 0 | Answer: 0 | ✔
-- Log Inverse-Perplexity: [-13.2599, -14.4256, -14.9274, -14.3866]
>> QUESTION #406   | Ground Truth: 3 | Answer: 0 | ✘
-- Log Inverse-Perplexity: [-14.2983, -20.4947, -18.3426, -17.9069]
>> QUESTION #407   | Ground Truth: 3 | Answer: 3 | ✔
-- Log Inverse-Perplexity: [-17.2593, -18.8071, -17.4313, -16.6819]
>> QUESTION #408   | Ground Truth: 2 | Answer: 3 | ✘
-- Log Inverse-Perplexity: [-17.7609, -17.5679, -17.8648, -16.899]
>> QUESTION #409   | Ground Truth: 3 | Answer: 0 | ✘
-- Log Inverse-Perplexity: [-12.1243, -14.2512, -15.0896, -15.3517]
>> QUESTION #410   | Ground Truth: 2 | Answer: 2 | ✔
-- Log Inverse-Perplexity: [-18.6168, -19.2994, -18.3962, -19.5958]
>> QUESTION #411   | Ground Truth: 3 | Answer: 0 | ✘
-- Log Inverse-Perplexity: [-16.7372, -17.5869, -18.3129, -18.0199]
>> QUESTION #412   | Ground Truth: 3 | Answer: 3 | ✔
-- Log Inverse-Perplexity: [-15.205, -15.3911, -17.2707, -14.9328]
>> QUESTION #413   | Ground Truth: 1 | Answer: 1 | ✔
-- Log Inverse-Perplexity: [-15.6152, -15.4404, -16.0799, -17.8708]
>> QUESTION #414   | Ground Truth: 1 | Answer: 3 | ✘
-- Log Inverse-Perplexity: [-15.1054, -15.4925, -15.7617, -13.7293]
>> QUESTION #415   | Ground Truth: 0 | Answer: 1 | ✘
-- Log Inverse-Perplexity: [-15.2485, -15.1835, -16.0685, -15.2976]
>> QUESTION #416   | Ground Truth: 3 | Answer: 1 | ✘
-- Log Inverse-Perplexity: [-14.5753, -13.3661, -17.0263, -14.5545]
>> QUESTION #417   | Ground Truth: 3 | Answer: 0 | ✘
-- Log Inverse-Perplexity: [-14.7486, -15.7665, -17.0429, -17.5258]
>> QUESTION #418   | Ground Truth: 0 | Answer: 3 | ✘
-- Log Inverse-Perplexity: [-16.7925, -17.0051, -14.8844, -14.654]
>> QUESTION #419   | Ground Truth: 1 | Answer: 0 | ✘
-- Log Inverse-Perplexity: [-15.6697, -16.1844, -16.2822, -16.7572]
>> QUESTION #420   | Ground Truth: 3 | Answer: 0 | ✘
-- Log Inverse-Perplexity: [-14.7297, -15.8265, -16.7492, -15.1692]
>> QUESTION #421   | Ground Truth: 2 | Answer: 0 | ✘
-- Log Inverse-Perplexity: [-13.6201, -16.4236, -15.9311, -15.2777]
>> QUESTION #422   | Ground Truth: 1 | Answer: 0 | ✘
-- Log Inverse-Perplexity: [-12.9831, -18.6503, -17.94, -16.3959]
>> QUESTION #423   | Ground Truth: 3 | Answer: 3 | ✔
-- Log Inverse-Perplexity: [-18.7725, -18.8323, -20.3678, -18.6865]
>> QUESTION #424   | Ground Truth: 0 | Answer: 0 | ✔
-- Log Inverse-Perplexity: [-15.4193, -15.7889, -16.0654, -16.2239]
>> QUESTION #425   | Ground Truth: 1 | Answer: 1 | ✔
-- Log Inverse-Perplexity: [-14.4797, -13.968, -14.7328, -16.0007]
>> QUESTION #426   | Ground Truth: 0 | Answer: 0 | ✔
-- Log Inverse-Perplexity: [-14.7924, -16.1579, -16.2267, -15.8299]
>> QUESTION #427   | Ground Truth: 3 | Answer: 0 | ✘
-- Log Inverse-Perplexity: [-16.1289, -16.5861, -17.3052, -17.0296]
>> QUESTION #428   | Ground Truth: 0 | Answer: 3 | ✘
-- Log Inverse-Perplexity: [-15.1876, -16.5381, -15.2829, -13.9357]
>> QUESTION #429   | Ground Truth: 0 | Answer: 0 | ✔
-- Log Inverse-Perplexity: [-15.8813, -16.1643, -16.1108, -17.301]
>> QUESTION #430   | Ground Truth: 3 | Answer: 0 | ✘
-- Log Inverse-Perplexity: [-14.2786, -16.2562, -16.3524, -16.1958]
>> QUESTION #431   | Ground Truth: 2 | Answer: 0 | ✘
-- Log Inverse-Perplexity: [-13.197, -13.8121, -15.3699, -19.4657]
>> QUESTION #432   | Ground Truth: 3 | Answer: 0 | ✘
-- Log Inverse-Perplexity: [-12.4574, -14.0825, -17.2796, -16.4066]
>> QUESTION #433   | Ground Truth: 2 | Answer: 0 | ✘
-- Log Inverse-Perplexity: [-15.6722, -17.4642, -17.6176, -17.4813]
>> QUESTION #434   | Ground Truth: 3 | Answer: 2 | ✘
-- Log Inverse-Perplexity: [-15.5088, -15.3745, -15.1559, -16.0886]
>> QUESTION #435   | Ground Truth: 2 | Answer: 0 | ✘
-- Log Inverse-Perplexity: [-13.5173, -15.8295, -14.2934, -13.9591]
>> QUESTION #436   | Ground Truth: 1 | Answer: 3 | ✘
-- Log Inverse-Perplexity: [-16.6861, -17.8435, -16.8942, -14.5755]
>> QUESTION #437   | Ground Truth: 3 | Answer: 0 | ✘
-- Log Inverse-Perplexity: [-13.2247, -14.3674, -15.5562, -14.3019]
>> QUESTION #438   | Ground Truth: 3 | Answer: 0 | ✘
-- Log Inverse-Perplexity: [-13.375, -16.3465, -14.5448, -15.9425]
>> QUESTION #439   | Ground Truth: 0 | Answer: 0 | ✔
-- Log Inverse-Perplexity: [-13.7488, -15.6379, -15.7539, -15.816]
>> QUESTION #440   | Ground Truth: 3 | Answer: 0 | ✘
-- Log Inverse-Perplexity: [-13.4553, -16.677, -16.4669, -16.0846]
>> QUESTION #441   | Ground Truth: 3 | Answer: 3 | ✔
-- Log Inverse-Perplexity: [-14.4137, -14.7333, -15.3614, -14.2225]
>> QUESTION #442   | Ground Truth: 2 | Answer: 0 | ✘
-- Log Inverse-Perplexity: [-13.0095, -13.7364, -15.7038, -14.8187]
>> QUESTION #443   | Ground Truth: 1 | Answer: 2 | ✘
-- Log Inverse-Perplexity: [-15.7385, -15.4937, -14.7532, -15.2982]
>> QUESTION #444   | Ground Truth: 0 | Answer: 1 | ✘
-- Log Inverse-Perplexity: [-18.4899, -14.6343, -15.5478, -14.8729]
>> QUESTION #445   | Ground Truth: 3 | Answer: 2 | ✘
-- Log Inverse-Perplexity: [-15.7452, -16.5883, -13.8967, -16.3085]
>> QUESTION #446   | Ground Truth: 2 | Answer: 1 | ✘
-- Log Inverse-Perplexity: [-14.8801, -14.1806, -14.7702, -15.0599]
>> QUESTION #447   | Ground Truth: 3 | Answer: 0 | ✘
-- Log Inverse-Perplexity: [-14.5895, -16.5633, -16.0257, -15.5922]
>> QUESTION #448   | Ground Truth: 0 | Answer: 3 | ✘
-- Log Inverse-Perplexity: [-17.2188, -15.6159, -15.6838, -14.9388]
>> QUESTION #449   | Ground Truth: 2 | Answer: 0 | ✘
-- Log Inverse-Perplexity: [-14.1861, -15.4827, -16.0434, -15.2727]
>> QUESTION #450   | Ground Truth: 3 | Answer: 1 | ✘
-- Log Inverse-Perplexity: [-14.5215, -13.3912, -13.6167, -15.8645]
>> QUESTION #451   | Ground Truth: 1 | Answer: 1 | ✔
-- Log Inverse-Perplexity: [-15.8044, -15.4562, -16.5899, -15.6335]
>> QUESTION #452   | Ground Truth: 3 | Answer: 3 | ✔
-- Log Inverse-Perplexity: [-15.9979, -14.7404, -15.6615, -14.6103]
>> QUESTION #453   | Ground Truth: 1 | Answer: 3 | ✘
-- Log Inverse-Perplexity: [-14.9899, -17.6708, -17.7203, -14.8092]
>> QUESTION #454   | Ground Truth: 1 | Answer: 0 | ✘
-- Log Inverse-Perplexity: [-13.2876, -15.1127, -14.1557, -14.5857]
>> QUESTION #455   | Ground Truth: 2 | Answer: 0 | ✘
-- Log Inverse-Perplexity: [-12.0454, -17.8459, -17.5697, -19.7206]
>> QUESTION #456   | Ground Truth: 0 | Answer: 0 | ✔
-- Log Inverse-Perplexity: [-16.1965, -17.4169, -17.083, -18.238]
>> QUESTION #457   | Ground Truth: 1 | Answer: 1 | ✔
-- Log Inverse-Perplexity: [-18.4135, -15.6796, -19.9089, -15.7369]
>> QUESTION #458   | Ground Truth: 3 | Answer: 0 | ✘
-- Log Inverse-Perplexity: [-14.0415, -16.5795, -15.6893, -16.6172]
>> QUESTION #459   | Ground Truth: 2 | Answer: 0 | ✘
-- Log Inverse-Perplexity: [-15.0486, -16.1041, -15.5306, -19.8513]
>> QUESTION #460   | Ground Truth: 2 | Answer: 0 | ✘
-- Log Inverse-Perplexity: [-13.3433, -14.7454, -14.0075, -14.6764]
>> QUESTION #461   | Ground Truth: 2 | Answer: 0 | ✘
-- Log Inverse-Perplexity: [-12.8334, -15.3814, -16.2002, -14.9864]
>> QUESTION #462   | Ground Truth: 0 | Answer: 0 | ✔
-- Log Inverse-Perplexity: [-12.9214, -13.4947, -14.7193, -13.6103]
>> QUESTION #463   | Ground Truth: 2 | Answer: 0 | ✘
-- Log Inverse-Perplexity: [-14.727, -15.6349, -14.8541, -14.998]
>> QUESTION #464   | Ground Truth: 1 | Answer: 2 | ✘
-- Log Inverse-Perplexity: [-16.1803, -17.9219, -15.823, -16.0683]
>> QUESTION #465   | Ground Truth: 3 | Answer: 0 | ✘
-- Log Inverse-Perplexity: [-13.7783, -15.1223, -14.8458, -14.7812]
>> QUESTION #466   | Ground Truth: 3 | Answer: 2 | ✘
-- Log Inverse-Perplexity: [-15.0447, -14.864, -14.4234, -16.9926]
>> QUESTION #467   | Ground Truth: 1 | Answer: 3 | ✘
-- Log Inverse-Perplexity: [-14.7846, -15.7235, -15.8517, -14.5574]
>> QUESTION #468   | Ground Truth: 0 | Answer: 3 | ✘
-- Log Inverse-Perplexity: [-16.1819, -23.2079, -17.9623, -15.1632]
>> QUESTION #469   | Ground Truth: 0 | Answer: 0 | ✔
-- Log Inverse-Perplexity: [-13.0339, -13.8299, -14.8996, -13.9254]
>> QUESTION #470   | Ground Truth: 3 | Answer: 0 | ✘
-- Log Inverse-Perplexity: [-14.589, -15.1708, -15.0925, -15.6005]
>> QUESTION #471   | Ground Truth: 3 | Answer: 1 | ✘
-- Log Inverse-Perplexity: [-18.402, -16.5796, -20.3246, -17.9878]
>> QUESTION #472   | Ground Truth: 1 | Answer: 0 | ✘
-- Log Inverse-Perplexity: [-13.9289, -13.9941, -15.1097, -14.2799]
>> QUESTION #473   | Ground Truth: 0 | Answer: 0 | ✔
-- Log Inverse-Perplexity: [-13.8894, -15.5667, -15.7391, -16.8244]
>> QUESTION #474   | Ground Truth: 3 | Answer: 3 | ✔
-- Log Inverse-Perplexity: [-19.2038, -16.8604, -17.3725, -16.1509]
>> QUESTION #475   | Ground Truth: 3 | Answer: 1 | ✘
-- Log Inverse-Perplexity: [-15.8543, -15.641, -16.9862, -17.1136]
>> QUESTION #476   | Ground Truth: 2 | Answer: 1 | ✘
-- Log Inverse-Perplexity: [-18.9604, -16.1356, -16.4914, -16.2505]
>> QUESTION #477   | Ground Truth: 2 | Answer: 0 | ✘
-- Log Inverse-Perplexity: [-13.1368, -14.0835, -14.987, -15.5616]
>> QUESTION #478   | Ground Truth: 0 | Answer: 1 | ✘
-- Log Inverse-Perplexity: [-14.9175, -14.0557, -14.7056, -17.0632]
>> QUESTION #479   | Ground Truth: 0 | Answer: 0 | ✔
-- Log Inverse-Perplexity: [-15.3264, -16.8141, -16.9535, -15.4586]
>> QUESTION #480   | Ground Truth: 1 | Answer: 0 | ✘
-- Log Inverse-Perplexity: [-14.9223, -15.9452, -15.3258, -15.6853]
>> QUESTION #481   | Ground Truth: 1 | Answer: 0 | ✘
-- Log Inverse-Perplexity: [-16.2233, -17.2882, -19.6074, -18.5306]
>> QUESTION #482   | Ground Truth: 2 | Answer: 3 | ✘
-- Log Inverse-Perplexity: [-16.3468, -16.4617, -17.6738, -16.1062]
>> QUESTION #483   | Ground Truth: 0 | Answer: 1 | ✘
-- Log Inverse-Perplexity: [-16.6385, -15.6802, -15.6868, -16.8034]
>> QUESTION #484   | Ground Truth: 3 | Answer: 1 | ✘
-- Log Inverse-Perplexity: [-15.432, -14.7895, -15.4561, -16.5993]
>> QUESTION #485   | Ground Truth: 1 | Answer: 3 | ✘
-- Log Inverse-Perplexity: [-14.9796, -15.4124, -16.577, -13.8552]
>> QUESTION #486   | Ground Truth: 3 | Answer: 0 | ✘
-- Log Inverse-Perplexity: [-12.8474, -14.9084, -14.7036, -15.016]
>> QUESTION #487   | Ground Truth: 1 | Answer: 3 | ✘
-- Log Inverse-Perplexity: [-16.774, -16.3566, -17.2446, -15.5709]
>> QUESTION #488   | Ground Truth: 3 | Answer: 0 | ✘
-- Log Inverse-Perplexity: [-15.0292, -16.8763, -15.9124, -19.23]
>> QUESTION #489   | Ground Truth: 3 | Answer: 3 | ✔
-- Log Inverse-Perplexity: [-17.2592, -17.2261, -17.4904, -16.7231]
>> QUESTION #490   | Ground Truth: 2 | Answer: 2 | ✔
-- Log Inverse-Perplexity: [-14.1621, -15.9814, -13.9713, -15.0066]
>> QUESTION #491   | Ground Truth: 2 | Answer: 2 | ✔
-- Log Inverse-Perplexity: [-16.2261, -16.2414, -16.1145, -16.2425]
>> QUESTION #492   | Ground Truth: 3 | Answer: 1 | ✘
-- Log Inverse-Perplexity: [-17.1024, -15.0273, -17.5541, -15.2847]
>> QUESTION #493   | Ground Truth: 2 | Answer: 0 | ✘
-- Log Inverse-Perplexity: [-13.7312, -14.9568, -14.1303, -14.7686]
>> QUESTION #494   | Ground Truth: 0 | Answer: 2 | ✘
-- Log Inverse-Perplexity: [-16.0687, -15.9473, -14.895, -17.0117]
>> QUESTION #495   | Ground Truth: 2 | Answer: 0 | ✘
-- Log Inverse-Perplexity: [-14.6052, -16.3418, -17.1381, -15.1728]
>> QUESTION #496   | Ground Truth: 3 | Answer: 0 | ✘
-- Log Inverse-Perplexity: [-12.2183, -13.1833, -16.2711, -17.9363]
>> QUESTION #497   | Ground Truth: 1 | Answer: 0 | ✘
-- Log Inverse-Perplexity: [-13.4616, -14.7092, -15.6321, -16.2591]
>> QUESTION #498   | Ground Truth: 3 | Answer: 0 | ✘
-- Log Inverse-Perplexity: [-16.8226, -17.4523, -17.6328, -17.4876]
>> QUESTION #499   | Ground Truth: 3 | Answer: 0 | ✘
-- Log Inverse-Perplexity: [-14.7839, -15.5704, -15.2713, -16.0804]
>> QUESTION #500   | Ground Truth: 1 | Answer: 2 | ✘
-- Log Inverse-Perplexity: [-17.0343, -16.9731, -15.4171, -17.0244]
================================================================================
MCQA Accuracy: 20.20%
================================================================================
