================================================================================
Experiment Configuration
================================================================================
Dataset: rm-500
Model Family: gpt4all-j
Model Version: nomic-ai/gpt4all-j
Answer Mode: index
================================================================================
Experiment Appendix
================================================================================
>> QUESTION #1     | Ground Truth: 0 | Answer: 0 | ✔
>> QUESTION #371   | Ground Truth: 3 | Answer: 0 | ✘
-- Log Inverse-Perplexity: [-9.5545, -10.7026, -12.9641, -11.7943]
>> QUESTION #372   | Ground Truth: 1 | Answer: 1 | ✔
-- Log Inverse-Perplexity: [-11.8501, -11.7405, -13.7557, -14.4545]
>> QUESTION #373   | Ground Truth: 0 | Answer: 0 | ✔
-- Log Inverse-Perplexity: [-12.0299, -12.129, -13.9706, -12.7776]
>> QUESTION #374   | Ground Truth: 3 | Answer: 0 | ✘
-- Log Inverse-Perplexity: [-9.8737, -13.039, -13.5953, -13.0744]
>> QUESTION #375   | Ground Truth: 0 | Answer: 0 | ✔
-- Log Inverse-Perplexity: [-10.5381, -12.1837, -14.2218, -14.5223]
>> QUESTION #376   | Ground Truth: 3 | Answer: 0 | ✘
-- Log Inverse-Perplexity: [-10.2154, -14.7407, -16.1078, -13.4027]
>> QUESTION #377   | Ground Truth: 3 | Answer: 0 | ✘
-- Log Inverse-Perplexity: [-13.1147, -15.8432, -17.9281, -16.4552]
>> QUESTION #378   | Ground Truth: 2 | Answer: 0 | ✘
-- Log Inverse-Perplexity: [-10.8954, -12.7443, -15.2466, -15.4405]
>> QUESTION #379   | Ground Truth: 3 | Answer: 0 | ✘
-- Log Inverse-Perplexity: [-12.0843, -12.7571, -15.471, -16.6491]
>> QUESTION #380   | Ground Truth: 0 | Answer: 0 | ✔
-- Log Inverse-Perplexity: [-11.5768, -12.3256, -13.7466, -13.4796]
>> QUESTION #381   | Ground Truth: 2 | Answer: 0 | ✘
-- Log Inverse-Perplexity: [-10.93, -12.1345, -15.8504, -14.2236]
>> QUESTION #382   | Ground Truth: 3 | Answer: 0 | ✘
-- Log Inverse-Perplexity: [-12.1236, -13.3008, -14.7437, -14.7262]
>> QUESTION #383   | Ground Truth: 2 | Answer: 0 | ✘
-- Log Inverse-Perplexity: [-10.2862, -12.2442, -14.4643, -14.9995]
>> QUESTION #384   | Ground Truth: 3 | Answer: 0 | ✘
-- Log Inverse-Perplexity: [-11.2881, -12.0199, -14.2639, -14.533]
>> QUESTION #385   | Ground Truth: 1 | Answer: 0 | ✘
-- Log Inverse-Perplexity: [-10.356, -13.3126, -15.5148, -16.564]
>> QUESTION #386   | Ground Truth: 3 | Answer: 0 | ✘
-- Log Inverse-Perplexity: [-7.3513, -10.738, -12.6547, -12.5548]
>> QUESTION #387   | Ground Truth: 3 | Answer: 0 | ✘
-- Log Inverse-Perplexity: [-9.9962, -11.7949, -14.3505, -14.1837]
>> QUESTION #388   | Ground Truth: 1 | Answer: 0 | ✘
-- Log Inverse-Perplexity: [-10.872, -12.9953, -14.4214, -14.7155]
>> QUESTION #389   | Ground Truth: 3 | Answer: 0 | ✘
-- Log Inverse-Perplexity: [-11.8001, -14.616, -16.7927, -17.0575]
>> QUESTION #390   | Ground Truth: 2 | Answer: 0 | ✘
-- Log Inverse-Perplexity: [-10.4063, -12.9339, -15.0901, -15.0993]
>> QUESTION #391   | Ground Truth: 3 | Answer: 0 | ✘
-- Log Inverse-Perplexity: [-10.467, -14.7635, -16.5542, -16.9695]
>> QUESTION #392   | Ground Truth: 3 | Answer: 1 | ✘
-- Log Inverse-Perplexity: [-11.7408, -11.2974, -12.8345, -12.9564]
>> QUESTION #393   | Ground Truth: 2 | Answer: 0 | ✘
-- Log Inverse-Perplexity: [-10.1886, -10.5933, -13.1861, -14.7525]
>> QUESTION #394   | Ground Truth: 3 | Answer: 0 | ✘
-- Log Inverse-Perplexity: [-11.2744, -13.4919, -15.1792, -14.9323]
>> QUESTION #395   | Ground Truth: 3 | Answer: 0 | ✘
-- Log Inverse-Perplexity: [-12.2198, -12.8982, -15.6911, -15.7528]
>> QUESTION #396   | Ground Truth: 3 | Answer: 0 | ✘
-- Log Inverse-Perplexity: [-9.7286, -11.209, -14.4584, -13.8677]
>> QUESTION #397   | Ground Truth: 0 | Answer: 0 | ✔
-- Log Inverse-Perplexity: [-11.3815, -11.4505, -14.0241, -13.2178]
>> QUESTION #398   | Ground Truth: 2 | Answer: 0 | ✘
-- Log Inverse-Perplexity: [-8.5101, -14.6454, -17.7442, -16.6345]
>> QUESTION #399   | Ground Truth: 1 | Answer: 0 | ✘
-- Log Inverse-Perplexity: [-11.4251, -12.3567, -16.2578, -17.5356]
>> QUESTION #400   | Ground Truth: 2 | Answer: 0 | ✘
-- Log Inverse-Perplexity: [-9.2105, -12.021, -13.2406, -13.6455]
>> QUESTION #401   | Ground Truth: 0 | Answer: 0 | ✔
-- Log Inverse-Perplexity: [-11.6996, -16.5508, -18.3359, -17.5073]
>> QUESTION #402   | Ground Truth: 0 | Answer: 0 | ✔
-- Log Inverse-Perplexity: [-12.541, -14.5655, -15.7418, -15.0105]
>> QUESTION #403   | Ground Truth: 3 | Answer: 0 | ✘
-- Log Inverse-Perplexity: [-10.3456, -12.1674, -14.6443, -14.0257]
>> QUESTION #404   | Ground Truth: 1 | Answer: 0 | ✘
-- Log Inverse-Perplexity: [-11.5984, -14.6865, -16.2113, -14.6634]
>> QUESTION #405   | Ground Truth: 0 | Answer: 0 | ✔
-- Log Inverse-Perplexity: [-9.9511, -11.9762, -13.962, -14.1426]
>> QUESTION #406   | Ground Truth: 3 | Answer: 0 | ✘
-- Log Inverse-Perplexity: [-10.6523, -15.6146, -18.0515, -16.3599]
>> QUESTION #407   | Ground Truth: 3 | Answer: 0 | ✘
-- Log Inverse-Perplexity: [-11.2227, -13.4102, -14.6021, -15.4935]
>> QUESTION #408   | Ground Truth: 2 | Answer: 0 | ✘
-- Log Inverse-Perplexity: [-12.2942, -13.7803, -15.1121, -16.7244]
>> QUESTION #409   | Ground Truth: 3 | Answer: 0 | ✘
-- Log Inverse-Perplexity: [-9.742, -12.8667, -15.3805, -14.9871]
>> QUESTION #410   | Ground Truth: 2 | Answer: 0 | ✘
-- Log Inverse-Perplexity: [-10.0493, -10.0822, -13.1754, -14.0047]
>> QUESTION #411   | Ground Truth: 3 | Answer: 0 | ✘
-- Log Inverse-Perplexity: [-11.2681, -11.7835, -14.418, -15.0172]
>> QUESTION #412   | Ground Truth: 3 | Answer: 0 | ✘
-- Log Inverse-Perplexity: [-11.3988, -13.0332, -13.8524, -13.5875]
>> QUESTION #413   | Ground Truth: 1 | Answer: 0 | ✘
-- Log Inverse-Perplexity: [-11.0446, -11.5855, -14.0732, -15.4125]
>> QUESTION #414   | Ground Truth: 1 | Answer: 1 | ✔
-- Log Inverse-Perplexity: [-12.5907, -12.2985, -14.5437, -14.5713]
>> QUESTION #415   | Ground Truth: 0 | Answer: 0 | ✔
-- Log Inverse-Perplexity: [-10.6013, -12.8212, -15.7241, -15.2251]
>> QUESTION #416   | Ground Truth: 3 | Answer: 0 | ✘
-- Log Inverse-Perplexity: [-10.6739, -12.7364, -15.206, -15.5172]
>> QUESTION #417   | Ground Truth: 3 | Answer: 0 | ✘
-- Log Inverse-Perplexity: [-11.4446, -12.1426, -15.2139, -14.4134]
>> QUESTION #418   | Ground Truth: 0 | Answer: 0 | ✔
-- Log Inverse-Perplexity: [-10.4731, -11.3652, -13.6918, -13.5765]
>> QUESTION #419   | Ground Truth: 1 | Answer: 0 | ✘
-- Log Inverse-Perplexity: [-12.6023, -13.3214, -14.3027, -16.4188]
>> QUESTION #420   | Ground Truth: 3 | Answer: 0 | ✘
-- Log Inverse-Perplexity: [-10.9725, -13.3327, -15.3597, -14.106]
>> QUESTION #421   | Ground Truth: 2 | Answer: 0 | ✘
-- Log Inverse-Perplexity: [-7.5634, -12.4289, -15.81, -15.1459]
>> QUESTION #422   | Ground Truth: 1 | Answer: 0 | ✘
-- Log Inverse-Perplexity: [-9.1952, -13.5704, -15.6743, -15.3582]
>> QUESTION #423   | Ground Truth: 3 | Answer: 0 | ✘
-- Log Inverse-Perplexity: [-10.7096, -14.7175, -15.2523, -15.3451]
>> QUESTION #424   | Ground Truth: 0 | Answer: 0 | ✔
-- Log Inverse-Perplexity: [-11.9616, -12.0079, -14.949, -15.516]
>> QUESTION #425   | Ground Truth: 1 | Answer: 0 | ✘
-- Log Inverse-Perplexity: [-9.7655, -11.3911, -11.8879, -11.3149]
>> QUESTION #426   | Ground Truth: 0 | Answer: 0 | ✔
-- Log Inverse-Perplexity: [-11.2905, -13.0266, -15.3728, -15.4888]
>> QUESTION #427   | Ground Truth: 3 | Answer: 0 | ✘
-- Log Inverse-Perplexity: [-11.207, -11.8998, -13.9934, -14.4515]
>> QUESTION #428   | Ground Truth: 0 | Answer: 0 | ✔
-- Log Inverse-Perplexity: [-9.2654, -10.9413, -13.9275, -12.3519]
>> QUESTION #429   | Ground Truth: 0 | Answer: 0 | ✔
-- Log Inverse-Perplexity: [-10.6873, -12.7907, -14.5467, -15.2391]
>> QUESTION #430   | Ground Truth: 3 | Answer: 0 | ✘
-- Log Inverse-Perplexity: [-11.8026, -12.6244, -14.3792, -13.7933]
>> QUESTION #431   | Ground Truth: 2 | Answer: 0 | ✘
-- Log Inverse-Perplexity: [-11.1943, -12.724, -15.9561, -15.4567]
>> QUESTION #432   | Ground Truth: 3 | Answer: 0 | ✘
-- Log Inverse-Perplexity: [-10.0218, -12.7051, -17.2181, -17.3118]
>> QUESTION #433   | Ground Truth: 2 | Answer: 0 | ✘
-- Log Inverse-Perplexity: [-10.0608, -13.523, -16.2109, -14.941]
>> QUESTION #434   | Ground Truth: 3 | Answer: 0 | ✘
-- Log Inverse-Perplexity: [-9.6599, -11.1713, -14.0831, -12.7263]
>> QUESTION #435   | Ground Truth: 2 | Answer: 1 | ✘
-- Log Inverse-Perplexity: [-11.4708, -10.8653, -13.8284, -12.3144]
>> QUESTION #436   | Ground Truth: 1 | Answer: 0 | ✘
-- Log Inverse-Perplexity: [-11.271, -11.7414, -14.5225, -14.1504]
>> QUESTION #437   | Ground Truth: 3 | Answer: 0 | ✘
-- Log Inverse-Perplexity: [-10.9045, -13.5299, -16.0302, -14.6459]
>> QUESTION #438   | Ground Truth: 3 | Answer: 0 | ✘
-- Log Inverse-Perplexity: [-8.8943, -9.7897, -12.6935, -13.8727]
>> QUESTION #439   | Ground Truth: 0 | Answer: 0 | ✔
-- Log Inverse-Perplexity: [-11.8672, -13.3219, -14.6547, -14.4842]
>> QUESTION #440   | Ground Truth: 3 | Answer: 0 | ✘
-- Log Inverse-Perplexity: [-11.6788, -12.0563, -14.2065, -14.2695]
>> QUESTION #441   | Ground Truth: 3 | Answer: 0 | ✘
-- Log Inverse-Perplexity: [-12.0917, -12.3287, -15.4213, -15.8484]
>> QUESTION #442   | Ground Truth: 2 | Answer: 0 | ✘
-- Log Inverse-Perplexity: [-10.3071, -11.4482, -15.5375, -14.4658]
>> QUESTION #443   | Ground Truth: 1 | Answer: 0 | ✘
-- Log Inverse-Perplexity: [-10.8384, -12.0709, -15.1827, -12.9965]
>> QUESTION #444   | Ground Truth: 0 | Answer: 0 | ✔
-- Log Inverse-Perplexity: [-10.3062, -12.0939, -15.2873, -15.2099]
>> QUESTION #445   | Ground Truth: 3 | Answer: 0 | ✘
-- Log Inverse-Perplexity: [-9.9586, -12.5488, -14.509, -14.4442]
>> QUESTION #446   | Ground Truth: 2 | Answer: 0 | ✘
-- Log Inverse-Perplexity: [-11.7755, -13.232, -15.0776, -14.6879]
>> QUESTION #447   | Ground Truth: 3 | Answer: 0 | ✘
-- Log Inverse-Perplexity: [-11.4591, -12.746, -15.3044, -13.8985]
>> QUESTION #448   | Ground Truth: 0 | Answer: 0 | ✔
-- Log Inverse-Perplexity: [-11.7886, -12.3166, -14.8659, -14.1685]
>> QUESTION #449   | Ground Truth: 2 | Answer: 0 | ✘
-- Log Inverse-Perplexity: [-10.8896, -12.4343, -13.5551, -12.5797]
>> QUESTION #450   | Ground Truth: 3 | Answer: 0 | ✘
-- Log Inverse-Perplexity: [-10.1789, -13.0555, -14.9684, -15.5092]
>> QUESTION #451   | Ground Truth: 1 | Answer: 0 | ✘
-- Log Inverse-Perplexity: [-11.6815, -13.7283, -15.1557, -16.2111]
>> QUESTION #452   | Ground Truth: 3 | Answer: 0 | ✘
-- Log Inverse-Perplexity: [-11.1347, -12.0008, -14.1811, -14.6266]
>> QUESTION #453   | Ground Truth: 1 | Answer: 0 | ✘
-- Log Inverse-Perplexity: [-10.6987, -11.2081, -13.3982, -13.0461]
>> QUESTION #454   | Ground Truth: 1 | Answer: 0 | ✘
-- Log Inverse-Perplexity: [-10.1359, -12.6428, -14.2494, -12.3963]
>> QUESTION #455   | Ground Truth: 2 | Answer: 0 | ✘
-- Log Inverse-Perplexity: [-10.5399, -12.0996, -14.2404, -15.8092]
>> QUESTION #456   | Ground Truth: 0 | Answer: 0 | ✔
-- Log Inverse-Perplexity: [-10.0825, -11.6234, -13.8979, -13.8874]
>> QUESTION #457   | Ground Truth: 1 | Answer: 0 | ✘
-- Log Inverse-Perplexity: [-11.6719, -12.9256, -14.9719, -13.8565]
>> QUESTION #458   | Ground Truth: 3 | Answer: 0 | ✘
-- Log Inverse-Perplexity: [-10.7345, -11.2761, -14.3229, -15.3624]
>> QUESTION #459   | Ground Truth: 2 | Answer: 0 | ✘
-- Log Inverse-Perplexity: [-11.4264, -13.5806, -14.7708, -14.3856]
>> QUESTION #460   | Ground Truth: 2 | Answer: 0 | ✘
-- Log Inverse-Perplexity: [-10.1407, -12.3978, -14.3542, -15.266]
>> QUESTION #461   | Ground Truth: 2 | Answer: 0 | ✘
-- Log Inverse-Perplexity: [-9.667, -12.152, -14.455, -14.7815]
>> QUESTION #462   | Ground Truth: 0 | Answer: 0 | ✔
-- Log Inverse-Perplexity: [-11.592, -12.5879, -13.9417, -14.0449]
>> QUESTION #463   | Ground Truth: 2 | Answer: 0 | ✘
-- Log Inverse-Perplexity: [-10.8002, -12.7272, -15.3655, -16.1026]
>> QUESTION #464   | Ground Truth: 1 | Answer: 0 | ✘
-- Log Inverse-Perplexity: [-11.7149, -12.4907, -15.0155, -15.3402]
>> QUESTION #465   | Ground Truth: 3 | Answer: 0 | ✘
-- Log Inverse-Perplexity: [-12.448, -12.7343, -14.623, -15.6934]
>> QUESTION #466   | Ground Truth: 3 | Answer: 1 | ✘
-- Log Inverse-Perplexity: [-11.8441, -11.2891, -13.4726, -12.7896]
>> QUESTION #467   | Ground Truth: 1 | Answer: 0 | ✘
-- Log Inverse-Perplexity: [-10.4196, -12.6822, -16.2914, -15.8519]
>> QUESTION #468   | Ground Truth: 0 | Answer: 0 | ✔
-- Log Inverse-Perplexity: [-12.652, -14.0289, -14.7698, -16.2695]
>> QUESTION #469   | Ground Truth: 0 | Answer: 0 | ✔
-- Log Inverse-Perplexity: [-10.9507, -13.0073, -15.496, -14.9763]
>> QUESTION #470   | Ground Truth: 3 | Answer: 0 | ✘
-- Log Inverse-Perplexity: [-11.2888, -13.5598, -15.0289, -15.9405]
>> QUESTION #471   | Ground Truth: 3 | Answer: 0 | ✘
-- Log Inverse-Perplexity: [-12.5248, -12.5712, -14.36, -13.8313]
>> QUESTION #472   | Ground Truth: 1 | Answer: 0 | ✘
-- Log Inverse-Perplexity: [-11.6971, -12.6389, -14.3706, -15.0534]
>> QUESTION #473   | Ground Truth: 0 | Answer: 0 | ✔
-- Log Inverse-Perplexity: [-11.5276, -12.3322, -15.6502, -16.8181]
>> QUESTION #474   | Ground Truth: 3 | Answer: 0 | ✘
-- Log Inverse-Perplexity: [-13.6352, -17.1001, -18.2607, -18.1676]
>> QUESTION #475   | Ground Truth: 3 | Answer: 1 | ✘
-- Log Inverse-Perplexity: [-10.4896, -10.3495, -14.3414, -13.5367]
>> QUESTION #476   | Ground Truth: 2 | Answer: 0 | ✘
-- Log Inverse-Perplexity: [-11.9794, -12.8072, -15.1948, -14.202]
>> QUESTION #477   | Ground Truth: 2 | Answer: 0 | ✘
-- Log Inverse-Perplexity: [-10.5444, -10.9496, -14.102, -14.0963]
>> QUESTION #478   | Ground Truth: 0 | Answer: 0 | ✔
-- Log Inverse-Perplexity: [-11.8665, -12.3842, -15.8284, -17.0943]
>> QUESTION #479   | Ground Truth: 0 | Answer: 0 | ✔
-- Log Inverse-Perplexity: [-10.4342, -12.2229, -14.7203, -14.8335]
>> QUESTION #480   | Ground Truth: 1 | Answer: 0 | ✘
-- Log Inverse-Perplexity: [-11.7415, -13.7625, -14.3661, -14.357]
>> QUESTION #481   | Ground Truth: 1 | Answer: 0 | ✘
-- Log Inverse-Perplexity: [-10.5362, -13.2975, -16.1732, -14.7415]
>> QUESTION #482   | Ground Truth: 2 | Answer: 0 | ✘
-- Log Inverse-Perplexity: [-9.9446, -10.2347, -13.3777, -13.9188]
>> QUESTION #483   | Ground Truth: 0 | Answer: 0 | ✔
-- Log Inverse-Perplexity: [-10.5305, -11.4925, -14.3032, -14.6009]
>> QUESTION #484   | Ground Truth: 3 | Answer: 0 | ✘
-- Log Inverse-Perplexity: [-8.096, -10.0675, -13.6374, -13.236]
>> QUESTION #485   | Ground Truth: 1 | Answer: 0 | ✘
-- Log Inverse-Perplexity: [-12.7505, -13.4773, -15.8742, -15.7665]
>> QUESTION #486   | Ground Truth: 3 | Answer: 0 | ✘
-- Log Inverse-Perplexity: [-10.1099, -11.4095, -14.6819, -14.536]
>> QUESTION #487   | Ground Truth: 1 | Answer: 0 | ✘
-- Log Inverse-Perplexity: [-11.8941, -13.4889, -15.0339, -15.2598]
>> QUESTION #488   | Ground Truth: 3 | Answer: 0 | ✘
-- Log Inverse-Perplexity: [-11.0034, -13.8357, -14.9202, -15.6786]
>> QUESTION #489   | Ground Truth: 3 | Answer: 1 | ✘
-- Log Inverse-Perplexity: [-11.6127, -10.955, -14.2659, -14.5761]
>> QUESTION #490   | Ground Truth: 2 | Answer: 0 | ✘
-- Log Inverse-Perplexity: [-10.463, -11.4089, -14.3221, -14.606]
>> QUESTION #491   | Ground Truth: 2 | Answer: 0 | ✘
-- Log Inverse-Perplexity: [-12.8269, -13.4573, -15.748, -15.6007]
>> QUESTION #492   | Ground Truth: 3 | Answer: 0 | ✘
-- Log Inverse-Perplexity: [-10.7783, -13.5841, -15.6092, -15.6564]
>> QUESTION #493   | Ground Truth: 2 | Answer: 0 | ✘
-- Log Inverse-Perplexity: [-10.3998, -12.3592, -14.5232, -13.5492]
>> QUESTION #494   | Ground Truth: 0 | Answer: 0 | ✔
-- Log Inverse-Perplexity: [-11.4616, -12.2175, -14.8513, -13.3428]
>> QUESTION #495   | Ground Truth: 2 | Answer: 0 | ✘
-- Log Inverse-Perplexity: [-10.3664, -11.7921, -14.5053, -13.9785]
>> QUESTION #496   | Ground Truth: 3 | Answer: 0 | ✘
-- Log Inverse-Perplexity: [-10.5255, -13.0, -16.2665, -17.0026]
>> QUESTION #497   | Ground Truth: 1 | Answer: 0 | ✘
-- Log Inverse-Perplexity: [-12.0204, -14.084, -16.4544, -16.7502]
>> QUESTION #498   | Ground Truth: 3 | Answer: 0 | ✘
-- Log Inverse-Perplexity: [-11.6701, -13.0885, -14.5489, -16.2236]
>> QUESTION #499   | Ground Truth: 3 | Answer: 0 | ✘
-- Log Inverse-Perplexity: [-11.1631, -12.3476, -14.5511, -15.5764]
>> QUESTION #500   | Ground Truth: 1 | Answer: 0 | ✘
-- Log Inverse-Perplexity: [-11.673, -12.0165, -14.2557, -13.0634]
================================================================================
MCQA Accuracy: 23.40%
================================================================================
