================================================================================
Experiment Configuration
================================================================================
Dataset: rm-500
Model Family: gpt4all-j
Model Version: nomic-ai/gpt4all-j
Answer Mode: desc
================================================================================
Experiment Appendix
================================================================================
>> QUESTION #1     | Ground Truth: 0 | Answer: 1 | ✘
>> QUESTION #371   | Ground Truth: 3 | Answer: 0 | ✘
-- Log Inverse-Perplexity: [-13.4682, -14.27, -14.1911, -14.0592]
>> QUESTION #372   | Ground Truth: 1 | Answer: 3 | ✘
-- Log Inverse-Perplexity: [-19.734, -16.1467, -17.2067, -15.64]
>> QUESTION #373   | Ground Truth: 0 | Answer: 0 | ✔
-- Log Inverse-Perplexity: [-13.7692, -13.917, -13.7753, -13.8558]
>> QUESTION #374   | Ground Truth: 3 | Answer: 1 | ✘
-- Log Inverse-Perplexity: [-18.8294, -11.4483, -11.8847, -14.5648]
>> QUESTION #375   | Ground Truth: 0 | Answer: 0 | ✔
-- Log Inverse-Perplexity: [-9.8337, -13.2559, -12.7922, -13.8089]
>> QUESTION #376   | Ground Truth: 3 | Answer: 3 | ✔
-- Log Inverse-Perplexity: [-14.1735, -15.9612, -14.0682, -13.5984]
>> QUESTION #377   | Ground Truth: 3 | Answer: 1 | ✘
-- Log Inverse-Perplexity: [-16.192, -15.8323, -18.7313, -16.3459]
>> QUESTION #378   | Ground Truth: 2 | Answer: 3 | ✘
-- Log Inverse-Perplexity: [-17.7762, -17.8926, -16.2698, -12.889]
>> QUESTION #379   | Ground Truth: 3 | Answer: 2 | ✘
-- Log Inverse-Perplexity: [-13.5817, -13.6237, -11.9304, -12.0964]
>> QUESTION #380   | Ground Truth: 0 | Answer: 1 | ✘
-- Log Inverse-Perplexity: [-13.2204, -13.1567, -17.2254, -15.1537]
>> QUESTION #381   | Ground Truth: 2 | Answer: 2 | ✔
-- Log Inverse-Perplexity: [-14.5005, -17.3354, -12.57, -15.0801]
>> QUESTION #382   | Ground Truth: 3 | Answer: 3 | ✔
-- Log Inverse-Perplexity: [-17.4293, -15.29, -14.5023, -14.0684]
>> QUESTION #383   | Ground Truth: 2 | Answer: 0 | ✘
-- Log Inverse-Perplexity: [-12.8943, -14.4337, -14.1345, -16.7825]
>> QUESTION #384   | Ground Truth: 3 | Answer: 0 | ✘
-- Log Inverse-Perplexity: [-9.2239, -14.9459, -15.9208, -17.6222]
>> QUESTION #385   | Ground Truth: 1 | Answer: 2 | ✘
-- Log Inverse-Perplexity: [-13.6209, -14.5874, -10.196, -14.0512]
>> QUESTION #386   | Ground Truth: 3 | Answer: 2 | ✘
-- Log Inverse-Perplexity: [-10.6898, -16.4359, -9.9465, -12.943]
>> QUESTION #387   | Ground Truth: 3 | Answer: 2 | ✘
-- Log Inverse-Perplexity: [-16.7751, -15.6935, -14.7835, -15.531]
>> QUESTION #388   | Ground Truth: 1 | Answer: 2 | ✘
-- Log Inverse-Perplexity: [-11.6899, -11.0901, -10.9507, -11.1267]
>> QUESTION #389   | Ground Truth: 3 | Answer: 0 | ✘
-- Log Inverse-Perplexity: [-17.6529, -18.4154, -21.3654, -20.026]
>> QUESTION #390   | Ground Truth: 2 | Answer: 2 | ✔
-- Log Inverse-Perplexity: [-13.6243, -10.5692, -9.509, -12.0624]
>> QUESTION #391   | Ground Truth: 3 | Answer: 0 | ✘
-- Log Inverse-Perplexity: [-10.6, -11.5499, -13.4428, -13.9279]
>> QUESTION #392   | Ground Truth: 3 | Answer: 0 | ✘
-- Log Inverse-Perplexity: [-11.6467, -13.7408, -14.7168, -12.4448]
>> QUESTION #393   | Ground Truth: 2 | Answer: 2 | ✔
-- Log Inverse-Perplexity: [-12.4737, -13.1495, -12.2832, -12.5593]
>> QUESTION #394   | Ground Truth: 3 | Answer: 1 | ✘
-- Log Inverse-Perplexity: [-15.9631, -15.7844, -18.8418, -17.9763]
>> QUESTION #395   | Ground Truth: 3 | Answer: 2 | ✘
-- Log Inverse-Perplexity: [-16.8951, -19.3849, -14.4379, -15.621]
>> QUESTION #396   | Ground Truth: 3 | Answer: 1 | ✘
-- Log Inverse-Perplexity: [-16.3911, -13.3066, -14.3809, -14.3642]
>> QUESTION #397   | Ground Truth: 0 | Answer: 3 | ✘
-- Log Inverse-Perplexity: [-14.5691, -15.2167, -16.5971, -14.3079]
>> QUESTION #398   | Ground Truth: 2 | Answer: 0 | ✘
-- Log Inverse-Perplexity: [-7.4485, -17.5312, -13.369, -13.7601]
>> QUESTION #399   | Ground Truth: 1 | Answer: 3 | ✘
-- Log Inverse-Perplexity: [-18.2719, -15.2666, -18.0417, -13.2382]
>> QUESTION #400   | Ground Truth: 2 | Answer: 1 | ✘
-- Log Inverse-Perplexity: [-12.7511, -11.754, -12.0187, -13.5168]
>> QUESTION #401   | Ground Truth: 0 | Answer: 1 | ✘
-- Log Inverse-Perplexity: [-16.5909, -12.9648, -13.8865, -14.0045]
>> QUESTION #402   | Ground Truth: 0 | Answer: 1 | ✘
-- Log Inverse-Perplexity: [-14.631, -11.3676, -14.4594, -16.1627]
>> QUESTION #403   | Ground Truth: 3 | Answer: 3 | ✔
-- Log Inverse-Perplexity: [-16.0354, -15.8299, -16.1916, -14.358]
>> QUESTION #404   | Ground Truth: 1 | Answer: 2 | ✘
-- Log Inverse-Perplexity: [-17.2562, -17.2454, -16.7354, -16.8241]
>> QUESTION #405   | Ground Truth: 0 | Answer: 2 | ✘
-- Log Inverse-Perplexity: [-11.795, -12.804, -10.9995, -11.2052]
>> QUESTION #406   | Ground Truth: 3 | Answer: 0 | ✘
-- Log Inverse-Perplexity: [-13.5153, -18.3228, -15.1481, -15.8202]
>> QUESTION #407   | Ground Truth: 3 | Answer: 3 | ✔
-- Log Inverse-Perplexity: [-15.7421, -16.5971, -16.5079, -15.5487]
>> QUESTION #408   | Ground Truth: 2 | Answer: 3 | ✘
-- Log Inverse-Perplexity: [-17.8632, -17.3393, -17.0247, -16.7827]
>> QUESTION #409   | Ground Truth: 3 | Answer: 0 | ✘
-- Log Inverse-Perplexity: [-12.7591, -14.4523, -16.0682, -15.0637]
>> QUESTION #410   | Ground Truth: 2 | Answer: 0 | ✘
-- Log Inverse-Perplexity: [-17.1169, -18.2133, -17.4405, -18.7035]
>> QUESTION #411   | Ground Truth: 3 | Answer: 0 | ✘
-- Log Inverse-Perplexity: [-15.9469, -16.8455, -17.8369, -17.1783]
>> QUESTION #412   | Ground Truth: 3 | Answer: 3 | ✔
-- Log Inverse-Perplexity: [-14.0168, -13.4647, -15.3293, -12.8596]
>> QUESTION #413   | Ground Truth: 1 | Answer: 1 | ✔
-- Log Inverse-Perplexity: [-15.0392, -13.2474, -13.8482, -18.1036]
>> QUESTION #414   | Ground Truth: 1 | Answer: 3 | ✘
-- Log Inverse-Perplexity: [-14.9623, -15.3598, -15.0658, -13.6343]
>> QUESTION #415   | Ground Truth: 0 | Answer: 3 | ✘
-- Log Inverse-Perplexity: [-17.8162, -15.0111, -14.6471, -13.6007]
>> QUESTION #416   | Ground Truth: 3 | Answer: 3 | ✔
-- Log Inverse-Perplexity: [-13.8285, -14.4441, -15.432, -10.9845]
>> QUESTION #417   | Ground Truth: 3 | Answer: 0 | ✘
-- Log Inverse-Perplexity: [-16.4214, -16.7336, -17.1182, -17.1248]
>> QUESTION #418   | Ground Truth: 0 | Answer: 3 | ✘
-- Log Inverse-Perplexity: [-15.8979, -16.0119, -14.0961, -13.4638]
>> QUESTION #419   | Ground Truth: 1 | Answer: 0 | ✘
-- Log Inverse-Perplexity: [-14.7625, -15.0505, -15.1435, -15.208]
>> QUESTION #420   | Ground Truth: 3 | Answer: 1 | ✘
-- Log Inverse-Perplexity: [-13.7076, -13.6541, -15.2499, -13.7171]
>> QUESTION #421   | Ground Truth: 2 | Answer: 0 | ✘
-- Log Inverse-Perplexity: [-12.0845, -14.127, -12.2998, -13.4198]
>> QUESTION #422   | Ground Truth: 1 | Answer: 0 | ✘
-- Log Inverse-Perplexity: [-12.8649, -18.9636, -15.6994, -14.3064]
>> QUESTION #423   | Ground Truth: 3 | Answer: 1 | ✘
-- Log Inverse-Perplexity: [-18.404, -17.6087, -19.3398, -18.0493]
>> QUESTION #424   | Ground Truth: 0 | Answer: 1 | ✘
-- Log Inverse-Perplexity: [-14.432, -14.2097, -14.573, -15.0816]
>> QUESTION #425   | Ground Truth: 1 | Answer: 1 | ✔
-- Log Inverse-Perplexity: [-12.4511, -12.3262, -12.3326, -14.4368]
>> QUESTION #426   | Ground Truth: 0 | Answer: 2 | ✘
-- Log Inverse-Perplexity: [-13.0452, -14.5404, -12.4825, -13.5301]
>> QUESTION #427   | Ground Truth: 3 | Answer: 0 | ✘
-- Log Inverse-Perplexity: [-15.459, -16.0917, -16.4771, -16.5541]
>> QUESTION #428   | Ground Truth: 0 | Answer: 3 | ✘
-- Log Inverse-Perplexity: [-13.8878, -13.4301, -12.5144, -11.6615]
>> QUESTION #429   | Ground Truth: 0 | Answer: 2 | ✘
-- Log Inverse-Perplexity: [-14.0139, -13.5955, -13.1405, -15.3666]
>> QUESTION #430   | Ground Truth: 3 | Answer: 0 | ✘
-- Log Inverse-Perplexity: [-11.1391, -14.8918, -13.8873, -14.1922]
>> QUESTION #431   | Ground Truth: 2 | Answer: 0 | ✘
-- Log Inverse-Perplexity: [-10.327, -11.7686, -13.0576, -20.6341]
>> QUESTION #432   | Ground Truth: 3 | Answer: 0 | ✘
-- Log Inverse-Perplexity: [-10.7579, -11.9445, -15.8187, -15.1782]
>> QUESTION #433   | Ground Truth: 2 | Answer: 0 | ✘
-- Log Inverse-Perplexity: [-14.5881, -16.0207, -15.6863, -15.8008]
>> QUESTION #434   | Ground Truth: 3 | Answer: 1 | ✘
-- Log Inverse-Perplexity: [-15.0989, -12.2994, -12.9901, -13.9611]
>> QUESTION #435   | Ground Truth: 2 | Answer: 0 | ✘
-- Log Inverse-Perplexity: [-11.8203, -13.2087, -12.0386, -12.3885]
>> QUESTION #436   | Ground Truth: 1 | Answer: 3 | ✘
-- Log Inverse-Perplexity: [-14.4221, -15.2639, -14.6165, -12.8334]
>> QUESTION #437   | Ground Truth: 3 | Answer: 0 | ✘
-- Log Inverse-Perplexity: [-14.2541, -15.3962, -16.1751, -14.4496]
>> QUESTION #438   | Ground Truth: 3 | Answer: 2 | ✘
-- Log Inverse-Perplexity: [-13.2938, -15.0471, -12.4221, -13.6261]
>> QUESTION #439   | Ground Truth: 0 | Answer: 0 | ✔
-- Log Inverse-Perplexity: [-11.8462, -12.9473, -14.1687, -13.3922]
>> QUESTION #440   | Ground Truth: 3 | Answer: 0 | ✘
-- Log Inverse-Perplexity: [-10.4727, -12.2028, -14.6156, -13.4138]
>> QUESTION #441   | Ground Truth: 3 | Answer: 3 | ✔
-- Log Inverse-Perplexity: [-14.2901, -13.7135, -14.2224, -12.5271]
>> QUESTION #442   | Ground Truth: 2 | Answer: 0 | ✘
-- Log Inverse-Perplexity: [-13.8446, -15.5584, -14.5487, -16.9416]
>> QUESTION #443   | Ground Truth: 1 | Answer: 2 | ✘
-- Log Inverse-Perplexity: [-15.3964, -14.1453, -13.4174, -14.1094]
>> QUESTION #444   | Ground Truth: 0 | Answer: 3 | ✘
-- Log Inverse-Perplexity: [-20.2869, -16.9065, -17.2555, -16.3322]
>> QUESTION #445   | Ground Truth: 3 | Answer: 2 | ✘
-- Log Inverse-Perplexity: [-14.7803, -12.9484, -12.0397, -14.4505]
>> QUESTION #446   | Ground Truth: 2 | Answer: 2 | ✔
-- Log Inverse-Perplexity: [-13.3668, -13.108, -12.8551, -12.9584]
>> QUESTION #447   | Ground Truth: 3 | Answer: 2 | ✘
-- Log Inverse-Perplexity: [-12.7434, -13.4369, -12.3343, -12.5051]
>> QUESTION #448   | Ground Truth: 0 | Answer: 3 | ✘
-- Log Inverse-Perplexity: [-16.2345, -13.2777, -14.3866, -12.5965]
>> QUESTION #449   | Ground Truth: 2 | Answer: 0 | ✘
-- Log Inverse-Perplexity: [-13.0344, -15.18, -15.0091, -14.3477]
>> QUESTION #450   | Ground Truth: 3 | Answer: 2 | ✘
-- Log Inverse-Perplexity: [-13.426, -12.2693, -11.8684, -13.9004]
>> QUESTION #451   | Ground Truth: 1 | Answer: 3 | ✘
-- Log Inverse-Perplexity: [-15.1898, -13.9514, -15.6763, -13.8301]
>> QUESTION #452   | Ground Truth: 3 | Answer: 3 | ✔
-- Log Inverse-Perplexity: [-14.8079, -13.5108, -13.913, -12.8383]
>> QUESTION #453   | Ground Truth: 1 | Answer: 3 | ✘
-- Log Inverse-Perplexity: [-13.1548, -16.3423, -16.5237, -13.1201]
>> QUESTION #454   | Ground Truth: 1 | Answer: 0 | ✘
-- Log Inverse-Perplexity: [-13.3839, -16.3421, -13.7397, -15.8429]
>> QUESTION #455   | Ground Truth: 2 | Answer: 0 | ✘
-- Log Inverse-Perplexity: [-10.2212, -20.5005, -17.4059, -21.2768]
>> QUESTION #456   | Ground Truth: 0 | Answer: 0 | ✔
-- Log Inverse-Perplexity: [-13.2872, -15.1277, -13.4308, -17.2302]
>> QUESTION #457   | Ground Truth: 1 | Answer: 1 | ✔
-- Log Inverse-Perplexity: [-19.0649, -13.1853, -20.533, -13.3071]
>> QUESTION #458   | Ground Truth: 3 | Answer: 2 | ✘
-- Log Inverse-Perplexity: [-13.0749, -14.4668, -12.2847, -14.2345]
>> QUESTION #459   | Ground Truth: 2 | Answer: 0 | ✘
-- Log Inverse-Perplexity: [-12.3308, -14.5883, -12.5595, -17.6842]
>> QUESTION #460   | Ground Truth: 2 | Answer: 2 | ✔
-- Log Inverse-Perplexity: [-12.1504, -13.5343, -12.059, -13.1503]
>> QUESTION #461   | Ground Truth: 2 | Answer: 0 | ✘
-- Log Inverse-Perplexity: [-10.5603, -12.3667, -13.8922, -10.8683]
>> QUESTION #462   | Ground Truth: 0 | Answer: 1 | ✘
-- Log Inverse-Perplexity: [-11.0259, -10.4288, -15.4486, -10.79]
>> QUESTION #463   | Ground Truth: 2 | Answer: 0 | ✘
-- Log Inverse-Perplexity: [-12.4964, -12.6906, -12.511, -13.5997]
>> QUESTION #464   | Ground Truth: 1 | Answer: 2 | ✘
-- Log Inverse-Perplexity: [-16.8643, -17.9883, -14.5788, -16.211]
>> QUESTION #465   | Ground Truth: 3 | Answer: 3 | ✔
-- Log Inverse-Perplexity: [-12.0222, -11.3609, -11.4196, -11.1117]
>> QUESTION #466   | Ground Truth: 3 | Answer: 1 | ✘
-- Log Inverse-Perplexity: [-13.48, -12.4379, -12.5041, -15.0238]
>> QUESTION #467   | Ground Truth: 1 | Answer: 3 | ✘
-- Log Inverse-Perplexity: [-12.8998, -13.8112, -13.5445, -11.8275]
>> QUESTION #468   | Ground Truth: 0 | Answer: 3 | ✘
-- Log Inverse-Perplexity: [-16.6121, -26.2323, -19.3535, -11.7241]
>> QUESTION #469   | Ground Truth: 0 | Answer: 1 | ✘
-- Log Inverse-Perplexity: [-14.4128, -13.6409, -13.9231, -13.725]
>> QUESTION #470   | Ground Truth: 3 | Answer: 2 | ✘
-- Log Inverse-Perplexity: [-18.5005, -14.6626, -13.7746, -15.8321]
>> QUESTION #471   | Ground Truth: 3 | Answer: 1 | ✘
-- Log Inverse-Perplexity: [-18.4325, -16.9728, -18.8983, -18.5522]
>> QUESTION #472   | Ground Truth: 1 | Answer: 3 | ✘
-- Log Inverse-Perplexity: [-11.769, -11.3596, -13.903, -11.1925]
>> QUESTION #473   | Ground Truth: 0 | Answer: 2 | ✘
-- Log Inverse-Perplexity: [-14.8856, -15.399, -14.4927, -16.0124]
>> QUESTION #474   | Ground Truth: 3 | Answer: 3 | ✔
-- Log Inverse-Perplexity: [-21.3476, -16.9847, -18.8362, -15.9684]
>> QUESTION #475   | Ground Truth: 3 | Answer: 1 | ✘
-- Log Inverse-Perplexity: [-13.8328, -12.8393, -14.193, -14.1329]
>> QUESTION #476   | Ground Truth: 2 | Answer: 1 | ✘
-- Log Inverse-Perplexity: [-18.6016, -14.5476, -15.1958, -15.751]
>> QUESTION #477   | Ground Truth: 2 | Answer: 0 | ✘
-- Log Inverse-Perplexity: [-11.8459, -12.2286, -13.1823, -14.1986]
>> QUESTION #478   | Ground Truth: 0 | Answer: 1 | ✘
-- Log Inverse-Perplexity: [-12.7865, -11.8414, -12.1249, -15.4316]
>> QUESTION #479   | Ground Truth: 0 | Answer: 3 | ✘
-- Log Inverse-Perplexity: [-13.9331, -14.1758, -15.445, -13.5387]
>> QUESTION #480   | Ground Truth: 1 | Answer: 2 | ✘
-- Log Inverse-Perplexity: [-12.6443, -13.6287, -12.3236, -12.9318]
>> QUESTION #481   | Ground Truth: 1 | Answer: 0 | ✘
-- Log Inverse-Perplexity: [-15.0461, -16.1543, -19.403, -18.3411]
>> QUESTION #482   | Ground Truth: 2 | Answer: 3 | ✘
-- Log Inverse-Perplexity: [-15.004, -15.0584, -15.7029, -14.5967]
>> QUESTION #483   | Ground Truth: 0 | Answer: 2 | ✘
-- Log Inverse-Perplexity: [-15.6953, -14.3391, -14.0451, -16.3043]
>> QUESTION #484   | Ground Truth: 3 | Answer: 0 | ✘
-- Log Inverse-Perplexity: [-12.9314, -12.9744, -13.359, -14.2364]
>> QUESTION #485   | Ground Truth: 1 | Answer: 3 | ✘
-- Log Inverse-Perplexity: [-15.2402, -14.2098, -18.6646, -10.2045]
>> QUESTION #486   | Ground Truth: 3 | Answer: 2 | ✘
-- Log Inverse-Perplexity: [-13.6961, -15.9253, -13.2631, -14.4753]
>> QUESTION #487   | Ground Truth: 1 | Answer: 3 | ✘
-- Log Inverse-Perplexity: [-15.3251, -14.3623, -15.2436, -13.9166]
>> QUESTION #488   | Ground Truth: 3 | Answer: 0 | ✘
-- Log Inverse-Perplexity: [-13.885, -15.6816, -14.6629, -17.926]
>> QUESTION #489   | Ground Truth: 3 | Answer: 3 | ✔
-- Log Inverse-Perplexity: [-15.8957, -16.246, -16.1354, -15.7425]
>> QUESTION #490   | Ground Truth: 2 | Answer: 2 | ✔
-- Log Inverse-Perplexity: [-12.6262, -13.5408, -12.3459, -13.56]
>> QUESTION #491   | Ground Truth: 2 | Answer: 1 | ✘
-- Log Inverse-Perplexity: [-16.3775, -15.9525, -16.2572, -16.6587]
>> QUESTION #492   | Ground Truth: 3 | Answer: 3 | ✔
-- Log Inverse-Perplexity: [-16.1181, -13.9214, -16.2239, -11.7949]
>> QUESTION #493   | Ground Truth: 2 | Answer: 2 | ✔
-- Log Inverse-Perplexity: [-13.7083, -15.689, -11.2291, -15.494]
>> QUESTION #494   | Ground Truth: 0 | Answer: 2 | ✘
-- Log Inverse-Perplexity: [-15.0884, -13.7061, -12.9952, -15.3589]
>> QUESTION #495   | Ground Truth: 2 | Answer: 0 | ✘
-- Log Inverse-Perplexity: [-12.8189, -13.9849, -13.0632, -13.9899]
>> QUESTION #496   | Ground Truth: 3 | Answer: 0 | ✘
-- Log Inverse-Perplexity: [-10.2247, -10.3038, -14.5534, -15.4802]
>> QUESTION #497   | Ground Truth: 1 | Answer: 0 | ✘
-- Log Inverse-Perplexity: [-12.0123, -14.1653, -14.3737, -16.3675]
>> QUESTION #498   | Ground Truth: 3 | Answer: 0 | ✘
-- Log Inverse-Perplexity: [-15.8357, -17.4054, -16.1564, -15.9153]
>> QUESTION #499   | Ground Truth: 3 | Answer: 2 | ✘
-- Log Inverse-Perplexity: [-15.4152, -16.018, -12.9569, -16.3582]
>> QUESTION #500   | Ground Truth: 1 | Answer: 2 | ✘
-- Log Inverse-Perplexity: [-15.7304, -16.1245, -13.75, -14.8752]
================================================================================
MCQA Accuracy: 23.20%
================================================================================
