================================================================================
Experiment Configuration
================================================================================
Dataset: RACE-500
Model Family: gpt-j
Model Version: EleutherAI/gpt-j-6B
Answer Mode: index
================================================================================
Experiment Appendix
================================================================================
>> QUESTION #1     | Ground Truth: 0 | Answer: 0 | ✔
>> QUESTION #371   | Ground Truth: 3 | Answer: 0 | ✘
-- Log Inverse-Perplexity: [-4.8726, -6.6119, -7.6548, -7.0435]
>> QUESTION #372   | Ground Truth: 1 | Answer: 0 | ✘
-- Log Inverse-Perplexity: [-6.5922, -8.0931, -8.794, -8.8794]
>> QUESTION #373   | Ground Truth: 0 | Answer: 0 | ✔
-- Log Inverse-Perplexity: [-6.1642, -7.1498, -8.0672, -6.4949]
>> QUESTION #374   | Ground Truth: 3 | Answer: 0 | ✘
-- Log Inverse-Perplexity: [-4.8732, -7.1524, -7.1328, -7.263]
>> QUESTION #375   | Ground Truth: 0 | Answer: 0 | ✔
-- Log Inverse-Perplexity: [-5.211, -7.1818, -6.9844, -7.7491]
>> QUESTION #376   | Ground Truth: 3 | Answer: 0 | ✘
-- Log Inverse-Perplexity: [-6.9834, -9.2801, -9.5746, -9.5434]
>> QUESTION #377   | Ground Truth: 3 | Answer: 0 | ✘
-- Log Inverse-Perplexity: [-7.2243, -7.941, -9.4168, -8.9916]
>> QUESTION #378   | Ground Truth: 2 | Answer: 0 | ✘
-- Log Inverse-Perplexity: [-5.8762, -6.6017, -7.5976, -9.244]
>> QUESTION #379   | Ground Truth: 3 | Answer: 0 | ✘
-- Log Inverse-Perplexity: [-6.2483, -6.3425, -6.8842, -9.1397]
>> QUESTION #380   | Ground Truth: 0 | Answer: 0 | ✔
-- Log Inverse-Perplexity: [-6.5799, -7.8737, -8.9828, -9.4409]
>> QUESTION #381   | Ground Truth: 2 | Answer: 0 | ✘
-- Log Inverse-Perplexity: [-6.2809, -7.9728, -9.3945, -10.11]
>> QUESTION #382   | Ground Truth: 3 | Answer: 0 | ✘
-- Log Inverse-Perplexity: [-6.1649, -6.5197, -7.076, -7.6074]
>> QUESTION #383   | Ground Truth: 2 | Answer: 0 | ✘
-- Log Inverse-Perplexity: [-5.9899, -8.0468, -8.3786, -9.537]
>> QUESTION #384   | Ground Truth: 3 | Answer: 0 | ✘
-- Log Inverse-Perplexity: [-5.433, -7.5671, -8.779, -8.6836]
>> QUESTION #385   | Ground Truth: 1 | Answer: 0 | ✘
-- Log Inverse-Perplexity: [-5.6434, -8.3361, -9.1518, -8.8493]
>> QUESTION #386   | Ground Truth: 3 | Answer: 0 | ✘
-- Log Inverse-Perplexity: [-5.182, -6.8616, -7.7166, -6.9116]
>> QUESTION #387   | Ground Truth: 3 | Answer: 0 | ✘
-- Log Inverse-Perplexity: [-6.22, -8.496, -8.3822, -8.0049]
>> QUESTION #388   | Ground Truth: 1 | Answer: 0 | ✘
-- Log Inverse-Perplexity: [-6.2222, -6.9827, -7.8861, -8.0919]
>> QUESTION #389   | Ground Truth: 3 | Answer: 0 | ✘
-- Log Inverse-Perplexity: [-4.2832, -5.8165, -6.7362, -7.6587]
>> QUESTION #390   | Ground Truth: 2 | Answer: 0 | ✘
-- Log Inverse-Perplexity: [-5.9577, -6.5278, -7.4858, -8.7678]
>> QUESTION #391   | Ground Truth: 3 | Answer: 0 | ✘
-- Log Inverse-Perplexity: [-5.363, -8.0112, -7.9891, -8.8279]
>> QUESTION #392   | Ground Truth: 3 | Answer: 0 | ✘
-- Log Inverse-Perplexity: [-6.7984, -8.2128, -8.2476, -9.0725]
>> QUESTION #393   | Ground Truth: 2 | Answer: 0 | ✘
-- Log Inverse-Perplexity: [-5.6463, -6.7724, -7.1413, -7.8746]
>> QUESTION #394   | Ground Truth: 3 | Answer: 0 | ✘
-- Log Inverse-Perplexity: [-4.7913, -6.6932, -7.1819, -8.7781]
>> QUESTION #395   | Ground Truth: 3 | Answer: 0 | ✘
-- Log Inverse-Perplexity: [-7.1823, -8.5914, -8.9923, -9.4635]
>> QUESTION #396   | Ground Truth: 3 | Answer: 0 | ✘
-- Log Inverse-Perplexity: [-6.5344, -7.8128, -8.9827, -8.8999]
>> QUESTION #397   | Ground Truth: 0 | Answer: 0 | ✔
-- Log Inverse-Perplexity: [-5.1677, -7.0825, -7.7408, -8.4973]
>> QUESTION #398   | Ground Truth: 2 | Answer: 0 | ✘
-- Log Inverse-Perplexity: [-5.3076, -7.8126, -8.3626, -8.6387]
>> QUESTION #399   | Ground Truth: 1 | Answer: 0 | ✘
-- Log Inverse-Perplexity: [-6.8332, -9.1147, -9.0998, -9.869]
>> QUESTION #400   | Ground Truth: 2 | Answer: 0 | ✘
-- Log Inverse-Perplexity: [-5.3386, -5.9074, -7.6391, -8.4369]
>> QUESTION #401   | Ground Truth: 0 | Answer: 0 | ✔
-- Log Inverse-Perplexity: [-6.2598, -8.9754, -9.9977, -10.4411]
>> QUESTION #402   | Ground Truth: 0 | Answer: 0 | ✔
-- Log Inverse-Perplexity: [-8.2104, -9.0794, -9.5068, -9.4836]
>> QUESTION #403   | Ground Truth: 3 | Answer: 0 | ✘
-- Log Inverse-Perplexity: [-5.5481, -7.6904, -8.827, -8.8423]
>> QUESTION #404   | Ground Truth: 1 | Answer: 0 | ✘
-- Log Inverse-Perplexity: [-6.1012, -7.6803, -9.0142, -7.6333]
>> QUESTION #405   | Ground Truth: 0 | Answer: 0 | ✔
-- Log Inverse-Perplexity: [-5.4696, -7.0196, -8.8499, -8.9682]
>> QUESTION #406   | Ground Truth: 3 | Answer: 0 | ✘
-- Log Inverse-Perplexity: [-5.9342, -8.7114, -9.143, -8.6109]
>> QUESTION #407   | Ground Truth: 3 | Answer: 0 | ✘
-- Log Inverse-Perplexity: [-5.6543, -6.1551, -7.0142, -8.2127]
>> QUESTION #408   | Ground Truth: 2 | Answer: 0 | ✘
-- Log Inverse-Perplexity: [-6.2233, -8.3345, -8.3043, -9.7618]
>> QUESTION #409   | Ground Truth: 3 | Answer: 0 | ✘
-- Log Inverse-Perplexity: [-5.611, -8.5151, -8.0385, -9.7278]
>> QUESTION #410   | Ground Truth: 2 | Answer: 0 | ✘
-- Log Inverse-Perplexity: [-4.2661, -5.065, -6.3127, -7.2578]
>> QUESTION #411   | Ground Truth: 3 | Answer: 0 | ✘
-- Log Inverse-Perplexity: [-7.3436, -8.5981, -9.3632, -9.4118]
>> QUESTION #412   | Ground Truth: 3 | Answer: 0 | ✘
-- Log Inverse-Perplexity: [-6.4151, -7.9502, -8.8663, -8.634]
>> QUESTION #413   | Ground Truth: 1 | Answer: 0 | ✘
-- Log Inverse-Perplexity: [-6.2212, -7.9788, -8.3546, -8.5784]
>> QUESTION #414   | Ground Truth: 1 | Answer: 0 | ✘
-- Log Inverse-Perplexity: [-7.1564, -8.3262, -9.9538, -9.9981]
>> QUESTION #415   | Ground Truth: 0 | Answer: 0 | ✔
-- Log Inverse-Perplexity: [-5.6146, -6.6996, -7.9621, -8.858]
>> QUESTION #416   | Ground Truth: 3 | Answer: 0 | ✘
-- Log Inverse-Perplexity: [-5.2731, -7.0918, -7.5455, -8.5459]
>> QUESTION #417   | Ground Truth: 3 | Answer: 0 | ✘
-- Log Inverse-Perplexity: [-6.6496, -8.1606, -9.8452, -9.146]
>> QUESTION #418   | Ground Truth: 0 | Answer: 3 | ✘
-- Log Inverse-Perplexity: [-6.9808, -7.0622, -7.8604, -6.6508]
>> QUESTION #419   | Ground Truth: 1 | Answer: 0 | ✘
-- Log Inverse-Perplexity: [-6.1594, -6.9163, -7.9218, -7.8323]
>> QUESTION #420   | Ground Truth: 3 | Answer: 0 | ✘
-- Log Inverse-Perplexity: [-5.4109, -7.013, -8.0896, -8.3775]
>> QUESTION #421   | Ground Truth: 2 | Answer: 0 | ✘
-- Log Inverse-Perplexity: [-4.626, -7.0874, -8.0447, -9.371]
>> QUESTION #422   | Ground Truth: 1 | Answer: 0 | ✘
-- Log Inverse-Perplexity: [-4.9508, -6.874, -7.5264, -7.555]
>> QUESTION #423   | Ground Truth: 3 | Answer: 0 | ✘
-- Log Inverse-Perplexity: [-6.1155, -7.5219, -8.5369, -8.1925]
>> QUESTION #424   | Ground Truth: 0 | Answer: 0 | ✔
-- Log Inverse-Perplexity: [-7.4106, -8.0675, -10.2143, -9.0044]
>> QUESTION #425   | Ground Truth: 1 | Answer: 0 | ✘
-- Log Inverse-Perplexity: [-5.24, -7.0837, -7.5291, -7.1538]
>> QUESTION #426   | Ground Truth: 0 | Answer: 0 | ✔
-- Log Inverse-Perplexity: [-5.4047, -8.2591, -8.509, -8.8392]
>> QUESTION #427   | Ground Truth: 3 | Answer: 1 | ✘
-- Log Inverse-Perplexity: [-6.5814, -6.2502, -9.1301, -9.5433]
>> QUESTION #428   | Ground Truth: 0 | Answer: 0 | ✔
-- Log Inverse-Perplexity: [-5.7719, -6.1478, -8.0437, -7.7608]
>> QUESTION #429   | Ground Truth: 0 | Answer: 0 | ✔
-- Log Inverse-Perplexity: [-5.3011, -6.8795, -7.3114, -8.1451]
>> QUESTION #430   | Ground Truth: 3 | Answer: 0 | ✘
-- Log Inverse-Perplexity: [-5.5196, -6.252, -7.0544, -8.0586]
>> QUESTION #431   | Ground Truth: 2 | Answer: 0 | ✘
-- Log Inverse-Perplexity: [-5.6753, -6.6718, -7.6935, -7.8112]
>> QUESTION #432   | Ground Truth: 3 | Answer: 0 | ✘
-- Log Inverse-Perplexity: [-4.7033, -6.0464, -7.29, -7.2655]
>> QUESTION #433   | Ground Truth: 2 | Answer: 0 | ✘
-- Log Inverse-Perplexity: [-5.7512, -7.3509, -8.1042, -7.6621]
>> QUESTION #434   | Ground Truth: 3 | Answer: 0 | ✘
-- Log Inverse-Perplexity: [-5.2021, -7.6023, -7.9343, -8.012]
>> QUESTION #435   | Ground Truth: 2 | Answer: 0 | ✘
-- Log Inverse-Perplexity: [-5.3013, -6.0246, -7.3728, -6.539]
>> QUESTION #436   | Ground Truth: 1 | Answer: 0 | ✘
-- Log Inverse-Perplexity: [-5.3206, -6.7986, -8.3128, -8.9503]
>> QUESTION #437   | Ground Truth: 3 | Answer: 0 | ✘
-- Log Inverse-Perplexity: [-6.049, -7.0426, -9.0761, -9.3894]
>> QUESTION #438   | Ground Truth: 3 | Answer: 0 | ✘
-- Log Inverse-Perplexity: [-5.1626, -6.1224, -7.3523, -7.8373]
>> QUESTION #439   | Ground Truth: 0 | Answer: 0 | ✔
-- Log Inverse-Perplexity: [-6.5067, -8.2052, -8.5534, -8.0653]
>> QUESTION #440   | Ground Truth: 3 | Answer: 0 | ✘
-- Log Inverse-Perplexity: [-6.1277, -8.1822, -8.6349, -8.8788]
>> QUESTION #441   | Ground Truth: 3 | Answer: 0 | ✘
-- Log Inverse-Perplexity: [-5.3916, -6.5895, -7.3779, -7.3549]
>> QUESTION #442   | Ground Truth: 2 | Answer: 0 | ✘
-- Log Inverse-Perplexity: [-5.5651, -6.7469, -7.3864, -8.5829]
>> QUESTION #443   | Ground Truth: 1 | Answer: 0 | ✘
-- Log Inverse-Perplexity: [-6.8595, -8.1632, -9.6333, -8.8146]
>> QUESTION #444   | Ground Truth: 0 | Answer: 0 | ✔
-- Log Inverse-Perplexity: [-5.615, -7.9545, -8.3741, -8.9429]
>> QUESTION #445   | Ground Truth: 3 | Answer: 0 | ✘
-- Log Inverse-Perplexity: [-5.3477, -7.0229, -9.0654, -8.595]
>> QUESTION #446   | Ground Truth: 2 | Answer: 0 | ✘
-- Log Inverse-Perplexity: [-5.6644, -6.2945, -8.0693, -8.4878]
>> QUESTION #447   | Ground Truth: 3 | Answer: 1 | ✘
-- Log Inverse-Perplexity: [-7.13, -7.0346, -8.348, -8.4305]
>> QUESTION #448   | Ground Truth: 0 | Answer: 0 | ✔
-- Log Inverse-Perplexity: [-6.0376, -7.3763, -7.6529, -7.9552]
>> QUESTION #449   | Ground Truth: 2 | Answer: 0 | ✘
-- Log Inverse-Perplexity: [-6.8675, -8.738, -9.2776, -9.2293]
>> QUESTION #450   | Ground Truth: 3 | Answer: 0 | ✘
-- Log Inverse-Perplexity: [-4.8244, -6.25, -6.8382, -6.7395]
>> QUESTION #451   | Ground Truth: 1 | Answer: 0 | ✘
-- Log Inverse-Perplexity: [-6.0617, -6.4682, -7.9644, -8.1111]
>> QUESTION #452   | Ground Truth: 3 | Answer: 0 | ✘
-- Log Inverse-Perplexity: [-5.6246, -7.5944, -8.216, -8.1489]
>> QUESTION #453   | Ground Truth: 1 | Answer: 0 | ✘
-- Log Inverse-Perplexity: [-5.2905, -7.4575, -8.156, -8.1441]
>> QUESTION #454   | Ground Truth: 1 | Answer: 0 | ✘
-- Log Inverse-Perplexity: [-5.2174, -6.22, -7.2257, -8.3743]
>> QUESTION #455   | Ground Truth: 2 | Answer: 0 | ✘
-- Log Inverse-Perplexity: [-6.8118, -7.1998, -8.5115, -9.1585]
>> QUESTION #456   | Ground Truth: 0 | Answer: 0 | ✔
-- Log Inverse-Perplexity: [-5.539, -7.3675, -8.1308, -8.2178]
>> QUESTION #457   | Ground Truth: 1 | Answer: 0 | ✘
-- Log Inverse-Perplexity: [-6.4821, -8.0719, -8.686, -7.9765]
>> QUESTION #458   | Ground Truth: 3 | Answer: 0 | ✘
-- Log Inverse-Perplexity: [-5.841, -7.8169, -7.8972, -9.2504]
>> QUESTION #459   | Ground Truth: 2 | Answer: 0 | ✘
-- Log Inverse-Perplexity: [-6.8182, -8.4921, -8.4444, -9.2226]
>> QUESTION #460   | Ground Truth: 2 | Answer: 0 | ✘
-- Log Inverse-Perplexity: [-4.922, -7.1791, -7.7879, -8.9077]
>> QUESTION #461   | Ground Truth: 2 | Answer: 0 | ✘
-- Log Inverse-Perplexity: [-4.9545, -7.6687, -8.5595, -8.9125]
>> QUESTION #462   | Ground Truth: 0 | Answer: 0 | ✔
-- Log Inverse-Perplexity: [-6.0813, -6.8099, -8.8175, -8.4413]
>> QUESTION #463   | Ground Truth: 2 | Answer: 0 | ✘
-- Log Inverse-Perplexity: [-5.5176, -6.4687, -7.789, -8.9527]
>> QUESTION #464   | Ground Truth: 1 | Answer: 0 | ✘
-- Log Inverse-Perplexity: [-6.7336, -7.3179, -8.4893, -8.8748]
>> QUESTION #465   | Ground Truth: 3 | Answer: 0 | ✘
-- Log Inverse-Perplexity: [-5.9025, -6.8798, -8.1785, -8.7261]
>> QUESTION #466   | Ground Truth: 3 | Answer: 0 | ✘
-- Log Inverse-Perplexity: [-6.2535, -7.847, -8.2254, -8.4973]
>> QUESTION #467   | Ground Truth: 1 | Answer: 0 | ✘
-- Log Inverse-Perplexity: [-5.4553, -6.2748, -8.0112, -8.289]
>> QUESTION #468   | Ground Truth: 0 | Answer: 0 | ✔
-- Log Inverse-Perplexity: [-7.1043, -7.9794, -9.1733, -9.3741]
>> QUESTION #469   | Ground Truth: 0 | Answer: 0 | ✔
-- Log Inverse-Perplexity: [-6.2163, -7.8866, -9.2064, -9.2256]
>> QUESTION #470   | Ground Truth: 3 | Answer: 0 | ✘
-- Log Inverse-Perplexity: [-5.5553, -7.0223, -7.0595, -7.6616]
>> QUESTION #471   | Ground Truth: 3 | Answer: 0 | ✘
-- Log Inverse-Perplexity: [-6.7497, -7.7167, -8.7095, -8.4068]
>> QUESTION #472   | Ground Truth: 1 | Answer: 0 | ✘
-- Log Inverse-Perplexity: [-5.7149, -7.0686, -8.2794, -8.5137]
>> QUESTION #473   | Ground Truth: 0 | Answer: 0 | ✔
-- Log Inverse-Perplexity: [-7.9384, -9.3256, -10.0776, -9.8138]
>> QUESTION #474   | Ground Truth: 3 | Answer: 0 | ✘
-- Log Inverse-Perplexity: [-7.2154, -9.5132, -9.5722, -10.9694]
>> QUESTION #475   | Ground Truth: 3 | Answer: 0 | ✘
-- Log Inverse-Perplexity: [-5.8117, -7.834, -7.6214, -7.6338]
>> QUESTION #476   | Ground Truth: 2 | Answer: 0 | ✘
-- Log Inverse-Perplexity: [-6.8158, -8.9971, -9.7823, -9.017]
>> QUESTION #477   | Ground Truth: 2 | Answer: 1 | ✘
-- Log Inverse-Perplexity: [-5.5619, -5.5466, -6.3214, -7.4527]
>> QUESTION #478   | Ground Truth: 0 | Answer: 0 | ✔
-- Log Inverse-Perplexity: [-6.0699, -6.6129, -8.486, -8.9499]
>> QUESTION #479   | Ground Truth: 0 | Answer: 0 | ✔
-- Log Inverse-Perplexity: [-5.0914, -5.9903, -7.5003, -7.1349]
>> QUESTION #480   | Ground Truth: 1 | Answer: 0 | ✘
-- Log Inverse-Perplexity: [-5.3963, -7.8093, -8.7879, -8.2836]
>> QUESTION #481   | Ground Truth: 1 | Answer: 0 | ✘
-- Log Inverse-Perplexity: [-5.197, -7.985, -8.3656, -8.584]
>> QUESTION #482   | Ground Truth: 2 | Answer: 0 | ✘
-- Log Inverse-Perplexity: [-6.4246, -7.3833, -9.0199, -8.9883]
>> QUESTION #483   | Ground Truth: 0 | Answer: 0 | ✔
-- Log Inverse-Perplexity: [-5.8512, -6.5898, -8.3782, -7.8351]
>> QUESTION #484   | Ground Truth: 3 | Answer: 0 | ✘
-- Log Inverse-Perplexity: [-5.5908, -7.0909, -7.284, -9.1808]
>> QUESTION #485   | Ground Truth: 1 | Answer: 1 | ✔
-- Log Inverse-Perplexity: [-5.9831, -5.7828, -7.445, -8.6659]
>> QUESTION #486   | Ground Truth: 3 | Answer: 0 | ✘
-- Log Inverse-Perplexity: [-7.092, -8.4614, -8.8375, -9.3058]
>> QUESTION #487   | Ground Truth: 1 | Answer: 0 | ✘
-- Log Inverse-Perplexity: [-5.5113, -6.6392, -7.2143, -7.9756]
>> QUESTION #488   | Ground Truth: 3 | Answer: 0 | ✘
-- Log Inverse-Perplexity: [-5.7029, -6.5177, -7.6557, -8.6176]
>> QUESTION #489   | Ground Truth: 3 | Answer: 1 | ✘
-- Log Inverse-Perplexity: [-7.5066, -7.3362, -9.4226, -9.014]
>> QUESTION #490   | Ground Truth: 2 | Answer: 0 | ✘
-- Log Inverse-Perplexity: [-4.8074, -5.5155, -6.8097, -7.5493]
>> QUESTION #491   | Ground Truth: 2 | Answer: 0 | ✘
-- Log Inverse-Perplexity: [-6.3576, -7.6088, -7.7514, -9.0875]
>> QUESTION #492   | Ground Truth: 3 | Answer: 0 | ✘
-- Log Inverse-Perplexity: [-5.2678, -6.3466, -7.9126, -8.4782]
>> QUESTION #493   | Ground Truth: 2 | Answer: 0 | ✘
-- Log Inverse-Perplexity: [-5.2738, -7.1631, -8.3926, -8.7302]
>> QUESTION #494   | Ground Truth: 0 | Answer: 0 | ✔
-- Log Inverse-Perplexity: [-6.1866, -7.1684, -7.8403, -7.7606]
>> QUESTION #495   | Ground Truth: 2 | Answer: 0 | ✘
-- Log Inverse-Perplexity: [-6.1643, -7.0237, -8.1843, -7.8828]
>> QUESTION #496   | Ground Truth: 3 | Answer: 0 | ✘
-- Log Inverse-Perplexity: [-6.2532, -7.7284, -8.8527, -9.0283]
>> QUESTION #497   | Ground Truth: 1 | Answer: 0 | ✘
-- Log Inverse-Perplexity: [-5.5519, -7.2468, -7.6655, -8.5456]
>> QUESTION #498   | Ground Truth: 3 | Answer: 0 | ✘
-- Log Inverse-Perplexity: [-6.6637, -7.4914, -8.6054, -9.4331]
>> QUESTION #499   | Ground Truth: 3 | Answer: 0 | ✘
-- Log Inverse-Perplexity: [-5.9196, -7.4147, -7.6792, -9.0728]
>> QUESTION #500   | Ground Truth: 1 | Answer: 0 | ✘
-- Log Inverse-Perplexity: [-6.4127, -7.7232, -9.144, -8.9192]
================================================================================
MCQA Accuracy: 23.00%
================================================================================
