================================================================================
Experiment Configuration
================================================================================
Dataset: RACE-500
Model Family: gpt-j
Model Version: EleutherAI/gpt-j-6B
Answer Mode: desc
================================================================================
Experiment Appendix
================================================================================
>> QUESTION #1     | Ground Truth: 0 | Answer: 1 | ✘
>> QUESTION #371   | Ground Truth: 3 | Answer: 3 | ✔
-- Log Inverse-Perplexity: [-11.7244, -11.3834, -11.945, -11.0779]
>> QUESTION #372   | Ground Truth: 1 | Answer: 3 | ✘
-- Log Inverse-Perplexity: [-14.2963, -12.6165, -13.1561, -12.3243]
>> QUESTION #373   | Ground Truth: 0 | Answer: 0 | ✔
-- Log Inverse-Perplexity: [-10.3445, -10.7942, -10.5888, -10.6176]
>> QUESTION #374   | Ground Truth: 3 | Answer: 2 | ✘
-- Log Inverse-Perplexity: [-12.405, -9.3245, -9.269, -9.8246]
>> QUESTION #375   | Ground Truth: 0 | Answer: 3 | ✘
-- Log Inverse-Perplexity: [-12.4171, -12.186, -11.6149, -9.7276]
>> QUESTION #376   | Ground Truth: 3 | Answer: 3 | ✔
-- Log Inverse-Perplexity: [-12.0578, -12.4599, -11.2419, -11.1181]
>> QUESTION #377   | Ground Truth: 3 | Answer: 0 | ✘
-- Log Inverse-Perplexity: [-10.2945, -11.2001, -11.6118, -10.6846]
>> QUESTION #378   | Ground Truth: 2 | Answer: 3 | ✘
-- Log Inverse-Perplexity: [-14.2382, -14.1051, -10.9021, -8.2081]
>> QUESTION #379   | Ground Truth: 3 | Answer: 3 | ✔
-- Log Inverse-Perplexity: [-11.7338, -12.2089, -12.4663, -11.076]
>> QUESTION #380   | Ground Truth: 0 | Answer: 1 | ✘
-- Log Inverse-Perplexity: [-15.1813, -13.3307, -17.7615, -15.6889]
>> QUESTION #381   | Ground Truth: 2 | Answer: 3 | ✘
-- Log Inverse-Perplexity: [-13.4333, -14.2177, -12.8917, -12.8763]
>> QUESTION #382   | Ground Truth: 3 | Answer: 2 | ✘
-- Log Inverse-Perplexity: [-13.638, -11.1868, -11.1169, -11.6834]
>> QUESTION #383   | Ground Truth: 2 | Answer: 0 | ✘
-- Log Inverse-Perplexity: [-10.7808, -12.0199, -11.9046, -11.943]
>> QUESTION #384   | Ground Truth: 3 | Answer: 0 | ✘
-- Log Inverse-Perplexity: [-9.5169, -12.1983, -12.4095, -13.266]
>> QUESTION #385   | Ground Truth: 1 | Answer: 1 | ✔
-- Log Inverse-Perplexity: [-8.423, -7.5839, -10.176, -12.3881]
>> QUESTION #386   | Ground Truth: 3 | Answer: 0 | ✘
-- Log Inverse-Perplexity: [-8.6968, -11.2028, -8.8222, -9.8877]
>> QUESTION #387   | Ground Truth: 3 | Answer: 2 | ✘
-- Log Inverse-Perplexity: [-11.5876, -11.9982, -10.9386, -11.8963]
>> QUESTION #388   | Ground Truth: 1 | Answer: 3 | ✘
-- Log Inverse-Perplexity: [-10.3699, -9.9379, -12.5283, -9.8674]
>> QUESTION #389   | Ground Truth: 3 | Answer: 0 | ✘
-- Log Inverse-Perplexity: [-13.7195, -15.3703, -14.5151, -14.2198]
>> QUESTION #390   | Ground Truth: 2 | Answer: 2 | ✔
-- Log Inverse-Perplexity: [-11.0605, -11.1518, -8.8021, -9.5159]
>> QUESTION #391   | Ground Truth: 3 | Answer: 0 | ✘
-- Log Inverse-Perplexity: [-10.2516, -11.1798, -11.0985, -11.6941]
>> QUESTION #392   | Ground Truth: 3 | Answer: 0 | ✘
-- Log Inverse-Perplexity: [-10.0456, -10.5586, -12.2645, -10.4778]
>> QUESTION #393   | Ground Truth: 2 | Answer: 0 | ✘
-- Log Inverse-Perplexity: [-9.1791, -9.5297, -9.5475, -9.8846]
>> QUESTION #394   | Ground Truth: 3 | Answer: 1 | ✘
-- Log Inverse-Perplexity: [-13.8842, -9.3588, -14.7893, -15.0158]
>> QUESTION #395   | Ground Truth: 3 | Answer: 2 | ✘
-- Log Inverse-Perplexity: [-13.0611, -15.1395, -12.2123, -13.2786]
>> QUESTION #396   | Ground Truth: 3 | Answer: 1 | ✘
-- Log Inverse-Perplexity: [-14.0833, -10.8018, -11.1296, -10.8486]
>> QUESTION #397   | Ground Truth: 0 | Answer: 0 | ✔
-- Log Inverse-Perplexity: [-11.5938, -12.9587, -14.0331, -11.7431]
>> QUESTION #398   | Ground Truth: 2 | Answer: 0 | ✘
-- Log Inverse-Perplexity: [-7.4966, -13.4622, -10.7809, -10.8769]
>> QUESTION #399   | Ground Truth: 1 | Answer: 3 | ✘
-- Log Inverse-Perplexity: [-13.8541, -10.7668, -14.9659, -8.9083]
>> QUESTION #400   | Ground Truth: 2 | Answer: 1 | ✘
-- Log Inverse-Perplexity: [-10.866, -10.3995, -11.6827, -11.9035]
>> QUESTION #401   | Ground Truth: 0 | Answer: 3 | ✘
-- Log Inverse-Perplexity: [-12.4623, -11.6404, -12.496, -11.5181]
>> QUESTION #402   | Ground Truth: 0 | Answer: 1 | ✘
-- Log Inverse-Perplexity: [-10.0839, -8.6233, -10.9831, -11.007]
>> QUESTION #403   | Ground Truth: 3 | Answer: 3 | ✔
-- Log Inverse-Perplexity: [-13.31, -12.6902, -12.6944, -12.3042]
>> QUESTION #404   | Ground Truth: 1 | Answer: 3 | ✘
-- Log Inverse-Perplexity: [-12.9551, -13.015, -12.4206, -12.28]
>> QUESTION #405   | Ground Truth: 0 | Answer: 3 | ✘
-- Log Inverse-Perplexity: [-10.0982, -11.91, -10.2588, -9.4121]
>> QUESTION #406   | Ground Truth: 3 | Answer: 0 | ✘
-- Log Inverse-Perplexity: [-12.6398, -14.6551, -14.0629, -13.7831]
>> QUESTION #407   | Ground Truth: 3 | Answer: 3 | ✔
-- Log Inverse-Perplexity: [-12.3941, -12.7007, -12.6791, -11.6289]
>> QUESTION #408   | Ground Truth: 2 | Answer: 3 | ✘
-- Log Inverse-Perplexity: [-12.2563, -12.3124, -12.2195, -12.2038]
>> QUESTION #409   | Ground Truth: 3 | Answer: 0 | ✘
-- Log Inverse-Perplexity: [-12.4047, -15.7614, -13.9841, -13.1238]
>> QUESTION #410   | Ground Truth: 2 | Answer: 0 | ✘
-- Log Inverse-Perplexity: [-11.329, -13.5109, -12.1564, -12.5869]
>> QUESTION #411   | Ground Truth: 3 | Answer: 1 | ✘
-- Log Inverse-Perplexity: [-12.525, -11.7248, -12.0526, -12.3223]
>> QUESTION #412   | Ground Truth: 3 | Answer: 3 | ✔
-- Log Inverse-Perplexity: [-11.8608, -10.7796, -12.2191, -10.5571]
>> QUESTION #413   | Ground Truth: 1 | Answer: 1 | ✔
-- Log Inverse-Perplexity: [-11.5724, -10.3789, -11.0818, -12.447]
>> QUESTION #414   | Ground Truth: 1 | Answer: 3 | ✘
-- Log Inverse-Perplexity: [-11.1605, -11.5316, -11.8547, -10.5391]
>> QUESTION #415   | Ground Truth: 0 | Answer: 3 | ✘
-- Log Inverse-Perplexity: [-14.4643, -13.1088, -13.5504, -11.89]
>> QUESTION #416   | Ground Truth: 3 | Answer: 3 | ✔
-- Log Inverse-Perplexity: [-12.6302, -13.9213, -14.553, -11.1584]
>> QUESTION #417   | Ground Truth: 3 | Answer: 0 | ✘
-- Log Inverse-Perplexity: [-11.2461, -11.4835, -11.9026, -11.553]
>> QUESTION #418   | Ground Truth: 0 | Answer: 3 | ✘
-- Log Inverse-Perplexity: [-12.0878, -11.2953, -10.8617, -10.415]
>> QUESTION #419   | Ground Truth: 1 | Answer: 1 | ✔
-- Log Inverse-Perplexity: [-11.7041, -11.0882, -11.157, -11.3565]
>> QUESTION #420   | Ground Truth: 3 | Answer: 0 | ✘
-- Log Inverse-Perplexity: [-11.4875, -12.4768, -11.8155, -11.8607]
>> QUESTION #421   | Ground Truth: 2 | Answer: 3 | ✘
-- Log Inverse-Perplexity: [-12.4011, -13.1069, -12.1593, -12.0694]
>> QUESTION #422   | Ground Truth: 1 | Answer: 0 | ✘
-- Log Inverse-Perplexity: [-9.2273, -15.6062, -11.2541, -10.4797]
>> QUESTION #423   | Ground Truth: 3 | Answer: 3 | ✔
-- Log Inverse-Perplexity: [-13.667, -13.5996, -14.3756, -13.1171]
>> QUESTION #424   | Ground Truth: 0 | Answer: 1 | ✘
-- Log Inverse-Perplexity: [-11.7199, -11.4807, -11.7602, -12.1828]
>> QUESTION #425   | Ground Truth: 1 | Answer: 1 | ✔
-- Log Inverse-Perplexity: [-11.7482, -10.8963, -11.1609, -12.7465]
>> QUESTION #426   | Ground Truth: 0 | Answer: 2 | ✘
-- Log Inverse-Perplexity: [-11.1082, -11.6236, -10.8535, -10.8717]
>> QUESTION #427   | Ground Truth: 3 | Answer: 0 | ✘
-- Log Inverse-Perplexity: [-12.2716, -12.8247, -12.8903, -13.3044]
>> QUESTION #428   | Ground Truth: 0 | Answer: 1 | ✘
-- Log Inverse-Perplexity: [-11.4231, -10.7395, -10.748, -11.1923]
>> QUESTION #429   | Ground Truth: 0 | Answer: 0 | ✔
-- Log Inverse-Perplexity: [-10.6449, -11.5666, -10.7924, -12.493]
>> QUESTION #430   | Ground Truth: 3 | Answer: 0 | ✘
-- Log Inverse-Perplexity: [-10.926, -13.1499, -11.958, -12.4142]
>> QUESTION #431   | Ground Truth: 2 | Answer: 0 | ✘
-- Log Inverse-Perplexity: [-4.5053, -8.2193, -9.3867, -13.8679]
>> QUESTION #432   | Ground Truth: 3 | Answer: 0 | ✘
-- Log Inverse-Perplexity: [-8.9635, -10.353, -12.162, -12.5507]
>> QUESTION #433   | Ground Truth: 2 | Answer: 3 | ✘
-- Log Inverse-Perplexity: [-11.8421, -11.7515, -11.5506, -11.407]
>> QUESTION #434   | Ground Truth: 3 | Answer: 1 | ✘
-- Log Inverse-Perplexity: [-13.4775, -12.6222, -13.074, -13.1667]
>> QUESTION #435   | Ground Truth: 2 | Answer: 0 | ✘
-- Log Inverse-Perplexity: [-10.4604, -10.7585, -10.6017, -11.3415]
>> QUESTION #436   | Ground Truth: 1 | Answer: 3 | ✘
-- Log Inverse-Perplexity: [-11.8419, -12.8066, -11.7292, -10.893]
>> QUESTION #437   | Ground Truth: 3 | Answer: 0 | ✘
-- Log Inverse-Perplexity: [-11.0529, -11.9218, -12.1212, -12.1371]
>> QUESTION #438   | Ground Truth: 3 | Answer: 2 | ✘
-- Log Inverse-Perplexity: [-11.2991, -12.4689, -10.1999, -10.7058]
>> QUESTION #439   | Ground Truth: 0 | Answer: 0 | ✔
-- Log Inverse-Perplexity: [-9.2115, -9.8931, -10.4497, -10.8253]
>> QUESTION #440   | Ground Truth: 3 | Answer: 0 | ✘
-- Log Inverse-Perplexity: [-8.796, -10.2789, -10.7919, -10.6869]
>> QUESTION #441   | Ground Truth: 3 | Answer: 3 | ✔
-- Log Inverse-Perplexity: [-12.8894, -11.3842, -11.9261, -10.3434]
>> QUESTION #442   | Ground Truth: 2 | Answer: 0 | ✘
-- Log Inverse-Perplexity: [-13.1161, -13.9996, -13.5544, -14.7873]
>> QUESTION #443   | Ground Truth: 1 | Answer: 1 | ✔
-- Log Inverse-Perplexity: [-12.3455, -11.5282, -11.5677, -12.2966]
>> QUESTION #444   | Ground Truth: 0 | Answer: 3 | ✘
-- Log Inverse-Perplexity: [-16.0815, -16.9149, -14.6194, -14.5794]
>> QUESTION #445   | Ground Truth: 3 | Answer: 2 | ✘
-- Log Inverse-Perplexity: [-12.3353, -10.9101, -9.0978, -10.7762]
>> QUESTION #446   | Ground Truth: 2 | Answer: 1 | ✘
-- Log Inverse-Perplexity: [-11.3339, -8.7633, -11.4524, -11.376]
>> QUESTION #447   | Ground Truth: 3 | Answer: 3 | ✔
-- Log Inverse-Perplexity: [-12.0369, -12.5058, -11.9756, -11.6838]
>> QUESTION #448   | Ground Truth: 0 | Answer: 3 | ✘
-- Log Inverse-Perplexity: [-12.7836, -11.2569, -11.7194, -10.3489]
>> QUESTION #449   | Ground Truth: 2 | Answer: 0 | ✘
-- Log Inverse-Perplexity: [-8.7835, -10.6545, -10.6999, -10.2479]
>> QUESTION #450   | Ground Truth: 3 | Answer: 0 | ✘
-- Log Inverse-Perplexity: [-11.217, -17.1958, -13.3445, -13.0866]
>> QUESTION #451   | Ground Truth: 1 | Answer: 3 | ✘
-- Log Inverse-Perplexity: [-11.707, -11.2662, -12.5785, -10.1997]
>> QUESTION #452   | Ground Truth: 3 | Answer: 1 | ✘
-- Log Inverse-Perplexity: [-11.9409, -10.5331, -11.5564, -10.6059]
>> QUESTION #453   | Ground Truth: 1 | Answer: 0 | ✘
-- Log Inverse-Perplexity: [-10.4708, -12.4732, -12.2535, -10.7565]
>> QUESTION #454   | Ground Truth: 1 | Answer: 0 | ✘
-- Log Inverse-Perplexity: [-9.8195, -14.5073, -11.3897, -15.6685]
>> QUESTION #455   | Ground Truth: 2 | Answer: 0 | ✘
-- Log Inverse-Perplexity: [-6.5529, -14.4969, -12.2937, -15.8202]
>> QUESTION #456   | Ground Truth: 0 | Answer: 2 | ✘
-- Log Inverse-Perplexity: [-11.2746, -12.0792, -10.3249, -12.386]
>> QUESTION #457   | Ground Truth: 1 | Answer: 3 | ✘
-- Log Inverse-Perplexity: [-13.8216, -11.009, -14.822, -10.67]
>> QUESTION #458   | Ground Truth: 3 | Answer: 0 | ✘
-- Log Inverse-Perplexity: [-11.0094, -12.7454, -11.6422, -11.3234]
>> QUESTION #459   | Ground Truth: 2 | Answer: 1 | ✘
-- Log Inverse-Perplexity: [-11.5704, -10.6383, -10.9663, -15.252]
>> QUESTION #460   | Ground Truth: 2 | Answer: 0 | ✘
-- Log Inverse-Perplexity: [-8.0814, -8.5965, -8.9604, -9.0954]
>> QUESTION #461   | Ground Truth: 2 | Answer: 0 | ✘
-- Log Inverse-Perplexity: [-10.2867, -11.0101, -11.2787, -10.5228]
>> QUESTION #462   | Ground Truth: 0 | Answer: 1 | ✘
-- Log Inverse-Perplexity: [-9.5431, -8.2433, -14.7885, -9.0005]
>> QUESTION #463   | Ground Truth: 2 | Answer: 2 | ✔
-- Log Inverse-Perplexity: [-10.6675, -10.9078, -10.611, -11.0844]
>> QUESTION #464   | Ground Truth: 1 | Answer: 2 | ✘
-- Log Inverse-Perplexity: [-11.7827, -13.1869, -11.5525, -12.1331]
>> QUESTION #465   | Ground Truth: 3 | Answer: 2 | ✘
-- Log Inverse-Perplexity: [-10.0529, -10.3086, -9.8136, -10.3205]
>> QUESTION #466   | Ground Truth: 3 | Answer: 2 | ✘
-- Log Inverse-Perplexity: [-10.6686, -10.7751, -9.8091, -10.9241]
>> QUESTION #467   | Ground Truth: 1 | Answer: 3 | ✘
-- Log Inverse-Perplexity: [-9.4071, -9.9682, -10.2423, -8.9433]
>> QUESTION #468   | Ground Truth: 0 | Answer: 3 | ✘
-- Log Inverse-Perplexity: [-9.4837, -16.4524, -12.1107, -7.2301]
>> QUESTION #469   | Ground Truth: 0 | Answer: 2 | ✘
-- Log Inverse-Perplexity: [-11.6737, -11.3238, -11.0302, -11.0664]
>> QUESTION #470   | Ground Truth: 3 | Answer: 2 | ✘
-- Log Inverse-Perplexity: [-10.4404, -10.6619, -9.7691, -11.208]
>> QUESTION #471   | Ground Truth: 3 | Answer: 1 | ✘
-- Log Inverse-Perplexity: [-13.5911, -11.5667, -13.1565, -11.8044]
>> QUESTION #472   | Ground Truth: 1 | Answer: 1 | ✔
-- Log Inverse-Perplexity: [-11.5568, -10.6959, -11.2519, -11.6485]
>> QUESTION #473   | Ground Truth: 0 | Answer: 0 | ✔
-- Log Inverse-Perplexity: [-11.6404, -12.8056, -12.1879, -12.7357]
>> QUESTION #474   | Ground Truth: 3 | Answer: 3 | ✔
-- Log Inverse-Perplexity: [-15.2622, -12.4614, -12.5213, -11.4441]
>> QUESTION #475   | Ground Truth: 3 | Answer: 1 | ✘
-- Log Inverse-Perplexity: [-12.255, -10.2295, -12.2097, -12.3304]
>> QUESTION #476   | Ground Truth: 2 | Answer: 3 | ✘
-- Log Inverse-Perplexity: [-12.992, -11.6285, -12.0244, -11.1447]
>> QUESTION #477   | Ground Truth: 2 | Answer: 1 | ✘
-- Log Inverse-Perplexity: [-11.3608, -10.5729, -11.6575, -12.6203]
>> QUESTION #478   | Ground Truth: 0 | Answer: 1 | ✘
-- Log Inverse-Perplexity: [-11.6288, -10.2352, -10.6948, -11.245]
>> QUESTION #479   | Ground Truth: 0 | Answer: 0 | ✔
-- Log Inverse-Perplexity: [-10.0695, -10.8835, -11.0113, -10.4934]
>> QUESTION #480   | Ground Truth: 1 | Answer: 0 | ✘
-- Log Inverse-Perplexity: [-10.268, -11.3943, -10.7447, -10.5418]
>> QUESTION #481   | Ground Truth: 1 | Answer: 0 | ✘
-- Log Inverse-Perplexity: [-10.6695, -11.9245, -13.7469, -12.6221]
>> QUESTION #482   | Ground Truth: 2 | Answer: 3 | ✘
-- Log Inverse-Perplexity: [-11.5956, -11.2747, -11.5759, -10.9879]
>> QUESTION #483   | Ground Truth: 0 | Answer: 2 | ✘
-- Log Inverse-Perplexity: [-11.9185, -11.8713, -11.5288, -12.5749]
>> QUESTION #484   | Ground Truth: 3 | Answer: 1 | ✘
-- Log Inverse-Perplexity: [-11.1319, -11.0978, -11.8256, -11.974]
>> QUESTION #485   | Ground Truth: 1 | Answer: 1 | ✔
-- Log Inverse-Perplexity: [-12.9074, -11.0825, -16.2968, -11.7199]
>> QUESTION #486   | Ground Truth: 3 | Answer: 0 | ✘
-- Log Inverse-Perplexity: [-9.85, -10.3717, -11.3128, -10.8108]
>> QUESTION #487   | Ground Truth: 1 | Answer: 1 | ✔
-- Log Inverse-Perplexity: [-12.0019, -10.7733, -11.2428, -10.7936]
>> QUESTION #488   | Ground Truth: 3 | Answer: 2 | ✘
-- Log Inverse-Perplexity: [-11.1286, -11.8396, -10.5289, -13.312]
>> QUESTION #489   | Ground Truth: 3 | Answer: 3 | ✔
-- Log Inverse-Perplexity: [-12.8208, -13.0789, -12.8549, -12.4076]
>> QUESTION #490   | Ground Truth: 2 | Answer: 0 | ✘
-- Log Inverse-Perplexity: [-8.5123, -10.1465, -10.3515, -9.8547]
>> QUESTION #491   | Ground Truth: 2 | Answer: 2 | ✔
-- Log Inverse-Perplexity: [-11.7641, -11.474, -11.4379, -11.8945]
>> QUESTION #492   | Ground Truth: 3 | Answer: 1 | ✘
-- Log Inverse-Perplexity: [-12.0861, -10.7987, -12.0613, -11.5787]
>> QUESTION #493   | Ground Truth: 2 | Answer: 2 | ✔
-- Log Inverse-Perplexity: [-12.6403, -14.4402, -12.1649, -14.8059]
>> QUESTION #494   | Ground Truth: 0 | Answer: 2 | ✘
-- Log Inverse-Perplexity: [-11.4883, -11.8377, -11.2584, -11.8759]
>> QUESTION #495   | Ground Truth: 2 | Answer: 0 | ✘
-- Log Inverse-Perplexity: [-10.8329, -11.0074, -11.3472, -11.9144]
>> QUESTION #496   | Ground Truth: 3 | Answer: 0 | ✘
-- Log Inverse-Perplexity: [-10.6793, -11.6469, -12.8426, -12.7628]
>> QUESTION #497   | Ground Truth: 1 | Answer: 0 | ✘
-- Log Inverse-Perplexity: [-7.6259, -9.4835, -9.8149, -10.0134]
>> QUESTION #498   | Ground Truth: 3 | Answer: 3 | ✔
-- Log Inverse-Perplexity: [-11.9443, -12.7373, -11.9595, -11.6371]
>> QUESTION #499   | Ground Truth: 3 | Answer: 2 | ✘
-- Log Inverse-Perplexity: [-11.2718, -11.4683, -10.7294, -12.8845]
>> QUESTION #500   | Ground Truth: 1 | Answer: 3 | ✘
-- Log Inverse-Perplexity: [-11.7224, -11.2853, -10.8196, -10.7434]
================================================================================
MCQA Accuracy: 26.00%
================================================================================
