================================================================================
Experiment Configuration
================================================================================
Dataset: RACE-500
Model Family: gpt-j
Model Version: EleutherAI/gpt-j-6B
Answer Mode: index-desc
================================================================================
Experiment Appendix
================================================================================
>> QUESTION #1     | Ground Truth: 0 | Answer: 0 | ✔
-- Log Inverse-Perplexity: [-12.4795, -12.6689, -13.3581, -12.2758]
>> QUESTION #372   | Ground Truth: 1 | Answer: 3 | ✘
-- Log Inverse-Perplexity: [-14.3748, -13.2014, -13.5257, -13.1463]
>> QUESTION #373   | Ground Truth: 0 | Answer: 0 | ✔
-- Log Inverse-Perplexity: [-11.5939, -12.1742, -11.952, -12.0587]
>> QUESTION #374   | Ground Truth: 3 | Answer: 1 | ✘
-- Log Inverse-Perplexity: [-12.3061, -10.418, -10.4708, -10.7679]
>> QUESTION #375   | Ground Truth: 0 | Answer: 1 | ✘
-- Log Inverse-Perplexity: [-10.5802, -10.0368, -10.774, -10.7392]
>> QUESTION #376   | Ground Truth: 3 | Answer: 3 | ✔
-- Log Inverse-Perplexity: [-12.6464, -13.545, -12.3739, -12.0544]
>> QUESTION #377   | Ground Truth: 3 | Answer: 0 | ✘
-- Log Inverse-Perplexity: [-9.9213, -11.4553, -11.5782, -10.5896]
>> QUESTION #378   | Ground Truth: 2 | Answer: 2 | ✔
-- Log Inverse-Perplexity: [-12.4959, -12.5395, -9.8374, -10.1013]
>> QUESTION #379   | Ground Truth: 3 | Answer: 0 | ✘
-- Log Inverse-Perplexity: [-12.107, -12.4656, -12.8604, -12.8816]
>> QUESTION #380   | Ground Truth: 0 | Answer: 1 | ✘
-- Log Inverse-Perplexity: [-11.0314, -10.394, -12.0273, -12.2721]
>> QUESTION #381   | Ground Truth: 2 | Answer: 0 | ✘
-- Log Inverse-Perplexity: [-11.8552, -13.0708, -12.2052, -12.5023]
>> QUESTION #382   | Ground Truth: 3 | Answer: 2 | ✘
-- Log Inverse-Perplexity: [-13.6675, -12.0495, -11.9565, -12.0083]
>> QUESTION #383   | Ground Truth: 2 | Answer: 0 | ✘
-- Log Inverse-Perplexity: [-11.8803, -12.8479, -12.8611, -12.0953]
>> QUESTION #384   | Ground Truth: 3 | Answer: 0 | ✘
-- Log Inverse-Perplexity: [-11.333, -12.3645, -12.9274, -13.66]
>> QUESTION #385   | Ground Truth: 1 | Answer: 0 | ✘
-- Log Inverse-Perplexity: [-10.2318, -10.5199, -10.824, -10.7312]
>> QUESTION #386   | Ground Truth: 3 | Answer: 3 | ✔
-- Log Inverse-Perplexity: [-11.0943, -12.2694, -10.7631, -10.5801]
>> QUESTION #387   | Ground Truth: 3 | Answer: 0 | ✘
-- Log Inverse-Perplexity: [-11.9467, -12.636, -12.2298, -12.8854]
>> QUESTION #388   | Ground Truth: 1 | Answer: 0 | ✘
-- Log Inverse-Perplexity: [-10.5461, -10.8612, -10.8563, -10.761]
>> QUESTION #389   | Ground Truth: 3 | Answer: 0 | ✘
-- Log Inverse-Perplexity: [-12.3197, -14.0312, -13.8612, -13.9469]
>> QUESTION #390   | Ground Truth: 2 | Answer: 0 | ✘
-- Log Inverse-Perplexity: [-10.7705, -12.7689, -10.8365, -11.2196]
>> QUESTION #391   | Ground Truth: 3 | Answer: 0 | ✘
-- Log Inverse-Perplexity: [-10.8975, -12.7561, -12.843, -12.9472]
>> QUESTION #392   | Ground Truth: 3 | Answer: 0 | ✘
-- Log Inverse-Perplexity: [-11.186, -11.9105, -13.6222, -11.437]
>> QUESTION #393   | Ground Truth: 2 | Answer: 0 | ✘
-- Log Inverse-Perplexity: [-10.0764, -10.8771, -10.4903, -11.0988]
>> QUESTION #394   | Ground Truth: 3 | Answer: 1 | ✘
-- Log Inverse-Perplexity: [-12.2821, -10.5661, -11.6362, -12.5295]
>> QUESTION #395   | Ground Truth: 3 | Answer: 2 | ✘
-- Log Inverse-Perplexity: [-13.4673, -15.5023, -13.1509, -13.9662]
>> QUESTION #396   | Ground Truth: 3 | Answer: 1 | ✘
-- Log Inverse-Perplexity: [-14.0857, -11.5507, -12.7362, -12.3706]
>> QUESTION #397   | Ground Truth: 0 | Answer: 0 | ✔
-- Log Inverse-Perplexity: [-12.3845, -13.4925, -13.8967, -12.9827]
>> QUESTION #398   | Ground Truth: 2 | Answer: 0 | ✘
-- Log Inverse-Perplexity: [-8.941, -12.1232, -11.4176, -10.7394]
>> QUESTION #399   | Ground Truth: 1 | Answer: 3 | ✘
-- Log Inverse-Perplexity: [-13.2403, -13.0585, -14.3991, -10.7225]
>> QUESTION #400   | Ground Truth: 2 | Answer: 1 | ✘
-- Log Inverse-Perplexity: [-12.0502, -11.9133, -12.953, -13.1256]
>> QUESTION #401   | Ground Truth: 0 | Answer: 3 | ✘
-- Log Inverse-Perplexity: [-12.7278, -12.4315, -13.1293, -12.298]
>> QUESTION #402   | Ground Truth: 0 | Answer: 1 | ✘
-- Log Inverse-Perplexity: [-11.3881, -11.1264, -11.3396, -11.9637]
>> QUESTION #403   | Ground Truth: 3 | Answer: 1 | ✘
-- Log Inverse-Perplexity: [-13.2591, -12.5175, -13.5959, -12.5886]
>> QUESTION #404   | Ground Truth: 1 | Answer: 3 | ✘
-- Log Inverse-Perplexity: [-13.2945, -13.5663, -13.4169, -12.5358]
>> QUESTION #405   | Ground Truth: 0 | Answer: 0 | ✔
-- Log Inverse-Perplexity: [-10.8963, -12.4427, -12.0505, -11.2713]
>> QUESTION #406   | Ground Truth: 3 | Answer: 0 | ✘
-- Log Inverse-Perplexity: [-11.3204, -14.171, -13.5059, -14.1247]
>> QUESTION #407   | Ground Truth: 3 | Answer: 3 | ✔
-- Log Inverse-Perplexity: [-13.1311, -13.4695, -12.8797, -12.1298]
>> QUESTION #408   | Ground Truth: 2 | Answer: 3 | ✘
-- Log Inverse-Perplexity: [-11.8019, -12.0067, -12.1136, -11.3652]
>> QUESTION #409   | Ground Truth: 3 | Answer: 0 | ✘
-- Log Inverse-Perplexity: [-9.6146, -11.2089, -10.8434, -11.7237]
>> QUESTION #410   | Ground Truth: 2 | Answer: 0 | ✘
-- Log Inverse-Perplexity: [-12.5001, -14.6617, -13.7226, -13.9123]
>> QUESTION #411   | Ground Truth: 3 | Answer: 1 | ✘
-- Log Inverse-Perplexity: [-12.7652, -12.3013, -12.8411, -13.3169]
>> QUESTION #412   | Ground Truth: 3 | Answer: 1 | ✘
-- Log Inverse-Perplexity: [-11.9549, -11.6392, -12.9548, -11.6513]
>> QUESTION #413   | Ground Truth: 1 | Answer: 1 | ✔
-- Log Inverse-Perplexity: [-12.1619, -11.4858, -12.103, -12.1733]
>> QUESTION #414   | Ground Truth: 1 | Answer: 3 | ✘
-- Log Inverse-Perplexity: [-11.1553, -11.2848, -12.0872, -10.6584]
>> QUESTION #415   | Ground Truth: 0 | Answer: 1 | ✘
-- Log Inverse-Perplexity: [-11.204, -10.9528, -10.9977, -11.0377]
>> QUESTION #416   | Ground Truth: 3 | Answer: 1 | ✘
-- Log Inverse-Perplexity: [-10.9587, -10.7375, -12.3551, -11.6713]
>> QUESTION #417   | Ground Truth: 3 | Answer: 0 | ✘
-- Log Inverse-Perplexity: [-10.945, -11.3452, -11.9579, -11.9839]
>> QUESTION #418   | Ground Truth: 0 | Answer: 3 | ✘
-- Log Inverse-Perplexity: [-12.6183, -12.2563, -11.3517, -11.2572]
>> QUESTION #419   | Ground Truth: 1 | Answer: 2 | ✘
-- Log Inverse-Perplexity: [-12.1011, -11.8254, -11.7505, -12.1399]
>> QUESTION #420   | Ground Truth: 3 | Answer: 0 | ✘
-- Log Inverse-Perplexity: [-11.6291, -12.2789, -12.2951, -11.9939]
>> QUESTION #421   | Ground Truth: 2 | Answer: 0 | ✘
-- Log Inverse-Perplexity: [-11.7729, -13.1588, -12.9307, -12.4554]
>> QUESTION #422   | Ground Truth: 1 | Answer: 0 | ✘
-- Log Inverse-Perplexity: [-8.6638, -14.0241, -12.155, -11.5125]
>> QUESTION #423   | Ground Truth: 3 | Answer: 0 | ✘
-- Log Inverse-Perplexity: [-13.5568, -13.8874, -14.871, -13.855]
>> QUESTION #424   | Ground Truth: 0 | Answer: 2 | ✘
-- Log Inverse-Perplexity: [-12.0601, -11.977, -11.943, -12.299]
>> QUESTION #425   | Ground Truth: 1 | Answer: 1 | ✔
-- Log Inverse-Perplexity: [-12.424, -11.1155, -11.5474, -13.2283]
>> QUESTION #426   | Ground Truth: 0 | Answer: 0 | ✔
-- Log Inverse-Perplexity: [-11.1783, -12.4213, -11.9916, -11.8554]
>> QUESTION #427   | Ground Truth: 3 | Answer: 0 | ✘
-- Log Inverse-Perplexity: [-12.5615, -12.955, -13.1621, -13.6454]
>> QUESTION #428   | Ground Truth: 0 | Answer: 2 | ✘
-- Log Inverse-Perplexity: [-11.5662, -12.0179, -11.1222, -11.2533]
>> QUESTION #429   | Ground Truth: 0 | Answer: 0 | ✔
-- Log Inverse-Perplexity: [-11.8668, -12.6553, -12.3778, -13.5632]
>> QUESTION #430   | Ground Truth: 3 | Answer: 0 | ✘
-- Log Inverse-Perplexity: [-11.1412, -12.8815, -12.3355, -12.4663]
>> QUESTION #431   | Ground Truth: 2 | Answer: 0 | ✘
-- Log Inverse-Perplexity: [-8.7253, -9.9597, -10.6101, -13.2904]
>> QUESTION #432   | Ground Truth: 3 | Answer: 0 | ✘
-- Log Inverse-Perplexity: [-11.1089, -11.7782, -12.9176, -13.1888]
>> QUESTION #433   | Ground Truth: 2 | Answer: 0 | ✘
-- Log Inverse-Perplexity: [-12.2505, -12.5667, -12.4176, -12.5986]
>> QUESTION #434   | Ground Truth: 3 | Answer: 0 | ✘
-- Log Inverse-Perplexity: [-12.5049, -13.3859, -12.7429, -13.7648]
>> QUESTION #435   | Ground Truth: 2 | Answer: 0 | ✘
-- Log Inverse-Perplexity: [-10.3969, -11.5487, -10.8611, -11.5206]
>> QUESTION #436   | Ground Truth: 1 | Answer: 3 | ✘
-- Log Inverse-Perplexity: [-11.9321, -13.4594, -12.1454, -11.5628]
>> QUESTION #437   | Ground Truth: 3 | Answer: 0 | ✘
-- Log Inverse-Perplexity: [-9.3616, -10.0453, -10.6496, -10.6541]
>> QUESTION #438   | Ground Truth: 3 | Answer: 0 | ✘
-- Log Inverse-Perplexity: [-11.6571, -12.9063, -11.7307, -11.9565]
>> QUESTION #439   | Ground Truth: 0 | Answer: 0 | ✔
-- Log Inverse-Perplexity: [-10.8605, -11.4101, -11.7253, -11.6783]
>> QUESTION #440   | Ground Truth: 3 | Answer: 0 | ✘
-- Log Inverse-Perplexity: [-10.0065, -12.2537, -12.8148, -12.1748]
>> QUESTION #441   | Ground Truth: 3 | Answer: 3 | ✔
-- Log Inverse-Perplexity: [-12.2628, -11.515, -11.2819, -10.9847]
>> QUESTION #442   | Ground Truth: 2 | Answer: 0 | ✘
-- Log Inverse-Perplexity: [-10.7985, -11.4158, -11.9092, -11.7612]
>> QUESTION #443   | Ground Truth: 1 | Answer: 1 | ✔
-- Log Inverse-Perplexity: [-12.7078, -12.0637, -12.1998, -12.7454]
>> QUESTION #444   | Ground Truth: 0 | Answer: 3 | ✘
-- Log Inverse-Perplexity: [-14.2227, -11.311, -11.6057, -10.5084]
>> QUESTION #445   | Ground Truth: 3 | Answer: 2 | ✘
-- Log Inverse-Perplexity: [-12.1768, -11.9017, -10.9054, -12.0832]
>> QUESTION #446   | Ground Truth: 2 | Answer: 1 | ✘
-- Log Inverse-Perplexity: [-11.3034, -9.9026, -10.6661, -11.1961]
>> QUESTION #447   | Ground Truth: 3 | Answer: 0 | ✘
-- Log Inverse-Perplexity: [-11.6603, -12.8591, -13.0655, -12.4728]
>> QUESTION #448   | Ground Truth: 0 | Answer: 3 | ✘
-- Log Inverse-Perplexity: [-12.8439, -11.7877, -12.2406, -11.5255]
>> QUESTION #449   | Ground Truth: 2 | Answer: 0 | ✘
-- Log Inverse-Perplexity: [-9.7384, -11.1834, -11.3025, -11.1166]
>> QUESTION #450   | Ground Truth: 3 | Answer: 2 | ✘
-- Log Inverse-Perplexity: [-11.2585, -11.3984, -10.9467, -12.5555]
>> QUESTION #451   | Ground Truth: 1 | Answer: 3 | ✘
-- Log Inverse-Perplexity: [-12.0851, -11.4548, -13.2947, -11.1919]
>> QUESTION #452   | Ground Truth: 3 | Answer: 1 | ✘
-- Log Inverse-Perplexity: [-13.0016, -11.6391, -13.2613, -12.3453]
>> QUESTION #453   | Ground Truth: 1 | Answer: 0 | ✘
-- Log Inverse-Perplexity: [-11.9903, -13.3732, -13.5395, -12.2029]
>> QUESTION #454   | Ground Truth: 1 | Answer: 0 | ✘
-- Log Inverse-Perplexity: [-8.8227, -10.824, -9.5605, -11.743]
>> QUESTION #455   | Ground Truth: 2 | Answer: 0 | ✘
-- Log Inverse-Perplexity: [-8.9815, -12.6385, -12.8077, -14.2779]
>> QUESTION #456   | Ground Truth: 0 | Answer: 0 | ✔
-- Log Inverse-Perplexity: [-12.3498, -13.2993, -12.6802, -13.8136]
>> QUESTION #457   | Ground Truth: 1 | Answer: 1 | ✔
-- Log Inverse-Perplexity: [-13.3122, -11.3456, -14.2033, -11.8676]
>> QUESTION #458   | Ground Truth: 3 | Answer: 0 | ✘
-- Log Inverse-Perplexity: [-11.083, -12.8822, -12.7302, -12.8431]
>> QUESTION #459   | Ground Truth: 2 | Answer: 1 | ✘
-- Log Inverse-Perplexity: [-13.4791, -11.6836, -12.3652, -16.4462]
>> QUESTION #460   | Ground Truth: 2 | Answer: 0 | ✘
-- Log Inverse-Perplexity: [-9.5682, -10.2331, -9.9556, -10.4958]
>> QUESTION #461   | Ground Truth: 2 | Answer: 0 | ✘
-- Log Inverse-Perplexity: [-11.2261, -12.1778, -12.0522, -11.8887]
>> QUESTION #462   | Ground Truth: 0 | Answer: 0 | ✔
-- Log Inverse-Perplexity: [-9.5546, -10.1792, -11.9138, -10.2916]
>> QUESTION #463   | Ground Truth: 2 | Answer: 2 | ✔
-- Log Inverse-Perplexity: [-11.8849, -12.0796, -11.8237, -11.8981]
>> QUESTION #464   | Ground Truth: 1 | Answer: 2 | ✘
-- Log Inverse-Perplexity: [-11.7537, -12.7537, -11.4865, -11.4981]
>> QUESTION #465   | Ground Truth: 3 | Answer: 0 | ✘
-- Log Inverse-Perplexity: [-11.1296, -11.789, -11.9319, -11.735]
>> QUESTION #466   | Ground Truth: 3 | Answer: 2 | ✘
-- Log Inverse-Perplexity: [-11.706, -11.7785, -11.1548, -12.2263]
>> QUESTION #467   | Ground Truth: 1 | Answer: 3 | ✘
-- Log Inverse-Perplexity: [-10.4611, -11.0779, -11.5474, -10.3471]
>> QUESTION #468   | Ground Truth: 0 | Answer: 3 | ✘
-- Log Inverse-Perplexity: [-10.3892, -15.0334, -12.0622, -10.2669]
>> QUESTION #469   | Ground Truth: 0 | Answer: 0 | ✔
-- Log Inverse-Perplexity: [-10.6555, -11.0729, -11.5776, -11.2473]
>> QUESTION #470   | Ground Truth: 3 | Answer: 0 | ✘
-- Log Inverse-Perplexity: [-9.1064, -9.8301, -9.4445, -10.6807]
>> QUESTION #471   | Ground Truth: 3 | Answer: 1 | ✘
-- Log Inverse-Perplexity: [-12.9635, -11.7007, -14.0698, -12.885]
>> QUESTION #472   | Ground Truth: 1 | Answer: 3 | ✘
-- Log Inverse-Perplexity: [-11.2116, -11.0287, -11.528, -11.0172]
>> QUESTION #473   | Ground Truth: 0 | Answer: 0 | ✔
-- Log Inverse-Perplexity: [-11.1571, -12.2151, -12.1176, -11.9644]
>> QUESTION #474   | Ground Truth: 3 | Answer: 1 | ✘
-- Log Inverse-Perplexity: [-13.7907, -11.8948, -12.5259, -11.948]
>> QUESTION #475   | Ground Truth: 3 | Answer: 1 | ✘
-- Log Inverse-Perplexity: [-12.8156, -12.1738, -13.8967, -13.2308]
>> QUESTION #476   | Ground Truth: 2 | Answer: 3 | ✘
-- Log Inverse-Perplexity: [-13.5592, -12.3614, -13.0089, -12.034]
>> QUESTION #477   | Ground Truth: 2 | Answer: 0 | ✘
-- Log Inverse-Perplexity: [-11.1676, -11.358, -11.1715, -12.0294]
>> QUESTION #478   | Ground Truth: 0 | Answer: 1 | ✘
-- Log Inverse-Perplexity: [-11.3393, -10.9979, -11.1125, -11.7717]
>> QUESTION #479   | Ground Truth: 0 | Answer: 0 | ✔
-- Log Inverse-Perplexity: [-11.0434, -12.4192, -12.3207, -11.934]
>> QUESTION #480   | Ground Truth: 1 | Answer: 0 | ✘
-- Log Inverse-Perplexity: [-11.5206, -12.5221, -12.5018, -11.8114]
>> QUESTION #481   | Ground Truth: 1 | Answer: 0 | ✘
-- Log Inverse-Perplexity: [-13.1479, -13.2022, -14.2078, -13.435]
>> QUESTION #482   | Ground Truth: 2 | Answer: 3 | ✘
-- Log Inverse-Perplexity: [-12.2732, -12.1888, -13.0595, -12.1744]
>> QUESTION #483   | Ground Truth: 0 | Answer: 0 | ✔
-- Log Inverse-Perplexity: [-12.3733, -12.5856, -12.5707, -12.9405]
>> QUESTION #484   | Ground Truth: 3 | Answer: 1 | ✘
-- Log Inverse-Perplexity: [-12.0745, -11.5341, -12.4471, -13.3247]
>> QUESTION #485   | Ground Truth: 1 | Answer: 1 | ✔
-- Log Inverse-Perplexity: [-10.886, -10.4275, -11.8145, -10.8953]
>> QUESTION #486   | Ground Truth: 3 | Answer: 0 | ✘
-- Log Inverse-Perplexity: [-9.8343, -10.4777, -10.7975, -10.7069]
>> QUESTION #487   | Ground Truth: 1 | Answer: 3 | ✘
-- Log Inverse-Perplexity: [-12.2603, -12.1159, -12.1574, -11.7515]
>> QUESTION #488   | Ground Truth: 3 | Answer: 2 | ✘
-- Log Inverse-Perplexity: [-11.5342, -12.9159, -11.5337, -14.0382]
>> QUESTION #489   | Ground Truth: 3 | Answer: 3 | ✔
-- Log Inverse-Perplexity: [-13.5355, -13.6392, -13.5265, -13.0247]
>> QUESTION #490   | Ground Truth: 2 | Answer: 0 | ✘
-- Log Inverse-Perplexity: [-9.978, -11.8696, -11.4367, -11.4901]
>> QUESTION #491   | Ground Truth: 2 | Answer: 2 | ✔
-- Log Inverse-Perplexity: [-11.6505, -11.7882, -11.4022, -11.9178]
>> QUESTION #492   | Ground Truth: 3 | Answer: 1 | ✘
-- Log Inverse-Perplexity: [-12.4518, -11.6761, -12.8601, -12.1779]
>> QUESTION #493   | Ground Truth: 2 | Answer: 2 | ✔
-- Log Inverse-Perplexity: [-11.403, -11.5488, -11.2913, -12.274]
>> QUESTION #494   | Ground Truth: 0 | Answer: 2 | ✘
-- Log Inverse-Perplexity: [-12.2105, -12.9616, -11.7335, -12.7704]
>> QUESTION #495   | Ground Truth: 2 | Answer: 0 | ✘
-- Log Inverse-Perplexity: [-11.4317, -12.605, -12.9534, -11.5668]
>> QUESTION #496   | Ground Truth: 3 | Answer: 0 | ✘
-- Log Inverse-Perplexity: [-9.7263, -10.7821, -12.5832, -13.0863]
>> QUESTION #497   | Ground Truth: 1 | Answer: 0 | ✘
-- Log Inverse-Perplexity: [-9.2484, -10.7598, -10.7426, -10.4565]
>> QUESTION #498   | Ground Truth: 3 | Answer: 0 | ✘
-- Log Inverse-Perplexity: [-12.6953, -13.0492, -13.0436, -12.7764]
>> QUESTION #499   | Ground Truth: 3 | Answer: 0 | ✘
-- Log Inverse-Perplexity: [-10.9077, -12.073, -11.4953, -12.3464]
>> QUESTION #500   | Ground Truth: 1 | Answer: 1 | ✔
-- Log Inverse-Perplexity: [-12.7882, -12.0176, -12.2655, -12.5338]
================================================================================
MCQA Accuracy: 23.00%
================================================================================
