================================================================================
Experiment Configuration
================================================================================
Dataset: cqa-500
Model Family: gpt-j
Model Version: EleutherAI/gpt-j-6B
Answer Mode: desc
================================================================================
Experiment Appendix
================================================================================
>> QUESTION #1     | Ground Truth: 0 | Answer: 1 | ✘
>> QUESTION #371   | Ground Truth: 3 | Answer: 2 | ✘
-- Log Inverse-Perplexity: [-10.6086, -11.3154, -9.3612, -9.9961]
>> QUESTION #372   | Ground Truth: 2 | Answer: 2 | ✔
-- Log Inverse-Perplexity: [-11.3546, -10.0692, -9.1644, -12.0833]
>> QUESTION #373   | Ground Truth: 2 | Answer: 1 | ✘
-- Log Inverse-Perplexity: [-10.5701, -10.0281, -10.6409, -10.6012]
>> QUESTION #374   | Ground Truth: 2 | Answer: 2 | ✔
-- Log Inverse-Perplexity: [-11.5615, -11.1298, -10.8861, -10.977]
>> QUESTION #375   | Ground Truth: 0 | Answer: 3 | ✘
-- Log Inverse-Perplexity: [-11.1093, -12.6928, -11.4938, -10.7182]
>> QUESTION #376   | Ground Truth: 3 | Answer: 3 | ✔
-- Log Inverse-Perplexity: [-11.4159, -12.2601, -13.1621, -11.3316]
>> QUESTION #377   | Ground Truth: 2 | Answer: 1 | ✘
-- Log Inverse-Perplexity: [-11.8996, -9.8183, -11.6893, -11.2474]
>> QUESTION #378   | Ground Truth: 3 | Answer: 3 | ✔
-- Log Inverse-Perplexity: [-11.903, -11.438, -11.446, -11.417]
>> QUESTION #379   | Ground Truth: 2 | Answer: 3 | ✘
-- Log Inverse-Perplexity: [-11.6549, -11.1886, -11.3062, -9.6114]
>> QUESTION #380   | Ground Truth: 1 | Answer: 2 | ✘
-- Log Inverse-Perplexity: [-11.3113, -12.1097, -9.5429, -11.4286]
>> QUESTION #381   | Ground Truth: 0 | Answer: 1 | ✘
-- Log Inverse-Perplexity: [-11.2504, -9.6032, -10.6992, -10.3668]
>> QUESTION #382   | Ground Truth: 1 | Answer: 3 | ✘
-- Log Inverse-Perplexity: [-12.4008, -11.7209, -11.5285, -9.4917]
>> QUESTION #383   | Ground Truth: 3 | Answer: 1 | ✘
-- Log Inverse-Perplexity: [-11.6528, -9.4026, -11.8386, -12.0948]
>> QUESTION #384   | Ground Truth: 2 | Answer: 1 | ✘
-- Log Inverse-Perplexity: [-10.9384, -10.4639, -11.6597, -11.0123]
>> QUESTION #385   | Ground Truth: 2 | Answer: 3 | ✘
-- Log Inverse-Perplexity: [-10.2982, -9.5126, -9.7187, -9.2044]
>> QUESTION #386   | Ground Truth: 0 | Answer: 2 | ✘
-- Log Inverse-Perplexity: [-11.3546, -10.5575, -9.2422, -9.8903]
>> QUESTION #387   | Ground Truth: 0 | Answer: 1 | ✘
-- Log Inverse-Perplexity: [-10.7088, -9.5673, -11.1555, -9.8408]
>> QUESTION #388   | Ground Truth: 3 | Answer: 1 | ✘
-- Log Inverse-Perplexity: [-10.0176, -9.8587, -14.2501, -10.4488]
>> QUESTION #389   | Ground Truth: 1 | Answer: 2 | ✘
-- Log Inverse-Perplexity: [-10.5461, -12.4524, -10.113, -11.0302]
>> QUESTION #390   | Ground Truth: 0 | Answer: 3 | ✘
-- Log Inverse-Perplexity: [-10.0857, -9.2485, -9.5488, -8.8898]
>> QUESTION #391   | Ground Truth: 0 | Answer: 2 | ✘
-- Log Inverse-Perplexity: [-10.5224, -9.9456, -9.8, -9.9533]
>> QUESTION #392   | Ground Truth: 1 | Answer: 3 | ✘
-- Log Inverse-Perplexity: [-11.1704, -10.7205, -11.1704, -10.7179]
>> QUESTION #393   | Ground Truth: 3 | Answer: 2 | ✘
-- Log Inverse-Perplexity: [-11.2965, -10.7478, -8.8835, -10.7709]
>> QUESTION #394   | Ground Truth: 1 | Answer: 1 | ✔
-- Log Inverse-Perplexity: [-11.5044, -10.6044, -12.5087, -11.454]
>> QUESTION #395   | Ground Truth: 2 | Answer: 3 | ✘
-- Log Inverse-Perplexity: [-9.7236, -10.4117, -11.4567, -9.5947]
>> QUESTION #396   | Ground Truth: 2 | Answer: 2 | ✔
-- Log Inverse-Perplexity: [-10.8593, -11.4596, -10.2513, -10.3147]
>> QUESTION #397   | Ground Truth: 1 | Answer: 2 | ✘
-- Log Inverse-Perplexity: [-11.7646, -11.0967, -8.8285, -11.3968]
>> QUESTION #398   | Ground Truth: 0 | Answer: 1 | ✘
-- Log Inverse-Perplexity: [-10.534, -10.1088, -14.3353, -11.3136]
>> QUESTION #399   | Ground Truth: 1 | Answer: 3 | ✘
-- Log Inverse-Perplexity: [-10.3717, -10.5833, -10.2834, -10.1287]
>> QUESTION #400   | Ground Truth: 3 | Answer: 2 | ✘
-- Log Inverse-Perplexity: [-9.6627, -11.1303, -9.1053, -9.3662]
>> QUESTION #401   | Ground Truth: 3 | Answer: 3 | ✔
-- Log Inverse-Perplexity: [-12.2814, -11.5729, -10.4226, -10.1086]
>> QUESTION #402   | Ground Truth: 0 | Answer: 2 | ✘
-- Log Inverse-Perplexity: [-11.3816, -11.3026, -11.0124, -11.0234]
>> QUESTION #403   | Ground Truth: 1 | Answer: 2 | ✘
-- Log Inverse-Perplexity: [-10.7487, -12.2691, -8.9917, -9.8411]
>> QUESTION #404   | Ground Truth: 3 | Answer: 3 | ✔
-- Log Inverse-Perplexity: [-9.3658, -9.7262, -9.6822, -8.9236]
>> QUESTION #405   | Ground Truth: 0 | Answer: 3 | ✘
-- Log Inverse-Perplexity: [-10.8091, -10.2289, -11.4049, -9.9592]
>> QUESTION #406   | Ground Truth: 3 | Answer: 3 | ✔
-- Log Inverse-Perplexity: [-9.816, -9.9307, -10.7669, -9.6774]
>> QUESTION #407   | Ground Truth: 1 | Answer: 1 | ✔
-- Log Inverse-Perplexity: [-9.5897, -9.0803, -9.2004, -12.9119]
>> QUESTION #408   | Ground Truth: 0 | Answer: 1 | ✘
-- Log Inverse-Perplexity: [-11.8381, -11.2738, -11.8672, -11.6498]
>> QUESTION #409   | Ground Truth: 1 | Answer: 0 | ✘
-- Log Inverse-Perplexity: [-9.8976, -11.152, -10.9428, -10.5654]
>> QUESTION #410   | Ground Truth: 1 | Answer: 3 | ✘
-- Log Inverse-Perplexity: [-12.6628, -13.4532, -11.3086, -9.1361]
>> QUESTION #411   | Ground Truth: 0 | Answer: 1 | ✘
-- Log Inverse-Perplexity: [-9.8755, -9.7501, -11.3235, -9.8154]
>> QUESTION #412   | Ground Truth: 3 | Answer: 0 | ✘
-- Log Inverse-Perplexity: [-10.3494, -10.5509, -10.4125, -10.4656]
>> QUESTION #413   | Ground Truth: 2 | Answer: 1 | ✘
-- Log Inverse-Perplexity: [-9.6499, -9.2718, -9.867, -9.3072]
>> QUESTION #414   | Ground Truth: 0 | Answer: 2 | ✘
-- Log Inverse-Perplexity: [-10.9981, -10.8103, -9.4633, -11.1894]
>> QUESTION #415   | Ground Truth: 0 | Answer: 1 | ✘
-- Log Inverse-Perplexity: [-12.7891, -9.8956, -13.9729, -11.4165]
>> QUESTION #416   | Ground Truth: 1 | Answer: 0 | ✘
-- Log Inverse-Perplexity: [-10.1475, -12.1996, -13.6479, -12.5966]
>> QUESTION #417   | Ground Truth: 0 | Answer: 1 | ✘
-- Log Inverse-Perplexity: [-10.822, -9.5647, -11.1796, -12.2756]
>> QUESTION #418   | Ground Truth: 2 | Answer: 0 | ✘
-- Log Inverse-Perplexity: [-9.7253, -10.9359, -11.6482, -11.809]
>> QUESTION #419   | Ground Truth: 1 | Answer: 3 | ✘
-- Log Inverse-Perplexity: [-13.264, -13.8604, -13.3859, -9.0878]
>> QUESTION #420   | Ground Truth: 3 | Answer: 3 | ✔
-- Log Inverse-Perplexity: [-10.9837, -12.4015, -9.7332, -9.4524]
>> QUESTION #421   | Ground Truth: 0 | Answer: 2 | ✘
-- Log Inverse-Perplexity: [-9.8422, -10.6704, -8.8486, -9.2614]
>> QUESTION #422   | Ground Truth: 3 | Answer: 1 | ✘
-- Log Inverse-Perplexity: [-10.1053, -9.6904, -9.8679, -9.9529]
>> QUESTION #423   | Ground Truth: 1 | Answer: 1 | ✔
-- Log Inverse-Perplexity: [-9.838, -9.2299, -10.6044, -9.9004]
>> QUESTION #424   | Ground Truth: 2 | Answer: 2 | ✔
-- Log Inverse-Perplexity: [-10.2361, -9.6146, -9.2258, -9.8091]
>> QUESTION #425   | Ground Truth: 0 | Answer: 2 | ✘
-- Log Inverse-Perplexity: [-11.1202, -11.2862, -9.4851, -10.8254]
>> QUESTION #426   | Ground Truth: 0 | Answer: 2 | ✘
-- Log Inverse-Perplexity: [-10.3154, -9.4502, -9.4195, -10.6297]
>> QUESTION #427   | Ground Truth: 0 | Answer: 3 | ✘
-- Log Inverse-Perplexity: [-10.7491, -9.3139, -9.7625, -8.956]
>> QUESTION #428   | Ground Truth: 1 | Answer: 0 | ✘
-- Log Inverse-Perplexity: [-9.5548, -10.996, -10.3043, -11.0353]
>> QUESTION #429   | Ground Truth: 3 | Answer: 2 | ✘
-- Log Inverse-Perplexity: [-11.4638, -11.8115, -9.5368, -11.5008]
>> QUESTION #430   | Ground Truth: 1 | Answer: 2 | ✘
-- Log Inverse-Perplexity: [-11.4432, -11.3383, -8.2631, -8.5462]
>> QUESTION #431   | Ground Truth: 2 | Answer: 2 | ✔
-- Log Inverse-Perplexity: [-10.7657, -11.519, -8.9696, -10.2381]
>> QUESTION #432   | Ground Truth: 0 | Answer: 2 | ✘
-- Log Inverse-Perplexity: [-9.5719, -10.5834, -9.192, -11.2328]
>> QUESTION #433   | Ground Truth: 0 | Answer: 1 | ✘
-- Log Inverse-Perplexity: [-9.9458, -9.5084, -10.7291, -11.2028]
>> QUESTION #434   | Ground Truth: 2 | Answer: 1 | ✘
-- Log Inverse-Perplexity: [-11.9781, -11.108, -11.8383, -11.1753]
>> QUESTION #435   | Ground Truth: 2 | Answer: 1 | ✘
-- Log Inverse-Perplexity: [-10.8892, -9.6784, -10.6631, -9.7807]
>> QUESTION #436   | Ground Truth: 3 | Answer: 3 | ✔
-- Log Inverse-Perplexity: [-9.6898, -9.3977, -9.1671, -9.1032]
>> QUESTION #437   | Ground Truth: 0 | Answer: 3 | ✘
-- Log Inverse-Perplexity: [-11.1313, -11.254, -12.2894, -8.9094]
>> QUESTION #438   | Ground Truth: 1 | Answer: 2 | ✘
-- Log Inverse-Perplexity: [-11.2098, -12.1189, -9.8168, -10.1352]
>> QUESTION #439   | Ground Truth: 3 | Answer: 0 | ✘
-- Log Inverse-Perplexity: [-9.8096, -12.374, -12.3005, -11.3307]
>> QUESTION #440   | Ground Truth: 3 | Answer: 3 | ✔
-- Log Inverse-Perplexity: [-13.9031, -10.8774, -10.3982, -10.3009]
>> QUESTION #441   | Ground Truth: 2 | Answer: 3 | ✘
-- Log Inverse-Perplexity: [-10.9946, -13.8731, -14.7239, -9.0886]
>> QUESTION #442   | Ground Truth: 1 | Answer: 1 | ✔
-- Log Inverse-Perplexity: [-10.9374, -9.3067, -9.631, -11.7106]
>> QUESTION #443   | Ground Truth: 0 | Answer: 2 | ✘
-- Log Inverse-Perplexity: [-10.6421, -10.8253, -9.3338, -12.8714]
>> QUESTION #444   | Ground Truth: 2 | Answer: 2 | ✔
-- Log Inverse-Perplexity: [-11.31, -12.0357, -10.8773, -11.6424]
>> QUESTION #445   | Ground Truth: 0 | Answer: 3 | ✘
-- Log Inverse-Perplexity: [-10.9689, -11.1877, -10.9284, -10.842]
>> QUESTION #446   | Ground Truth: 2 | Answer: 3 | ✘
-- Log Inverse-Perplexity: [-10.1618, -9.3863, -10.5316, -8.9959]
>> QUESTION #447   | Ground Truth: 0 | Answer: 1 | ✘
-- Log Inverse-Perplexity: [-12.8184, -9.4478, -12.6387, -10.6335]
>> QUESTION #448   | Ground Truth: 3 | Answer: 3 | ✔
-- Log Inverse-Perplexity: [-12.6683, -12.9662, -12.6265, -10.9704]
>> QUESTION #449   | Ground Truth: 0 | Answer: 1 | ✘
-- Log Inverse-Perplexity: [-10.1394, -9.4495, -10.1055, -9.8883]
>> QUESTION #450   | Ground Truth: 0 | Answer: 1 | ✘
-- Log Inverse-Perplexity: [-11.3526, -9.9011, -11.4045, -10.8653]
>> QUESTION #451   | Ground Truth: 0 | Answer: 2 | ✘
-- Log Inverse-Perplexity: [-10.766, -10.0647, -8.9987, -10.4941]
>> QUESTION #452   | Ground Truth: 3 | Answer: 1 | ✘
-- Log Inverse-Perplexity: [-10.0004, -9.543, -10.3, -9.8075]
>> QUESTION #453   | Ground Truth: 0 | Answer: 3 | ✘
-- Log Inverse-Perplexity: [-11.344, -10.3279, -9.8942, -8.8928]
>> QUESTION #454   | Ground Truth: 2 | Answer: 1 | ✘
-- Log Inverse-Perplexity: [-11.5054, -9.4668, -11.5019, -10.7237]
>> QUESTION #455   | Ground Truth: 2 | Answer: 3 | ✘
-- Log Inverse-Perplexity: [-9.6275, -9.7378, -10.0271, -8.9181]
>> QUESTION #456   | Ground Truth: 3 | Answer: 1 | ✘
-- Log Inverse-Perplexity: [-11.1885, -10.727, -12.3107, -13.1744]
>> QUESTION #457   | Ground Truth: 1 | Answer: 2 | ✘
-- Log Inverse-Perplexity: [-12.1135, -11.8281, -9.2632, -11.0816]
>> QUESTION #458   | Ground Truth: 3 | Answer: 3 | ✔
-- Log Inverse-Perplexity: [-10.794, -8.673, -14.8387, -7.0147]
>> QUESTION #459   | Ground Truth: 2 | Answer: 3 | ✘
-- Log Inverse-Perplexity: [-10.892, -9.9634, -13.121, -8.7569]
>> QUESTION #460   | Ground Truth: 3 | Answer: 3 | ✔
-- Log Inverse-Perplexity: [-9.9354, -9.6958, -9.7198, -9.2589]
>> QUESTION #461   | Ground Truth: 2 | Answer: 1 | ✘
-- Log Inverse-Perplexity: [-10.2572, -9.4639, -9.8453, -10.1111]
>> QUESTION #462   | Ground Truth: 1 | Answer: 3 | ✘
-- Log Inverse-Perplexity: [-11.2053, -9.3092, -10.4431, -9.2241]
>> QUESTION #463   | Ground Truth: 0 | Answer: 3 | ✘
-- Log Inverse-Perplexity: [-10.6432, -10.5664, -11.9397, -9.2435]
>> QUESTION #464   | Ground Truth: 0 | Answer: 2 | ✘
-- Log Inverse-Perplexity: [-9.5023, -10.1701, -8.9193, -9.9505]
>> QUESTION #465   | Ground Truth: 0 | Answer: 1 | ✘
-- Log Inverse-Perplexity: [-10.3072, -9.5855, -9.7847, -10.7413]
>> QUESTION #466   | Ground Truth: 2 | Answer: 1 | ✘
-- Log Inverse-Perplexity: [-11.785, -9.9692, -11.7128, -10.1455]
>> QUESTION #467   | Ground Truth: 0 | Answer: 2 | ✘
-- Log Inverse-Perplexity: [-10.5579, -10.5768, -8.5552, -10.2165]
>> QUESTION #468   | Ground Truth: 3 | Answer: 3 | ✔
-- Log Inverse-Perplexity: [-10.096, -9.6967, -11.6183, -9.2526]
>> QUESTION #469   | Ground Truth: 2 | Answer: 0 | ✘
-- Log Inverse-Perplexity: [-9.633, -10.6703, -10.6961, -10.0286]
>> QUESTION #470   | Ground Truth: 1 | Answer: 3 | ✘
-- Log Inverse-Perplexity: [-10.3836, -9.8217, -11.4987, -9.2217]
>> QUESTION #471   | Ground Truth: 2 | Answer: 2 | ✔
-- Log Inverse-Perplexity: [-10.4601, -10.92, -9.8237, -9.9003]
>> QUESTION #472   | Ground Truth: 2 | Answer: 2 | ✔
-- Log Inverse-Perplexity: [-9.7159, -9.5759, -9.4795, -10.5875]
>> QUESTION #473   | Ground Truth: 3 | Answer: 2 | ✘
-- Log Inverse-Perplexity: [-11.6284, -13.0969, -9.226, -9.7086]
>> QUESTION #474   | Ground Truth: 3 | Answer: 0 | ✘
-- Log Inverse-Perplexity: [-9.676, -11.1161, -11.8383, -10.6057]
>> QUESTION #475   | Ground Truth: 1 | Answer: 1 | ✔
-- Log Inverse-Perplexity: [-11.7606, -9.7436, -11.6103, -10.6001]
>> QUESTION #476   | Ground Truth: 0 | Answer: 3 | ✘
-- Log Inverse-Perplexity: [-8.8617, -10.4649, -9.1375, -8.7431]
>> QUESTION #477   | Ground Truth: 2 | Answer: 0 | ✘
-- Log Inverse-Perplexity: [-11.4239, -11.4935, -11.5322, -11.6032]
>> QUESTION #478   | Ground Truth: 1 | Answer: 2 | ✘
-- Log Inverse-Perplexity: [-12.9333, -11.4406, -10.8196, -11.338]
>> QUESTION #479   | Ground Truth: 2 | Answer: 0 | ✘
-- Log Inverse-Perplexity: [-10.1264, -10.7171, -10.8599, -11.0941]
>> QUESTION #480   | Ground Truth: 0 | Answer: 2 | ✘
-- Log Inverse-Perplexity: [-10.8603, -10.1802, -9.8641, -10.1195]
>> QUESTION #481   | Ground Truth: 0 | Answer: 2 | ✘
-- Log Inverse-Perplexity: [-11.6371, -11.539, -9.5822, -12.7883]
>> QUESTION #482   | Ground Truth: 1 | Answer: 2 | ✘
-- Log Inverse-Perplexity: [-12.7011, -11.8977, -9.1789, -11.7763]
>> QUESTION #483   | Ground Truth: 0 | Answer: 3 | ✘
-- Log Inverse-Perplexity: [-9.5292, -10.3276, -10.6762, -7.9799]
>> QUESTION #484   | Ground Truth: 3 | Answer: 1 | ✘
-- Log Inverse-Perplexity: [-11.2978, -9.8852, -12.9438, -9.8914]
>> QUESTION #485   | Ground Truth: 1 | Answer: 3 | ✘
-- Log Inverse-Perplexity: [-11.2526, -10.8388, -9.9559, -8.8108]
>> QUESTION #486   | Ground Truth: 1 | Answer: 1 | ✔
-- Log Inverse-Perplexity: [-10.6106, -9.1646, -9.7295, -9.4987]
>> QUESTION #487   | Ground Truth: 0 | Answer: 1 | ✘
-- Log Inverse-Perplexity: [-10.1028, -10.0562, -10.1879, -10.6403]
>> QUESTION #488   | Ground Truth: 2 | Answer: 3 | ✘
-- Log Inverse-Perplexity: [-10.6869, -10.9093, -10.4839, -10.2414]
>> QUESTION #489   | Ground Truth: 1 | Answer: 2 | ✘
-- Log Inverse-Perplexity: [-14.0521, -12.7753, -11.8688, -13.0198]
>> QUESTION #490   | Ground Truth: 0 | Answer: 0 | ✔
-- Log Inverse-Perplexity: [-10.2612, -12.1544, -12.7661, -11.62]
>> QUESTION #491   | Ground Truth: 1 | Answer: 3 | ✘
-- Log Inverse-Perplexity: [-11.3076, -11.8426, -11.8442, -10.9516]
>> QUESTION #492   | Ground Truth: 2 | Answer: 0 | ✘
-- Log Inverse-Perplexity: [-9.4673, -11.0073, -10.1274, -10.0455]
>> QUESTION #493   | Ground Truth: 1 | Answer: 1 | ✔
-- Log Inverse-Perplexity: [-10.7376, -8.6301, -9.4917, -10.8412]
>> QUESTION #494   | Ground Truth: 1 | Answer: 1 | ✔
-- Log Inverse-Perplexity: [-12.3122, -9.9442, -10.7739, -12.6821]
>> QUESTION #495   | Ground Truth: 3 | Answer: 0 | ✘
-- Log Inverse-Perplexity: [-10.1089, -11.2342, -11.4464, -10.8501]
>> QUESTION #496   | Ground Truth: 2 | Answer: 3 | ✘
-- Log Inverse-Perplexity: [-10.2832, -10.372, -10.4078, -10.2353]
>> QUESTION #497   | Ground Truth: 3 | Answer: 1 | ✘
-- Log Inverse-Perplexity: [-11.9759, -10.9103, -11.4498, -13.321]
>> QUESTION #498   | Ground Truth: 1 | Answer: 3 | ✘
-- Log Inverse-Perplexity: [-11.1675, -9.8316, -10.7682, -9.234]
>> QUESTION #499   | Ground Truth: 2 | Answer: 1 | ✘
-- Log Inverse-Perplexity: [-11.1621, -9.9612, -10.847, -11.6126]
>> QUESTION #500   | Ground Truth: 3 | Answer: 0 | ✘
-- Log Inverse-Perplexity: [-9.5767, -10.3171, -12.9803, -13.2331]
================================================================================
MCQA Accuracy: 18.00%
================================================================================
