================================================================================
Experiment Configuration
================================================================================
Dataset: cqa-500
Model Family: gpt-j
Model Version: EleutherAI/gpt-j-6B
Answer Mode: index
================================================================================
Experiment Appendix
================================================================================
>> QUESTION #1     | Ground Truth: 0 | Answer: 0 | ✔
>> QUESTION #371   | Ground Truth: 3 | Answer: 0 | ✘
-- Log Inverse-Perplexity: [-6.8294, -8.3004, -8.4702, -7.9659]
>> QUESTION #372   | Ground Truth: 2 | Answer: 0 | ✘
-- Log Inverse-Perplexity: [-6.8327, -8.6534, -9.3163, -8.6904]
>> QUESTION #373   | Ground Truth: 2 | Answer: 0 | ✘
-- Log Inverse-Perplexity: [-6.4095, -8.0862, -9.1956, -7.2841]
>> QUESTION #374   | Ground Truth: 2 | Answer: 0 | ✘
-- Log Inverse-Perplexity: [-7.1462, -7.2757, -8.4524, -7.7881]
>> QUESTION #375   | Ground Truth: 0 | Answer: 0 | ✔
-- Log Inverse-Perplexity: [-7.2138, -8.1227, -9.2658, -8.4508]
>> QUESTION #376   | Ground Truth: 3 | Answer: 0 | ✘
-- Log Inverse-Perplexity: [-6.5234, -7.7135, -8.4807, -8.1189]
>> QUESTION #377   | Ground Truth: 2 | Answer: 0 | ✘
-- Log Inverse-Perplexity: [-6.3586, -8.5234, -9.8692, -9.4335]
>> QUESTION #378   | Ground Truth: 3 | Answer: 0 | ✘
-- Log Inverse-Perplexity: [-7.725, -7.9816, -8.4657, -8.608]
>> QUESTION #379   | Ground Truth: 2 | Answer: 0 | ✘
-- Log Inverse-Perplexity: [-7.7626, -8.9971, -9.1494, -9.7492]
>> QUESTION #380   | Ground Truth: 1 | Answer: 0 | ✘
-- Log Inverse-Perplexity: [-6.2966, -8.1045, -8.6269, -8.2382]
>> QUESTION #381   | Ground Truth: 0 | Answer: 0 | ✔
-- Log Inverse-Perplexity: [-7.0394, -7.9297, -8.207, -7.4116]
>> QUESTION #382   | Ground Truth: 1 | Answer: 0 | ✘
-- Log Inverse-Perplexity: [-8.2926, -9.2004, -9.9705, -10.7162]
>> QUESTION #383   | Ground Truth: 3 | Answer: 0 | ✘
-- Log Inverse-Perplexity: [-8.0015, -9.2812, -8.9999, -9.2094]
>> QUESTION #384   | Ground Truth: 2 | Answer: 0 | ✘
-- Log Inverse-Perplexity: [-7.3485, -8.1132, -9.8581, -9.0069]
>> QUESTION #385   | Ground Truth: 2 | Answer: 0 | ✘
-- Log Inverse-Perplexity: [-7.3741, -9.2027, -9.3832, -9.9029]
>> QUESTION #386   | Ground Truth: 0 | Answer: 0 | ✔
-- Log Inverse-Perplexity: [-7.1032, -7.4696, -9.8767, -8.2759]
>> QUESTION #387   | Ground Truth: 0 | Answer: 0 | ✔
-- Log Inverse-Perplexity: [-7.6453, -8.8833, -8.4074, -9.8131]
>> QUESTION #388   | Ground Truth: 3 | Answer: 0 | ✘
-- Log Inverse-Perplexity: [-7.6156, -7.7146, -8.7326, -8.1638]
>> QUESTION #389   | Ground Truth: 1 | Answer: 0 | ✘
-- Log Inverse-Perplexity: [-6.0784, -7.6098, -8.7095, -7.9071]
>> QUESTION #390   | Ground Truth: 0 | Answer: 0 | ✔
-- Log Inverse-Perplexity: [-6.2303, -7.0834, -7.3405, -6.8027]
>> QUESTION #391   | Ground Truth: 0 | Answer: 0 | ✔
-- Log Inverse-Perplexity: [-7.1824, -8.4837, -9.5111, -9.3908]
>> QUESTION #392   | Ground Truth: 1 | Answer: 0 | ✘
-- Log Inverse-Perplexity: [-7.1632, -7.63, -8.315, -8.5174]
>> QUESTION #393   | Ground Truth: 3 | Answer: 0 | ✘
-- Log Inverse-Perplexity: [-6.9236, -8.3604, -8.7974, -8.6476]
>> QUESTION #394   | Ground Truth: 1 | Answer: 0 | ✘
-- Log Inverse-Perplexity: [-6.1631, -7.2425, -8.3609, -8.1763]
>> QUESTION #395   | Ground Truth: 2 | Answer: 0 | ✘
-- Log Inverse-Perplexity: [-7.5781, -7.9511, -8.5581, -8.0691]
>> QUESTION #396   | Ground Truth: 2 | Answer: 0 | ✘
-- Log Inverse-Perplexity: [-6.3369, -6.9151, -8.4744, -7.2153]
>> QUESTION #397   | Ground Truth: 1 | Answer: 0 | ✘
-- Log Inverse-Perplexity: [-6.9546, -7.6081, -9.377, -7.9537]
>> QUESTION #398   | Ground Truth: 0 | Answer: 0 | ✔
-- Log Inverse-Perplexity: [-7.3435, -8.6551, -9.3001, -7.7428]
>> QUESTION #399   | Ground Truth: 1 | Answer: 0 | ✘
-- Log Inverse-Perplexity: [-6.4046, -8.0593, -8.632, -8.0396]
>> QUESTION #400   | Ground Truth: 3 | Answer: 0 | ✘
-- Log Inverse-Perplexity: [-7.7062, -8.7897, -9.1593, -7.9214]
>> QUESTION #401   | Ground Truth: 3 | Answer: 0 | ✘
-- Log Inverse-Perplexity: [-7.8025, -8.1077, -9.5268, -8.4482]
>> QUESTION #402   | Ground Truth: 0 | Answer: 0 | ✔
-- Log Inverse-Perplexity: [-6.687, -7.0726, -8.3025, -8.0005]
>> QUESTION #403   | Ground Truth: 1 | Answer: 0 | ✘
-- Log Inverse-Perplexity: [-6.9468, -8.9618, -9.5647, -8.7162]
>> QUESTION #404   | Ground Truth: 3 | Answer: 0 | ✘
-- Log Inverse-Perplexity: [-6.7908, -8.2087, -8.3035, -7.9298]
>> QUESTION #405   | Ground Truth: 0 | Answer: 0 | ✔
-- Log Inverse-Perplexity: [-7.1001, -9.0529, -9.2021, -9.954]
>> QUESTION #406   | Ground Truth: 3 | Answer: 0 | ✘
-- Log Inverse-Perplexity: [-7.3155, -8.7412, -8.6502, -8.4333]
>> QUESTION #407   | Ground Truth: 1 | Answer: 3 | ✘
-- Log Inverse-Perplexity: [-7.483, -8.7264, -9.6035, -7.3307]
>> QUESTION #408   | Ground Truth: 0 | Answer: 0 | ✔
-- Log Inverse-Perplexity: [-7.6977, -8.3815, -9.2206, -8.6836]
>> QUESTION #409   | Ground Truth: 1 | Answer: 0 | ✘
-- Log Inverse-Perplexity: [-7.5222, -8.0403, -9.5849, -8.6946]
>> QUESTION #410   | Ground Truth: 1 | Answer: 0 | ✘
-- Log Inverse-Perplexity: [-7.609, -8.6503, -9.0994, -9.8481]
>> QUESTION #411   | Ground Truth: 0 | Answer: 0 | ✔
-- Log Inverse-Perplexity: [-7.5126, -8.543, -8.4166, -8.4624]
>> QUESTION #412   | Ground Truth: 3 | Answer: 0 | ✘
-- Log Inverse-Perplexity: [-6.9899, -9.1083, -9.7583, -9.1663]
>> QUESTION #413   | Ground Truth: 2 | Answer: 0 | ✘
-- Log Inverse-Perplexity: [-7.3119, -9.024, -9.2708, -8.7256]
>> QUESTION #414   | Ground Truth: 0 | Answer: 0 | ✔
-- Log Inverse-Perplexity: [-6.7686, -7.9964, -9.1678, -7.9787]
>> QUESTION #415   | Ground Truth: 0 | Answer: 0 | ✔
-- Log Inverse-Perplexity: [-7.0501, -9.2612, -8.3131, -9.1998]
>> QUESTION #416   | Ground Truth: 1 | Answer: 0 | ✘
-- Log Inverse-Perplexity: [-6.3396, -8.2177, -8.6742, -8.7084]
>> QUESTION #417   | Ground Truth: 0 | Answer: 0 | ✔
-- Log Inverse-Perplexity: [-7.0801, -8.4935, -8.5352, -8.5327]
>> QUESTION #418   | Ground Truth: 2 | Answer: 0 | ✘
-- Log Inverse-Perplexity: [-7.1576, -8.244, -9.3418, -7.9994]
>> QUESTION #419   | Ground Truth: 1 | Answer: 0 | ✘
-- Log Inverse-Perplexity: [-7.3206, -9.5031, -9.5415, -9.3917]
>> QUESTION #420   | Ground Truth: 3 | Answer: 0 | ✘
-- Log Inverse-Perplexity: [-7.7878, -9.4888, -10.4089, -9.6523]
>> QUESTION #421   | Ground Truth: 0 | Answer: 0 | ✔
-- Log Inverse-Perplexity: [-7.1562, -8.142, -9.486, -8.9012]
>> QUESTION #422   | Ground Truth: 3 | Answer: 0 | ✘
-- Log Inverse-Perplexity: [-7.1936, -8.3909, -7.9985, -8.3565]
>> QUESTION #423   | Ground Truth: 1 | Answer: 0 | ✘
-- Log Inverse-Perplexity: [-7.4752, -8.8289, -9.213, -8.3941]
>> QUESTION #424   | Ground Truth: 2 | Answer: 0 | ✘
-- Log Inverse-Perplexity: [-7.4918, -8.3507, -9.0705, -8.2938]
>> QUESTION #425   | Ground Truth: 0 | Answer: 0 | ✔
-- Log Inverse-Perplexity: [-6.5254, -7.7423, -9.0826, -8.5443]
>> QUESTION #426   | Ground Truth: 0 | Answer: 0 | ✔
-- Log Inverse-Perplexity: [-7.3815, -8.7546, -9.7196, -9.5308]
>> QUESTION #427   | Ground Truth: 0 | Answer: 0 | ✔
-- Log Inverse-Perplexity: [-6.337, -8.0005, -8.2596, -9.1058]
>> QUESTION #428   | Ground Truth: 1 | Answer: 0 | ✘
-- Log Inverse-Perplexity: [-6.747, -7.9079, -9.0242, -7.6675]
>> QUESTION #429   | Ground Truth: 3 | Answer: 0 | ✘
-- Log Inverse-Perplexity: [-6.8909, -8.2375, -9.013, -8.6244]
>> QUESTION #430   | Ground Truth: 1 | Answer: 0 | ✘
-- Log Inverse-Perplexity: [-5.9595, -6.9123, -8.4467, -8.1631]
>> QUESTION #431   | Ground Truth: 2 | Answer: 0 | ✘
-- Log Inverse-Perplexity: [-6.8702, -7.2582, -9.0297, -8.2264]
>> QUESTION #432   | Ground Truth: 0 | Answer: 0 | ✔
-- Log Inverse-Perplexity: [-6.6038, -7.664, -8.8063, -8.2477]
>> QUESTION #433   | Ground Truth: 0 | Answer: 0 | ✔
-- Log Inverse-Perplexity: [-7.3612, -9.6375, -8.4878, -8.5576]
>> QUESTION #434   | Ground Truth: 2 | Answer: 0 | ✘
-- Log Inverse-Perplexity: [-7.2679, -8.6799, -9.0311, -9.3335]
>> QUESTION #435   | Ground Truth: 2 | Answer: 0 | ✘
-- Log Inverse-Perplexity: [-7.6482, -8.2036, -8.4865, -9.2194]
>> QUESTION #436   | Ground Truth: 3 | Answer: 0 | ✘
-- Log Inverse-Perplexity: [-5.6078, -7.7967, -9.1906, -7.4664]
>> QUESTION #437   | Ground Truth: 0 | Answer: 0 | ✔
-- Log Inverse-Perplexity: [-7.1491, -8.9398, -8.5601, -9.9229]
>> QUESTION #438   | Ground Truth: 1 | Answer: 0 | ✘
-- Log Inverse-Perplexity: [-7.6672, -8.0436, -8.9555, -8.7325]
>> QUESTION #439   | Ground Truth: 3 | Answer: 0 | ✘
-- Log Inverse-Perplexity: [-7.0209, -7.9205, -8.0642, -8.5545]
>> QUESTION #440   | Ground Truth: 3 | Answer: 0 | ✘
-- Log Inverse-Perplexity: [-7.3067, -8.9543, -9.4346, -9.4759]
>> QUESTION #441   | Ground Truth: 2 | Answer: 0 | ✘
-- Log Inverse-Perplexity: [-7.849, -8.6868, -8.4627, -9.3709]
>> QUESTION #442   | Ground Truth: 1 | Answer: 0 | ✘
-- Log Inverse-Perplexity: [-7.7208, -8.4784, -9.5886, -8.9026]
>> QUESTION #443   | Ground Truth: 0 | Answer: 0 | ✔
-- Log Inverse-Perplexity: [-7.328, -8.9638, -9.9372, -9.3847]
>> QUESTION #444   | Ground Truth: 2 | Answer: 0 | ✘
-- Log Inverse-Perplexity: [-6.2259, -8.0299, -8.5307, -8.3484]
>> QUESTION #445   | Ground Truth: 0 | Answer: 0 | ✔
-- Log Inverse-Perplexity: [-6.7326, -6.8841, -8.1251, -7.4009]
>> QUESTION #446   | Ground Truth: 2 | Answer: 0 | ✘
-- Log Inverse-Perplexity: [-7.746, -8.9819, -9.9552, -9.0723]
>> QUESTION #447   | Ground Truth: 0 | Answer: 0 | ✔
-- Log Inverse-Perplexity: [-7.8939, -8.5099, -9.6847, -8.1343]
>> QUESTION #448   | Ground Truth: 3 | Answer: 0 | ✘
-- Log Inverse-Perplexity: [-7.1158, -7.7593, -8.8227, -8.457]
>> QUESTION #449   | Ground Truth: 0 | Answer: 0 | ✔
-- Log Inverse-Perplexity: [-6.6945, -8.5512, -8.6426, -8.9592]
>> QUESTION #450   | Ground Truth: 0 | Answer: 0 | ✔
-- Log Inverse-Perplexity: [-7.5771, -9.7397, -9.5685, -9.4578]
>> QUESTION #451   | Ground Truth: 0 | Answer: 0 | ✔
-- Log Inverse-Perplexity: [-7.0566, -8.9543, -9.8943, -9.0485]
>> QUESTION #452   | Ground Truth: 3 | Answer: 0 | ✘
-- Log Inverse-Perplexity: [-6.8738, -8.3242, -8.8371, -8.7957]
>> QUESTION #453   | Ground Truth: 0 | Answer: 0 | ✔
-- Log Inverse-Perplexity: [-7.7037, -9.5045, -9.3133, -10.4198]
>> QUESTION #454   | Ground Truth: 2 | Answer: 0 | ✘
-- Log Inverse-Perplexity: [-8.0356, -9.9242, -9.3801, -9.2221]
>> QUESTION #455   | Ground Truth: 2 | Answer: 0 | ✘
-- Log Inverse-Perplexity: [-7.5355, -8.799, -9.7951, -9.8509]
>> QUESTION #456   | Ground Truth: 3 | Answer: 0 | ✘
-- Log Inverse-Perplexity: [-6.7059, -7.7142, -8.4263, -8.5601]
>> QUESTION #457   | Ground Truth: 1 | Answer: 0 | ✘
-- Log Inverse-Perplexity: [-7.1713, -7.5956, -8.6317, -8.4981]
>> QUESTION #458   | Ground Truth: 3 | Answer: 0 | ✘
-- Log Inverse-Perplexity: [-8.3305, -9.7016, -9.9759, -9.8143]
>> QUESTION #459   | Ground Truth: 2 | Answer: 0 | ✘
-- Log Inverse-Perplexity: [-6.9205, -9.1763, -8.7933, -8.883]
>> QUESTION #460   | Ground Truth: 3 | Answer: 0 | ✘
-- Log Inverse-Perplexity: [-7.3941, -8.9253, -9.5748, -10.5444]
>> QUESTION #461   | Ground Truth: 2 | Answer: 0 | ✘
-- Log Inverse-Perplexity: [-7.3773, -8.9534, -9.2425, -9.9438]
>> QUESTION #462   | Ground Truth: 1 | Answer: 0 | ✘
-- Log Inverse-Perplexity: [-7.4878, -8.8593, -8.6768, -9.2043]
>> QUESTION #463   | Ground Truth: 0 | Answer: 0 | ✔
-- Log Inverse-Perplexity: [-7.3583, -8.68, -8.7361, -9.3596]
>> QUESTION #464   | Ground Truth: 0 | Answer: 1 | ✘
-- Log Inverse-Perplexity: [-7.9146, -7.1711, -9.1113, -7.4904]
>> QUESTION #465   | Ground Truth: 0 | Answer: 0 | ✔
-- Log Inverse-Perplexity: [-7.1669, -8.4312, -9.1009, -8.8727]
>> QUESTION #466   | Ground Truth: 2 | Answer: 0 | ✘
-- Log Inverse-Perplexity: [-7.239, -8.8028, -9.2114, -8.4695]
>> QUESTION #467   | Ground Truth: 0 | Answer: 0 | ✔
-- Log Inverse-Perplexity: [-6.4971, -7.752, -8.7294, -8.8793]
>> QUESTION #468   | Ground Truth: 3 | Answer: 0 | ✘
-- Log Inverse-Perplexity: [-7.7304, -7.9098, -9.0895, -10.203]
>> QUESTION #469   | Ground Truth: 2 | Answer: 0 | ✘
-- Log Inverse-Perplexity: [-6.6269, -8.0233, -8.6868, -8.6046]
>> QUESTION #470   | Ground Truth: 1 | Answer: 0 | ✘
-- Log Inverse-Perplexity: [-6.3401, -7.9496, -8.9228, -9.2787]
>> QUESTION #471   | Ground Truth: 2 | Answer: 0 | ✘
-- Log Inverse-Perplexity: [-6.4782, -7.0818, -9.0599, -7.8562]
>> QUESTION #472   | Ground Truth: 2 | Answer: 0 | ✘
-- Log Inverse-Perplexity: [-7.2404, -8.5937, -8.0531, -8.2694]
>> QUESTION #473   | Ground Truth: 3 | Answer: 0 | ✘
-- Log Inverse-Perplexity: [-7.4013, -8.7117, -9.3661, -8.8003]
>> QUESTION #474   | Ground Truth: 3 | Answer: 0 | ✘
-- Log Inverse-Perplexity: [-6.8738, -8.7129, -8.6775, -8.6451]
>> QUESTION #475   | Ground Truth: 1 | Answer: 0 | ✘
-- Log Inverse-Perplexity: [-7.8761, -8.8441, -8.9384, -8.5591]
>> QUESTION #476   | Ground Truth: 0 | Answer: 0 | ✔
-- Log Inverse-Perplexity: [-7.2405, -7.83, -8.7354, -9.2198]
>> QUESTION #477   | Ground Truth: 2 | Answer: 0 | ✘
-- Log Inverse-Perplexity: [-6.5051, -7.986, -8.6048, -7.7769]
>> QUESTION #478   | Ground Truth: 1 | Answer: 0 | ✘
-- Log Inverse-Perplexity: [-6.9435, -7.9432, -9.3609, -8.611]
>> QUESTION #479   | Ground Truth: 2 | Answer: 0 | ✘
-- Log Inverse-Perplexity: [-7.6331, -8.8893, -8.9872, -8.6729]
>> QUESTION #480   | Ground Truth: 0 | Answer: 0 | ✔
-- Log Inverse-Perplexity: [-7.2591, -8.6379, -9.3109, -8.4523]
>> QUESTION #481   | Ground Truth: 0 | Answer: 0 | ✔
-- Log Inverse-Perplexity: [-6.8591, -8.2137, -9.8962, -9.0533]
>> QUESTION #482   | Ground Truth: 1 | Answer: 0 | ✘
-- Log Inverse-Perplexity: [-7.8843, -8.255, -9.2928, -8.3754]
>> QUESTION #483   | Ground Truth: 0 | Answer: 0 | ✔
-- Log Inverse-Perplexity: [-7.2072, -8.3299, -8.9883, -8.1657]
>> QUESTION #484   | Ground Truth: 3 | Answer: 0 | ✘
-- Log Inverse-Perplexity: [-7.4799, -8.5581, -9.1957, -8.9458]
>> QUESTION #485   | Ground Truth: 1 | Answer: 0 | ✘
-- Log Inverse-Perplexity: [-7.3315, -8.731, -9.357, -10.1763]
>> QUESTION #486   | Ground Truth: 1 | Answer: 0 | ✘
-- Log Inverse-Perplexity: [-7.5097, -8.3665, -8.2894, -9.523]
>> QUESTION #487   | Ground Truth: 0 | Answer: 0 | ✔
-- Log Inverse-Perplexity: [-6.3767, -7.8888, -8.7179, -7.8216]
>> QUESTION #488   | Ground Truth: 2 | Answer: 0 | ✘
-- Log Inverse-Perplexity: [-7.0048, -8.6966, -9.5615, -8.5224]
>> QUESTION #489   | Ground Truth: 1 | Answer: 0 | ✘
-- Log Inverse-Perplexity: [-6.1129, -7.3532, -8.0867, -7.8794]
>> QUESTION #490   | Ground Truth: 0 | Answer: 0 | ✔
-- Log Inverse-Perplexity: [-6.7971, -8.3156, -8.2677, -8.8172]
>> QUESTION #491   | Ground Truth: 1 | Answer: 0 | ✘
-- Log Inverse-Perplexity: [-5.9424, -7.6315, -8.0007, -8.1915]
>> QUESTION #492   | Ground Truth: 2 | Answer: 0 | ✘
-- Log Inverse-Perplexity: [-6.2774, -8.094, -9.4297, -8.3904]
>> QUESTION #493   | Ground Truth: 1 | Answer: 0 | ✘
-- Log Inverse-Perplexity: [-7.1281, -8.426, -8.2069, -8.972]
>> QUESTION #494   | Ground Truth: 1 | Answer: 0 | ✘
-- Log Inverse-Perplexity: [-6.8928, -8.6051, -8.7321, -8.9586]
>> QUESTION #495   | Ground Truth: 3 | Answer: 0 | ✘
-- Log Inverse-Perplexity: [-7.1925, -8.7812, -8.1651, -8.4535]
>> QUESTION #496   | Ground Truth: 2 | Answer: 0 | ✘
-- Log Inverse-Perplexity: [-6.924, -8.3612, -8.9631, -8.4228]
>> QUESTION #497   | Ground Truth: 3 | Answer: 0 | ✘
-- Log Inverse-Perplexity: [-7.3671, -8.0084, -8.899, -9.0072]
>> QUESTION #498   | Ground Truth: 1 | Answer: 0 | ✘
-- Log Inverse-Perplexity: [-7.4228, -8.9, -9.0177, -8.798]
>> QUESTION #499   | Ground Truth: 2 | Answer: 0 | ✘
-- Log Inverse-Perplexity: [-6.5754, -7.9709, -9.224, -9.1123]
>> QUESTION #500   | Ground Truth: 3 | Answer: 0 | ✘
-- Log Inverse-Perplexity: [-6.4784, -8.6204, -8.8084, -8.4453]
================================================================================
MCQA Accuracy: 26.20%
================================================================================
