================================================================================
Experiment Configuration
================================================================================
Dataset: cqa-500
Model Family: gpt4all-j
Model Version: nomic-ai/gpt4all-j
Answer Mode: desc
================================================================================
Experiment Appendix
================================================================================
>> QUESTION #1     | Ground Truth: 0 | Answer: 2 | ✘
-- Log Inverse-Perplexity: [-14.546, -17.5378, -13.5015, -13.1432]
>> QUESTION #372   | Ground Truth: 2 | Answer: 2 | ✔
-- Log Inverse-Perplexity: [-15.7437, -13.4939, -13.1261, -17.3249]
>> QUESTION #373   | Ground Truth: 2 | Answer: 3 | ✘
-- Log Inverse-Perplexity: [-15.393, -14.9682, -15.1291, -14.0223]
>> QUESTION #374   | Ground Truth: 2 | Answer: 3 | ✘
-- Log Inverse-Perplexity: [-15.2866, -14.3186, -14.5991, -14.1144]
>> QUESTION #375   | Ground Truth: 0 | Answer: 3 | ✘
-- Log Inverse-Perplexity: [-15.076, -16.5536, -15.9316, -14.705]
>> QUESTION #376   | Ground Truth: 3 | Answer: 0 | ✘
-- Log Inverse-Perplexity: [-13.9202, -15.682, -17.2964, -14.2695]
>> QUESTION #377   | Ground Truth: 2 | Answer: 1 | ✘
-- Log Inverse-Perplexity: [-16.4251, -13.3944, -16.6627, -15.861]
>> QUESTION #378   | Ground Truth: 3 | Answer: 2 | ✘
-- Log Inverse-Perplexity: [-16.0481, -15.3912, -15.0364, -15.456]
>> QUESTION #379   | Ground Truth: 2 | Answer: 3 | ✘
-- Log Inverse-Perplexity: [-15.5474, -15.5177, -14.4089, -12.5465]
>> QUESTION #380   | Ground Truth: 1 | Answer: 2 | ✘
-- Log Inverse-Perplexity: [-15.0142, -16.1164, -12.5045, -15.7197]
>> QUESTION #381   | Ground Truth: 0 | Answer: 1 | ✘
-- Log Inverse-Perplexity: [-15.7458, -13.9155, -15.298, -15.2579]
>> QUESTION #382   | Ground Truth: 1 | Answer: 3 | ✘
-- Log Inverse-Perplexity: [-17.4161, -16.1946, -16.2975, -12.9532]
>> QUESTION #383   | Ground Truth: 3 | Answer: 1 | ✘
-- Log Inverse-Perplexity: [-15.2434, -13.3875, -15.7001, -15.3942]
>> QUESTION #384   | Ground Truth: 2 | Answer: 1 | ✘
-- Log Inverse-Perplexity: [-14.3101, -13.9292, -16.9009, -14.4901]
>> QUESTION #385   | Ground Truth: 2 | Answer: 3 | ✘
-- Log Inverse-Perplexity: [-16.3121, -15.2845, -14.268, -13.2819]
>> QUESTION #386   | Ground Truth: 0 | Answer: 2 | ✘
-- Log Inverse-Perplexity: [-16.7986, -14.9651, -12.251, -13.1025]
>> QUESTION #387   | Ground Truth: 0 | Answer: 3 | ✘
-- Log Inverse-Perplexity: [-14.3207, -13.1023, -15.629, -13.0445]
>> QUESTION #388   | Ground Truth: 3 | Answer: 3 | ✔
-- Log Inverse-Perplexity: [-13.8391, -13.6987, -19.4628, -13.4564]
>> QUESTION #389   | Ground Truth: 1 | Answer: 2 | ✘
-- Log Inverse-Perplexity: [-15.4177, -16.2676, -13.4184, -14.7454]
>> QUESTION #390   | Ground Truth: 0 | Answer: 3 | ✘
-- Log Inverse-Perplexity: [-14.8968, -13.3164, -13.094, -12.5879]
>> QUESTION #391   | Ground Truth: 0 | Answer: 2 | ✘
-- Log Inverse-Perplexity: [-14.9357, -13.6748, -12.893, -13.4544]
>> QUESTION #392   | Ground Truth: 1 | Answer: 1 | ✔
-- Log Inverse-Perplexity: [-14.9357, -14.5482, -14.9151, -14.8142]
>> QUESTION #393   | Ground Truth: 3 | Answer: 2 | ✘
-- Log Inverse-Perplexity: [-15.8112, -14.3529, -12.7394, -15.0609]
>> QUESTION #394   | Ground Truth: 1 | Answer: 1 | ✔
-- Log Inverse-Perplexity: [-15.9864, -14.9841, -17.667, -16.1612]
>> QUESTION #395   | Ground Truth: 2 | Answer: 0 | ✘
-- Log Inverse-Perplexity: [-12.5089, -13.8431, -16.0166, -13.5441]
>> QUESTION #396   | Ground Truth: 2 | Answer: 2 | ✔
-- Log Inverse-Perplexity: [-13.9184, -14.8598, -13.399, -14.5712]
>> QUESTION #397   | Ground Truth: 1 | Answer: 2 | ✘
-- Log Inverse-Perplexity: [-15.6695, -14.7717, -12.5575, -15.063]
>> QUESTION #398   | Ground Truth: 0 | Answer: 1 | ✘
-- Log Inverse-Perplexity: [-13.6001, -13.5475, -20.0015, -14.4725]
>> QUESTION #399   | Ground Truth: 1 | Answer: 2 | ✘
-- Log Inverse-Perplexity: [-14.7618, -15.2773, -14.451, -14.477]
>> QUESTION #400   | Ground Truth: 3 | Answer: 0 | ✘
-- Log Inverse-Perplexity: [-13.5609, -15.4162, -14.1716, -14.6794]
>> QUESTION #401   | Ground Truth: 3 | Answer: 3 | ✔
-- Log Inverse-Perplexity: [-16.5718, -16.9193, -13.9759, -13.9046]
>> QUESTION #402   | Ground Truth: 0 | Answer: 1 | ✘
-- Log Inverse-Perplexity: [-15.8923, -15.6853, -16.0175, -16.4922]
>> QUESTION #403   | Ground Truth: 1 | Answer: 2 | ✘
-- Log Inverse-Perplexity: [-14.9637, -16.8012, -12.7387, -13.9485]
>> QUESTION #404   | Ground Truth: 3 | Answer: 0 | ✘
-- Log Inverse-Perplexity: [-12.5475, -13.9846, -14.5596, -13.7382]
>> QUESTION #405   | Ground Truth: 0 | Answer: 1 | ✘
-- Log Inverse-Perplexity: [-16.5356, -13.2434, -16.1887, -14.33]
>> QUESTION #406   | Ground Truth: 3 | Answer: 0 | ✘
-- Log Inverse-Perplexity: [-13.4916, -13.5427, -15.8261, -14.6521]
>> QUESTION #407   | Ground Truth: 1 | Answer: 2 | ✘
-- Log Inverse-Perplexity: [-13.3365, -13.189, -12.9579, -19.3877]
>> QUESTION #408   | Ground Truth: 0 | Answer: 0 | ✔
-- Log Inverse-Perplexity: [-15.0945, -15.2206, -16.2431, -15.4749]
>> QUESTION #409   | Ground Truth: 1 | Answer: 0 | ✘
-- Log Inverse-Perplexity: [-12.8314, -15.6364, -15.6766, -15.0265]
>> QUESTION #410   | Ground Truth: 1 | Answer: 3 | ✘
-- Log Inverse-Perplexity: [-18.549, -19.1714, -17.7047, -12.3414]
>> QUESTION #411   | Ground Truth: 0 | Answer: 3 | ✘
-- Log Inverse-Perplexity: [-13.2893, -12.6248, -15.4351, -12.3355]
>> QUESTION #412   | Ground Truth: 3 | Answer: 0 | ✘
-- Log Inverse-Perplexity: [-13.6324, -16.0979, -14.9882, -13.9388]
>> QUESTION #413   | Ground Truth: 2 | Answer: 1 | ✘
-- Log Inverse-Perplexity: [-14.5571, -12.7589, -14.2796, -15.0792]
>> QUESTION #414   | Ground Truth: 0 | Answer: 2 | ✘
-- Log Inverse-Perplexity: [-16.0625, -14.7003, -13.3785, -16.0038]
>> QUESTION #415   | Ground Truth: 0 | Answer: 1 | ✘
-- Log Inverse-Perplexity: [-18.4206, -13.7192, -19.4607, -16.0633]
>> QUESTION #416   | Ground Truth: 1 | Answer: 0 | ✘
-- Log Inverse-Perplexity: [-12.9226, -16.4961, -18.7675, -17.1016]
>> QUESTION #417   | Ground Truth: 0 | Answer: 1 | ✘
-- Log Inverse-Perplexity: [-14.9703, -13.3041, -14.5897, -17.6587]
>> QUESTION #418   | Ground Truth: 2 | Answer: 0 | ✘
-- Log Inverse-Perplexity: [-13.1871, -15.0807, -15.502, -15.7796]
>> QUESTION #419   | Ground Truth: 1 | Answer: 3 | ✘
-- Log Inverse-Perplexity: [-19.1969, -21.3763, -18.0926, -13.4582]
>> QUESTION #420   | Ground Truth: 3 | Answer: 2 | ✘
-- Log Inverse-Perplexity: [-15.2029, -17.159, -13.6096, -13.9906]
>> QUESTION #421   | Ground Truth: 0 | Answer: 2 | ✘
-- Log Inverse-Perplexity: [-15.3326, -15.4425, -12.6518, -12.9877]
>> QUESTION #422   | Ground Truth: 3 | Answer: 0 | ✘
-- Log Inverse-Perplexity: [-12.9707, -13.1388, -14.2583, -14.0965]
>> QUESTION #423   | Ground Truth: 1 | Answer: 1 | ✔
-- Log Inverse-Perplexity: [-13.159, -12.1997, -13.5535, -13.3863]
>> QUESTION #424   | Ground Truth: 2 | Answer: 1 | ✘
-- Log Inverse-Perplexity: [-15.4655, -12.6949, -13.9268, -14.9603]
>> QUESTION #425   | Ground Truth: 0 | Answer: 2 | ✘
-- Log Inverse-Perplexity: [-15.9568, -15.6955, -13.1856, -14.7294]
>> QUESTION #426   | Ground Truth: 0 | Answer: 2 | ✘
-- Log Inverse-Perplexity: [-16.0036, -14.2382, -13.5618, -15.6513]
>> QUESTION #427   | Ground Truth: 0 | Answer: 3 | ✘
-- Log Inverse-Perplexity: [-16.2894, -14.432, -13.9023, -12.5806]
>> QUESTION #428   | Ground Truth: 1 | Answer: 0 | ✘
-- Log Inverse-Perplexity: [-13.5037, -16.5456, -15.8019, -16.9178]
>> QUESTION #429   | Ground Truth: 3 | Answer: 2 | ✘
-- Log Inverse-Perplexity: [-14.904, -15.2761, -13.5096, -15.3576]
>> QUESTION #430   | Ground Truth: 1 | Answer: 2 | ✘
-- Log Inverse-Perplexity: [-15.78, -15.672, -10.5793, -12.7515]
>> QUESTION #431   | Ground Truth: 2 | Answer: 2 | ✔
-- Log Inverse-Perplexity: [-14.5487, -15.1697, -12.713, -13.0326]
>> QUESTION #432   | Ground Truth: 0 | Answer: 0 | ✔
-- Log Inverse-Perplexity: [-13.4866, -15.5709, -13.5416, -14.2339]
>> QUESTION #433   | Ground Truth: 0 | Answer: 1 | ✘
-- Log Inverse-Perplexity: [-14.1452, -13.2353, -14.2779, -14.8469]
>> QUESTION #434   | Ground Truth: 2 | Answer: 3 | ✘
-- Log Inverse-Perplexity: [-16.4803, -15.4028, -15.2842, -14.8811]
>> QUESTION #435   | Ground Truth: 2 | Answer: 3 | ✘
-- Log Inverse-Perplexity: [-16.3161, -13.6422, -16.0606, -13.4236]
>> QUESTION #436   | Ground Truth: 3 | Answer: 3 | ✔
-- Log Inverse-Perplexity: [-12.8712, -12.1352, -12.1841, -11.744]
>> QUESTION #437   | Ground Truth: 0 | Answer: 3 | ✘
-- Log Inverse-Perplexity: [-14.5662, -15.1255, -16.134, -12.8277]
>> QUESTION #438   | Ground Truth: 1 | Answer: 2 | ✘
-- Log Inverse-Perplexity: [-15.4962, -16.1978, -14.4185, -15.0879]
>> QUESTION #439   | Ground Truth: 3 | Answer: 0 | ✘
-- Log Inverse-Perplexity: [-12.6418, -17.0393, -16.3516, -15.5439]
>> QUESTION #440   | Ground Truth: 3 | Answer: 3 | ✔
-- Log Inverse-Perplexity: [-19.6992, -14.3377, -14.0553, -13.7061]
>> QUESTION #441   | Ground Truth: 2 | Answer: 3 | ✘
-- Log Inverse-Perplexity: [-14.4998, -17.7164, -20.4982, -12.9494]
>> QUESTION #442   | Ground Truth: 1 | Answer: 2 | ✘
-- Log Inverse-Perplexity: [-15.9726, -13.4044, -12.674, -16.4514]
>> QUESTION #443   | Ground Truth: 0 | Answer: 2 | ✘
-- Log Inverse-Perplexity: [-15.3802, -14.6604, -12.7486, -19.0575]
>> QUESTION #444   | Ground Truth: 2 | Answer: 2 | ✔
-- Log Inverse-Perplexity: [-13.7763, -16.028, -13.3731, -16.044]
>> QUESTION #445   | Ground Truth: 0 | Answer: 3 | ✘
-- Log Inverse-Perplexity: [-14.6173, -14.7002, -14.6165, -14.5564]
>> QUESTION #446   | Ground Truth: 2 | Answer: 3 | ✘
-- Log Inverse-Perplexity: [-14.3333, -13.1737, -14.8606, -12.7527]
>> QUESTION #447   | Ground Truth: 0 | Answer: 1 | ✘
-- Log Inverse-Perplexity: [-19.0641, -13.3631, -17.9429, -16.4738]
>> QUESTION #448   | Ground Truth: 3 | Answer: 3 | ✔
-- Log Inverse-Perplexity: [-16.8794, -17.555, -16.5689, -14.8788]
>> QUESTION #449   | Ground Truth: 0 | Answer: 1 | ✘
-- Log Inverse-Perplexity: [-14.6185, -13.2591, -16.4263, -14.9378]
>> QUESTION #450   | Ground Truth: 0 | Answer: 1 | ✘
-- Log Inverse-Perplexity: [-16.3202, -13.7442, -16.5391, -15.1127]
>> QUESTION #451   | Ground Truth: 0 | Answer: 2 | ✘
-- Log Inverse-Perplexity: [-15.8602, -14.8932, -12.7312, -15.1319]
>> QUESTION #452   | Ground Truth: 3 | Answer: 1 | ✘
-- Log Inverse-Perplexity: [-15.3618, -13.509, -16.1878, -14.1797]
>> QUESTION #453   | Ground Truth: 0 | Answer: 3 | ✘
-- Log Inverse-Perplexity: [-16.7158, -14.6468, -14.0755, -12.6801]
>> QUESTION #454   | Ground Truth: 2 | Answer: 1 | ✘
-- Log Inverse-Perplexity: [-16.1636, -12.8411, -16.0541, -14.9793]
>> QUESTION #455   | Ground Truth: 2 | Answer: 3 | ✘
-- Log Inverse-Perplexity: [-13.3676, -13.4668, -13.6359, -12.6349]
>> QUESTION #456   | Ground Truth: 3 | Answer: 1 | ✘
-- Log Inverse-Perplexity: [-15.549, -15.1864, -15.5472, -16.906]
>> QUESTION #457   | Ground Truth: 1 | Answer: 2 | ✘
-- Log Inverse-Perplexity: [-16.7047, -17.3302, -13.6915, -15.151]
>> QUESTION #458   | Ground Truth: 3 | Answer: 1 | ✘
-- Log Inverse-Perplexity: [-16.1868, -12.7561, -20.0016, -14.5568]
>> QUESTION #459   | Ground Truth: 2 | Answer: 3 | ✘
-- Log Inverse-Perplexity: [-13.9465, -13.8292, -19.9379, -12.6885]
>> QUESTION #460   | Ground Truth: 3 | Answer: 3 | ✔
-- Log Inverse-Perplexity: [-13.351, -13.1633, -13.0496, -12.3834]
>> QUESTION #461   | Ground Truth: 2 | Answer: 1 | ✘
-- Log Inverse-Perplexity: [-14.8039, -13.2664, -14.1746, -14.4184]
>> QUESTION #462   | Ground Truth: 1 | Answer: 3 | ✘
-- Log Inverse-Perplexity: [-14.9315, -14.2392, -14.8547, -13.2841]
>> QUESTION #463   | Ground Truth: 0 | Answer: 3 | ✘
-- Log Inverse-Perplexity: [-16.4079, -14.5059, -16.8026, -13.0357]
>> QUESTION #464   | Ground Truth: 0 | Answer: 2 | ✘
-- Log Inverse-Perplexity: [-13.5932, -14.1685, -12.7538, -13.6047]
>> QUESTION #465   | Ground Truth: 0 | Answer: 1 | ✘
-- Log Inverse-Perplexity: [-15.1023, -12.9126, -14.3261, -14.9751]
>> QUESTION #466   | Ground Truth: 2 | Answer: 1 | ✘
-- Log Inverse-Perplexity: [-16.0764, -13.4315, -16.3644, -14.1288]
>> QUESTION #467   | Ground Truth: 0 | Answer: 2 | ✘
-- Log Inverse-Perplexity: [-15.2071, -16.6077, -13.2014, -14.6979]
>> QUESTION #468   | Ground Truth: 3 | Answer: 3 | ✔
-- Log Inverse-Perplexity: [-13.8313, -13.7145, -15.9578, -12.3595]
>> QUESTION #469   | Ground Truth: 2 | Answer: 0 | ✘
-- Log Inverse-Perplexity: [-13.232, -15.0649, -15.3477, -14.0105]
>> QUESTION #470   | Ground Truth: 1 | Answer: 3 | ✘
-- Log Inverse-Perplexity: [-14.5044, -13.2774, -16.3685, -12.6912]
>> QUESTION #471   | Ground Truth: 2 | Answer: 3 | ✘
-- Log Inverse-Perplexity: [-13.9893, -14.8647, -14.4316, -13.444]
>> QUESTION #472   | Ground Truth: 2 | Answer: 0 | ✘
-- Log Inverse-Perplexity: [-13.0332, -13.3897, -13.7642, -15.3436]
>> QUESTION #473   | Ground Truth: 3 | Answer: 2 | ✘
-- Log Inverse-Perplexity: [-16.2875, -17.9549, -12.6694, -14.6349]
>> QUESTION #474   | Ground Truth: 3 | Answer: 0 | ✘
-- Log Inverse-Perplexity: [-13.8139, -15.0786, -17.7878, -16.2305]
>> QUESTION #475   | Ground Truth: 1 | Answer: 1 | ✔
-- Log Inverse-Perplexity: [-15.7407, -12.8127, -15.5987, -14.1574]
>> QUESTION #476   | Ground Truth: 0 | Answer: 3 | ✘
-- Log Inverse-Perplexity: [-13.6354, -14.9107, -13.2666, -13.1434]
>> QUESTION #477   | Ground Truth: 2 | Answer: 0 | ✘
-- Log Inverse-Perplexity: [-14.936, -15.0963, -15.2097, -15.1986]
>> QUESTION #478   | Ground Truth: 1 | Answer: 2 | ✘
-- Log Inverse-Perplexity: [-18.1482, -15.1171, -14.2305, -15.1271]
>> QUESTION #479   | Ground Truth: 2 | Answer: 0 | ✘
-- Log Inverse-Perplexity: [-13.618, -14.8849, -16.1705, -15.7586]
>> QUESTION #480   | Ground Truth: 0 | Answer: 2 | ✘
-- Log Inverse-Perplexity: [-16.1935, -15.4039, -13.6289, -15.2999]
>> QUESTION #481   | Ground Truth: 0 | Answer: 2 | ✘
-- Log Inverse-Perplexity: [-15.7128, -15.7003, -12.6008, -17.9107]
>> QUESTION #482   | Ground Truth: 1 | Answer: 2 | ✘
-- Log Inverse-Perplexity: [-18.1972, -15.785, -12.9521, -16.3014]
>> QUESTION #483   | Ground Truth: 0 | Answer: 0 | ✔
-- Log Inverse-Perplexity: [-13.135, -14.7396, -15.4106, -13.5341]
>> QUESTION #484   | Ground Truth: 3 | Answer: 1 | ✘
-- Log Inverse-Perplexity: [-15.3623, -13.7898, -19.3686, -13.9546]
>> QUESTION #485   | Ground Truth: 1 | Answer: 3 | ✘
-- Log Inverse-Perplexity: [-16.4673, -13.7147, -13.7909, -12.2703]
>> QUESTION #486   | Ground Truth: 1 | Answer: 1 | ✔
-- Log Inverse-Perplexity: [-16.9708, -13.0291, -16.2234, -14.3013]
>> QUESTION #487   | Ground Truth: 0 | Answer: 1 | ✘
-- Log Inverse-Perplexity: [-14.7031, -14.6571, -15.5648, -15.3935]
>> QUESTION #488   | Ground Truth: 2 | Answer: 3 | ✘
-- Log Inverse-Perplexity: [-16.3681, -16.0698, -16.358, -15.0745]
>> QUESTION #489   | Ground Truth: 1 | Answer: 2 | ✘
-- Log Inverse-Perplexity: [-18.5227, -17.4983, -14.0118, -17.3725]
>> QUESTION #490   | Ground Truth: 0 | Answer: 0 | ✔
-- Log Inverse-Perplexity: [-13.1484, -14.5194, -17.8419, -14.8219]
>> QUESTION #491   | Ground Truth: 1 | Answer: 3 | ✘
-- Log Inverse-Perplexity: [-15.8657, -15.2458, -16.2651, -14.5227]
>> QUESTION #492   | Ground Truth: 2 | Answer: 0 | ✘
-- Log Inverse-Perplexity: [-12.7814, -16.119, -14.5212, -14.2847]
>> QUESTION #493   | Ground Truth: 1 | Answer: 1 | ✔
-- Log Inverse-Perplexity: [-15.2715, -12.5889, -13.2572, -15.6219]
>> QUESTION #494   | Ground Truth: 1 | Answer: 1 | ✔
-- Log Inverse-Perplexity: [-17.1731, -13.6124, -14.6738, -19.9591]
>> QUESTION #495   | Ground Truth: 3 | Answer: 0 | ✘
-- Log Inverse-Perplexity: [-13.5058, -15.8244, -16.845, -15.5775]
>> QUESTION #496   | Ground Truth: 2 | Answer: 3 | ✘
-- Log Inverse-Perplexity: [-15.1294, -14.9432, -15.3629, -14.5959]
>> QUESTION #497   | Ground Truth: 3 | Answer: 1 | ✘
-- Log Inverse-Perplexity: [-17.0041, -15.4573, -17.461, -19.9286]
>> QUESTION #498   | Ground Truth: 1 | Answer: 3 | ✘
-- Log Inverse-Perplexity: [-16.2884, -13.4776, -15.1842, -12.8678]
>> QUESTION #499   | Ground Truth: 2 | Answer: 1 | ✘
-- Log Inverse-Perplexity: [-15.448, -14.5452, -15.4517, -16.2386]
>> QUESTION #500   | Ground Truth: 3 | Answer: 0 | ✘
-- Log Inverse-Perplexity: [-13.1717, -13.4475, -19.4445, -19.0667]
================================================================================
MCQA Accuracy: 16.20%
================================================================================
