================================================================================
Experiment Configuration
================================================================================
Dataset: cqa-500
Model Family: gpt4all-j
Model Version: nomic-ai/gpt4all-j
Answer Mode: index
================================================================================
Experiment Appendix
================================================================================
>> QUESTION #1     | Ground Truth: 0 | Answer: 0 | ✔
>> QUESTION #371   | Ground Truth: 3 | Answer: 0 | ✘
-- Log Inverse-Perplexity: [-11.4582, -12.4046, -14.2653, -14.1429]
>> QUESTION #372   | Ground Truth: 2 | Answer: 0 | ✘
-- Log Inverse-Perplexity: [-9.5828, -12.047, -16.1425, -15.7129]
>> QUESTION #373   | Ground Truth: 2 | Answer: 0 | ✘
-- Log Inverse-Perplexity: [-9.8944, -13.8019, -15.6949, -14.608]
>> QUESTION #374   | Ground Truth: 2 | Answer: 0 | ✘
-- Log Inverse-Perplexity: [-9.397, -11.9149, -14.2392, -13.7188]
>> QUESTION #375   | Ground Truth: 0 | Answer: 0 | ✔
-- Log Inverse-Perplexity: [-10.316, -11.6301, -14.8648, -12.9542]
>> QUESTION #376   | Ground Truth: 3 | Answer: 0 | ✘
-- Log Inverse-Perplexity: [-8.9994, -9.4753, -11.7105, -12.1956]
>> QUESTION #377   | Ground Truth: 2 | Answer: 0 | ✘
-- Log Inverse-Perplexity: [-10.4352, -14.4454, -15.6391, -16.2259]
>> QUESTION #378   | Ground Truth: 3 | Answer: 0 | ✘
-- Log Inverse-Perplexity: [-9.3417, -10.4775, -13.2093, -13.582]
>> QUESTION #379   | Ground Truth: 2 | Answer: 0 | ✘
-- Log Inverse-Perplexity: [-11.5195, -13.1601, -14.7052, -17.2614]
>> QUESTION #380   | Ground Truth: 1 | Answer: 0 | ✘
-- Log Inverse-Perplexity: [-10.3331, -11.4303, -15.3697, -13.9032]
>> QUESTION #381   | Ground Truth: 0 | Answer: 0 | ✔
-- Log Inverse-Perplexity: [-9.9061, -12.8414, -13.5813, -12.6534]
>> QUESTION #382   | Ground Truth: 1 | Answer: 0 | ✘
-- Log Inverse-Perplexity: [-9.0206, -11.4193, -15.2062, -17.3019]
>> QUESTION #383   | Ground Truth: 3 | Answer: 0 | ✘
-- Log Inverse-Perplexity: [-11.4102, -12.9839, -13.2206, -14.771]
>> QUESTION #384   | Ground Truth: 2 | Answer: 1 | ✘
-- Log Inverse-Perplexity: [-11.8823, -11.7483, -15.0834, -14.9391]
>> QUESTION #385   | Ground Truth: 2 | Answer: 0 | ✘
-- Log Inverse-Perplexity: [-11.1522, -12.0395, -15.5902, -17.3384]
>> QUESTION #386   | Ground Truth: 0 | Answer: 0 | ✔
-- Log Inverse-Perplexity: [-9.9261, -10.0598, -15.9765, -15.4817]
>> QUESTION #387   | Ground Truth: 0 | Answer: 0 | ✔
-- Log Inverse-Perplexity: [-11.5622, -13.4796, -13.4413, -14.3488]
>> QUESTION #388   | Ground Truth: 3 | Answer: 0 | ✘
-- Log Inverse-Perplexity: [-10.3949, -12.4816, -14.1285, -14.0095]
>> QUESTION #389   | Ground Truth: 1 | Answer: 0 | ✘
-- Log Inverse-Perplexity: [-12.7025, -13.3251, -16.289, -15.2997]
>> QUESTION #390   | Ground Truth: 0 | Answer: 0 | ✔
-- Log Inverse-Perplexity: [-11.7409, -13.1771, -14.7054, -13.5311]
>> QUESTION #391   | Ground Truth: 0 | Answer: 0 | ✔
-- Log Inverse-Perplexity: [-10.4941, -11.6039, -16.4031, -14.5692]
>> QUESTION #392   | Ground Truth: 1 | Answer: 0 | ✘
-- Log Inverse-Perplexity: [-9.6838, -11.8421, -14.4561, -13.6212]
>> QUESTION #393   | Ground Truth: 3 | Answer: 0 | ✘
-- Log Inverse-Perplexity: [-10.3492, -11.3424, -15.8748, -12.1777]
>> QUESTION #394   | Ground Truth: 1 | Answer: 0 | ✘
-- Log Inverse-Perplexity: [-9.6317, -10.9749, -15.0017, -14.6287]
>> QUESTION #395   | Ground Truth: 2 | Answer: 0 | ✘
-- Log Inverse-Perplexity: [-9.8152, -11.8518, -12.7463, -12.83]
>> QUESTION #396   | Ground Truth: 2 | Answer: 1 | ✘
-- Log Inverse-Perplexity: [-11.2979, -10.872, -15.5212, -15.6578]
>> QUESTION #397   | Ground Truth: 1 | Answer: 0 | ✘
-- Log Inverse-Perplexity: [-10.5845, -12.3312, -16.4928, -14.5184]
>> QUESTION #398   | Ground Truth: 0 | Answer: 0 | ✔
-- Log Inverse-Perplexity: [-11.0076, -13.1385, -16.0124, -14.7525]
>> QUESTION #399   | Ground Truth: 1 | Answer: 0 | ✘
-- Log Inverse-Perplexity: [-10.3791, -11.5882, -13.7801, -13.3841]
>> QUESTION #400   | Ground Truth: 3 | Answer: 0 | ✘
-- Log Inverse-Perplexity: [-11.0495, -11.5682, -13.5014, -13.5045]
>> QUESTION #401   | Ground Truth: 3 | Answer: 1 | ✘
-- Log Inverse-Perplexity: [-11.6894, -11.0276, -15.1015, -14.3621]
>> QUESTION #402   | Ground Truth: 0 | Answer: 0 | ✔
-- Log Inverse-Perplexity: [-10.2684, -11.5829, -14.6607, -13.0651]
>> QUESTION #403   | Ground Truth: 1 | Answer: 0 | ✘
-- Log Inverse-Perplexity: [-11.6506, -14.3395, -16.7178, -15.9048]
>> QUESTION #404   | Ground Truth: 3 | Answer: 0 | ✘
-- Log Inverse-Perplexity: [-10.8652, -13.0507, -15.1188, -13.3535]
>> QUESTION #405   | Ground Truth: 0 | Answer: 0 | ✔
-- Log Inverse-Perplexity: [-11.8854, -15.0286, -14.932, -15.082]
>> QUESTION #406   | Ground Truth: 3 | Answer: 0 | ✘
-- Log Inverse-Perplexity: [-11.4179, -12.5088, -13.865, -13.7819]
>> QUESTION #407   | Ground Truth: 1 | Answer: 0 | ✘
-- Log Inverse-Perplexity: [-11.1586, -14.0095, -17.4731, -12.6531]
>> QUESTION #408   | Ground Truth: 0 | Answer: 0 | ✔
-- Log Inverse-Perplexity: [-9.4566, -11.4097, -13.534, -12.5219]
>> QUESTION #409   | Ground Truth: 1 | Answer: 0 | ✘
-- Log Inverse-Perplexity: [-10.8172, -13.3342, -15.8123, -15.4487]
>> QUESTION #410   | Ground Truth: 1 | Answer: 0 | ✘
-- Log Inverse-Perplexity: [-10.287, -11.656, -14.0429, -16.0948]
>> QUESTION #411   | Ground Truth: 0 | Answer: 0 | ✔
-- Log Inverse-Perplexity: [-10.3717, -10.6876, -12.1779, -13.1183]
>> QUESTION #412   | Ground Truth: 3 | Answer: 0 | ✘
-- Log Inverse-Perplexity: [-10.9471, -12.2165, -14.864, -14.6118]
>> QUESTION #413   | Ground Truth: 2 | Answer: 0 | ✘
-- Log Inverse-Perplexity: [-11.1212, -15.3423, -15.9074, -13.7043]
>> QUESTION #414   | Ground Truth: 0 | Answer: 0 | ✔
-- Log Inverse-Perplexity: [-10.6096, -11.1475, -15.8304, -12.9626]
>> QUESTION #415   | Ground Truth: 0 | Answer: 0 | ✔
-- Log Inverse-Perplexity: [-12.0054, -15.1566, -15.4675, -16.4581]
>> QUESTION #416   | Ground Truth: 1 | Answer: 0 | ✘
-- Log Inverse-Perplexity: [-11.2716, -13.6606, -16.6468, -15.4873]
>> QUESTION #417   | Ground Truth: 0 | Answer: 0 | ✔
-- Log Inverse-Perplexity: [-11.1502, -13.1359, -13.8326, -14.2489]
>> QUESTION #418   | Ground Truth: 2 | Answer: 0 | ✘
-- Log Inverse-Perplexity: [-11.6994, -13.0705, -15.7922, -15.5043]
>> QUESTION #419   | Ground Truth: 1 | Answer: 0 | ✘
-- Log Inverse-Perplexity: [-11.8182, -13.8198, -16.1533, -17.5621]
>> QUESTION #420   | Ground Truth: 3 | Answer: 0 | ✘
-- Log Inverse-Perplexity: [-12.5007, -14.4503, -16.6875, -15.4552]
>> QUESTION #421   | Ground Truth: 0 | Answer: 0 | ✔
-- Log Inverse-Perplexity: [-10.7015, -13.3924, -16.6708, -13.3996]
>> QUESTION #422   | Ground Truth: 3 | Answer: 0 | ✘
-- Log Inverse-Perplexity: [-10.4323, -13.0277, -13.1007, -12.3753]
>> QUESTION #423   | Ground Truth: 1 | Answer: 0 | ✘
-- Log Inverse-Perplexity: [-9.6967, -11.7689, -14.1628, -12.6974]
>> QUESTION #424   | Ground Truth: 2 | Answer: 0 | ✘
-- Log Inverse-Perplexity: [-11.9152, -13.9057, -14.0359, -13.4898]
>> QUESTION #425   | Ground Truth: 0 | Answer: 0 | ✔
-- Log Inverse-Perplexity: [-10.3652, -10.4393, -15.3088, -13.7487]
>> QUESTION #426   | Ground Truth: 0 | Answer: 0 | ✔
-- Log Inverse-Perplexity: [-10.6057, -11.7863, -15.9287, -15.6285]
>> QUESTION #427   | Ground Truth: 0 | Answer: 0 | ✔
-- Log Inverse-Perplexity: [-10.3849, -13.6042, -15.7817, -16.799]
>> QUESTION #428   | Ground Truth: 1 | Answer: 0 | ✘
-- Log Inverse-Perplexity: [-12.0474, -14.6979, -15.8267, -16.1529]
>> QUESTION #429   | Ground Truth: 3 | Answer: 0 | ✘
-- Log Inverse-Perplexity: [-11.3696, -12.1517, -17.4871, -15.5748]
>> QUESTION #430   | Ground Truth: 1 | Answer: 0 | ✘
-- Log Inverse-Perplexity: [-8.6953, -10.5318, -15.2996, -15.9503]
>> QUESTION #431   | Ground Truth: 2 | Answer: 1 | ✘
-- Log Inverse-Perplexity: [-11.7573, -11.3572, -16.0238, -14.9248]
>> QUESTION #432   | Ground Truth: 0 | Answer: 0 | ✔
-- Log Inverse-Perplexity: [-11.2341, -11.58, -16.3659, -15.4745]
>> QUESTION #433   | Ground Truth: 0 | Answer: 0 | ✔
-- Log Inverse-Perplexity: [-11.4178, -15.1482, -15.7475, -14.6229]
>> QUESTION #434   | Ground Truth: 2 | Answer: 0 | ✘
-- Log Inverse-Perplexity: [-9.8391, -11.841, -13.772, -13.0244]
>> QUESTION #435   | Ground Truth: 2 | Answer: 0 | ✘
-- Log Inverse-Perplexity: [-12.0964, -14.0795, -14.183, -15.2404]
>> QUESTION #436   | Ground Truth: 3 | Answer: 0 | ✘
-- Log Inverse-Perplexity: [-7.2868, -11.8038, -15.2547, -14.0606]
>> QUESTION #437   | Ground Truth: 0 | Answer: 0 | ✔
-- Log Inverse-Perplexity: [-10.9278, -12.729, -14.6118, -16.6575]
>> QUESTION #438   | Ground Truth: 1 | Answer: 1 | ✔
-- Log Inverse-Perplexity: [-11.3113, -10.8019, -15.0515, -14.7906]
>> QUESTION #439   | Ground Truth: 3 | Answer: 0 | ✘
-- Log Inverse-Perplexity: [-9.5391, -10.1311, -12.6378, -13.5536]
>> QUESTION #440   | Ground Truth: 3 | Answer: 0 | ✘
-- Log Inverse-Perplexity: [-10.8064, -10.9726, -13.7026, -13.101]
>> QUESTION #441   | Ground Truth: 2 | Answer: 0 | ✘
-- Log Inverse-Perplexity: [-11.1045, -13.8357, -14.5295, -16.7173]
>> QUESTION #442   | Ground Truth: 1 | Answer: 0 | ✘
-- Log Inverse-Perplexity: [-11.4449, -12.6474, -16.6392, -15.161]
>> QUESTION #443   | Ground Truth: 0 | Answer: 0 | ✔
-- Log Inverse-Perplexity: [-12.0653, -12.5541, -16.3964, -14.1049]
>> QUESTION #444   | Ground Truth: 2 | Answer: 1 | ✘
-- Log Inverse-Perplexity: [-11.4238, -10.8887, -14.0861, -14.208]
>> QUESTION #445   | Ground Truth: 0 | Answer: 0 | ✔
-- Log Inverse-Perplexity: [-10.1328, -11.6242, -14.3121, -14.2369]
>> QUESTION #446   | Ground Truth: 2 | Answer: 0 | ✘
-- Log Inverse-Perplexity: [-10.7489, -14.1157, -15.9923, -14.1788]
>> QUESTION #447   | Ground Truth: 0 | Answer: 0 | ✔
-- Log Inverse-Perplexity: [-10.6787, -14.0177, -15.6216, -13.9746]
>> QUESTION #448   | Ground Truth: 3 | Answer: 0 | ✘
-- Log Inverse-Perplexity: [-11.6708, -12.0978, -14.3211, -14.333]
>> QUESTION #449   | Ground Truth: 0 | Answer: 0 | ✔
-- Log Inverse-Perplexity: [-11.348, -13.8787, -15.127, -16.0976]
>> QUESTION #450   | Ground Truth: 0 | Answer: 0 | ✔
-- Log Inverse-Perplexity: [-11.2414, -14.217, -14.7332, -14.5183]
>> QUESTION #451   | Ground Truth: 0 | Answer: 0 | ✔
-- Log Inverse-Perplexity: [-11.5672, -13.1814, -17.4617, -15.2694]
>> QUESTION #452   | Ground Truth: 3 | Answer: 0 | ✘
-- Log Inverse-Perplexity: [-11.6779, -14.193, -15.1252, -16.0459]
>> QUESTION #453   | Ground Truth: 0 | Answer: 0 | ✔
-- Log Inverse-Perplexity: [-9.9991, -13.022, -16.2003, -17.6681]
>> QUESTION #454   | Ground Truth: 2 | Answer: 0 | ✘
-- Log Inverse-Perplexity: [-11.4798, -14.2212, -14.0447, -13.1633]
>> QUESTION #455   | Ground Truth: 2 | Answer: 0 | ✘
-- Log Inverse-Perplexity: [-9.6355, -11.8812, -15.3679, -15.5297]
>> QUESTION #456   | Ground Truth: 3 | Answer: 1 | ✘
-- Log Inverse-Perplexity: [-12.244, -11.9283, -13.9327, -14.6063]
>> QUESTION #457   | Ground Truth: 1 | Answer: 0 | ✘
-- Log Inverse-Perplexity: [-10.6733, -12.0203, -15.621, -13.8453]
>> QUESTION #458   | Ground Truth: 3 | Answer: 0 | ✘
-- Log Inverse-Perplexity: [-10.5633, -14.5322, -14.5408, -14.3464]
>> QUESTION #459   | Ground Truth: 2 | Answer: 0 | ✘
-- Log Inverse-Perplexity: [-12.3641, -14.0976, -15.5467, -16.7949]
>> QUESTION #460   | Ground Truth: 3 | Answer: 0 | ✘
-- Log Inverse-Perplexity: [-10.2765, -11.4163, -14.7952, -16.6179]
>> QUESTION #461   | Ground Truth: 2 | Answer: 0 | ✘
-- Log Inverse-Perplexity: [-9.9633, -13.7054, -14.5688, -16.0539]
>> QUESTION #462   | Ground Truth: 1 | Answer: 0 | ✘
-- Log Inverse-Perplexity: [-11.8344, -12.2889, -14.8073, -16.3053]
>> QUESTION #463   | Ground Truth: 0 | Answer: 0 | ✔
-- Log Inverse-Perplexity: [-11.9074, -12.5928, -15.3586, -16.9151]
>> QUESTION #464   | Ground Truth: 0 | Answer: 1 | ✘
-- Log Inverse-Perplexity: [-11.8141, -11.5327, -16.0997, -14.2073]
>> QUESTION #465   | Ground Truth: 0 | Answer: 0 | ✔
-- Log Inverse-Perplexity: [-11.1941, -14.663, -15.974, -14.1784]
>> QUESTION #466   | Ground Truth: 2 | Answer: 0 | ✘
-- Log Inverse-Perplexity: [-10.415, -11.9506, -14.2487, -13.517]
>> QUESTION #467   | Ground Truth: 0 | Answer: 0 | ✔
-- Log Inverse-Perplexity: [-10.1947, -12.0802, -14.6109, -14.3945]
>> QUESTION #468   | Ground Truth: 3 | Answer: 0 | ✘
-- Log Inverse-Perplexity: [-10.8601, -11.8894, -16.118, -17.1915]
>> QUESTION #469   | Ground Truth: 2 | Answer: 0 | ✘
-- Log Inverse-Perplexity: [-11.6482, -12.4459, -16.5765, -15.7411]
>> QUESTION #470   | Ground Truth: 1 | Answer: 0 | ✘
-- Log Inverse-Perplexity: [-10.7207, -13.9443, -15.3149, -15.0369]
>> QUESTION #471   | Ground Truth: 2 | Answer: 0 | ✘
-- Log Inverse-Perplexity: [-10.7819, -11.9529, -15.5986, -14.922]
>> QUESTION #472   | Ground Truth: 2 | Answer: 1 | ✘
-- Log Inverse-Perplexity: [-11.4384, -10.8328, -12.9926, -12.8343]
>> QUESTION #473   | Ground Truth: 3 | Answer: 0 | ✘
-- Log Inverse-Perplexity: [-9.2629, -10.8193, -14.1544, -12.5374]
>> QUESTION #474   | Ground Truth: 3 | Answer: 0 | ✘
-- Log Inverse-Perplexity: [-11.7365, -14.0211, -16.4798, -15.5332]
>> QUESTION #475   | Ground Truth: 1 | Answer: 0 | ✘
-- Log Inverse-Perplexity: [-10.2624, -12.1372, -14.4513, -13.4479]
>> QUESTION #476   | Ground Truth: 0 | Answer: 0 | ✔
-- Log Inverse-Perplexity: [-11.7701, -13.3875, -16.1008, -16.8691]
>> QUESTION #477   | Ground Truth: 2 | Answer: 0 | ✘
-- Log Inverse-Perplexity: [-11.0433, -11.8827, -14.3379, -14.7062]
>> QUESTION #478   | Ground Truth: 1 | Answer: 0 | ✘
-- Log Inverse-Perplexity: [-10.3427, -10.747, -14.93, -14.4356]
>> QUESTION #479   | Ground Truth: 2 | Answer: 0 | ✘
-- Log Inverse-Perplexity: [-10.6904, -12.8931, -14.967, -14.1075]
>> QUESTION #480   | Ground Truth: 0 | Answer: 0 | ✔
-- Log Inverse-Perplexity: [-11.3226, -12.1642, -15.4456, -14.6596]
>> QUESTION #481   | Ground Truth: 0 | Answer: 0 | ✔
-- Log Inverse-Perplexity: [-10.8933, -12.9065, -16.3448, -15.5116]
>> QUESTION #482   | Ground Truth: 1 | Answer: 0 | ✘
-- Log Inverse-Perplexity: [-11.8338, -12.3741, -16.9488, -13.9084]
>> QUESTION #483   | Ground Truth: 0 | Answer: 0 | ✔
-- Log Inverse-Perplexity: [-10.9381, -12.7769, -14.5297, -13.1945]
>> QUESTION #484   | Ground Truth: 3 | Answer: 0 | ✘
-- Log Inverse-Perplexity: [-11.4588, -14.5657, -15.3656, -15.0659]
>> QUESTION #485   | Ground Truth: 1 | Answer: 0 | ✘
-- Log Inverse-Perplexity: [-10.4264, -12.7003, -14.6441, -17.018]
>> QUESTION #486   | Ground Truth: 1 | Answer: 0 | ✘
-- Log Inverse-Perplexity: [-11.9349, -13.9081, -14.7543, -15.402]
>> QUESTION #487   | Ground Truth: 0 | Answer: 0 | ✔
-- Log Inverse-Perplexity: [-10.5329, -12.3112, -15.3879, -13.7154]
>> QUESTION #488   | Ground Truth: 2 | Answer: 0 | ✘
-- Log Inverse-Perplexity: [-12.69, -13.2898, -15.6156, -14.2008]
>> QUESTION #489   | Ground Truth: 1 | Answer: 0 | ✘
-- Log Inverse-Perplexity: [-10.7088, -12.9131, -14.8085, -14.1259]
>> QUESTION #490   | Ground Truth: 0 | Answer: 0 | ✔
-- Log Inverse-Perplexity: [-10.064, -12.0875, -13.5586, -13.8367]
>> QUESTION #491   | Ground Truth: 1 | Answer: 0 | ✘
-- Log Inverse-Perplexity: [-10.5158, -12.6752, -14.8246, -13.8827]
>> QUESTION #492   | Ground Truth: 2 | Answer: 0 | ✘
-- Log Inverse-Perplexity: [-10.8016, -12.0102, -15.5661, -13.8313]
>> QUESTION #493   | Ground Truth: 1 | Answer: 0 | ✘
-- Log Inverse-Perplexity: [-12.0149, -13.7406, -16.3261, -15.6595]
>> QUESTION #494   | Ground Truth: 1 | Answer: 0 | ✘
-- Log Inverse-Perplexity: [-11.0381, -13.2678, -15.6515, -14.7606]
>> QUESTION #495   | Ground Truth: 3 | Answer: 0 | ✘
-- Log Inverse-Perplexity: [-10.589, -13.1122, -14.5388, -15.7827]
>> QUESTION #496   | Ground Truth: 2 | Answer: 0 | ✘
-- Log Inverse-Perplexity: [-9.803, -9.8411, -12.9632, -12.5708]
>> QUESTION #497   | Ground Truth: 3 | Answer: 0 | ✘
-- Log Inverse-Perplexity: [-10.8489, -11.0351, -14.4462, -15.9847]
>> QUESTION #498   | Ground Truth: 1 | Answer: 0 | ✘
-- Log Inverse-Perplexity: [-11.7531, -13.6903, -15.6165, -15.1896]
>> QUESTION #499   | Ground Truth: 2 | Answer: 0 | ✘
-- Log Inverse-Perplexity: [-10.8869, -12.2486, -15.2494, -13.8905]
>> QUESTION #500   | Ground Truth: 3 | Answer: 0 | ✘
-- Log Inverse-Perplexity: [-9.5395, -11.8346, -14.465, -15.5534]
================================================================================
MCQA Accuracy: 25.00%
================================================================================
